Timestamp,25pctCell 1 Current,25pctCell 1 Voltage,25pct Cell 1 Temp,25pctCell 2 Current,25pctCell 2 Voltage,25pct Cell 2 Temp,25pctCell 3 Current,25pctCell 3 Voltage,25pct Cell 3 Temp,25pctCell 4 Current,25pctCell 4 Voltage,25pct Cell 4 Temp,20pctCell 5 Current,20pctCell 5 Voltage,20pct Cell 5 Temp,20pctCell 6 Current,20pctCell 6 Voltage,20pct Cell 6 Temp,20pctCell 7 Current,20pctCell 7 Voltage,20pct Cell 7 Temp,20pctCell 8 Current,20pctCell 8 Voltage,20pct Cell 8 Temp,15pctCell 9 Current,15pctCell 9 Voltage,15pct Cell 9 Temp,15pctCell 10 Current,15pctCell 10 Voltage,15pct Cell 10 Temp,10pctCell 11 Current,10pctCell 11 Voltage,10pct Cell 11 Temp,10pctCell 12 Current,10pctCell 12 Voltage,10pct Cell 12 Temp,5pctCell 13 Current,5pctCell 13 Voltage,5pct Cell 13 Temp,5pctCell 14 Current,5pctCell 14 Voltage,5pct Cell 14 Temp,5pctCell 15 Current,5pctCell 15 Voltage,5pct Cell 15 Temp,5pctCell 16 Current,5pctCell 16 Voltage,5pct Cell 16 Temp
10-24-2025-Fri 18-52-20-PM,-0.1,5.848,-59.687,0.3,5.856,-55.966,0.3,5.86,-57.019,0.2,5.856,-53.756,0.3,5.86,-55.437,0.3,5.856,-53.2279,0.1,5.856,-56.558,0.3,5.856,-57.4494,0.2,5.852,-63.4076,0.1,5.856,-60.236,-0.1,5.856,-61.3352,0.0,5.856,-58.139,0.0,5.848,-59.3271,0.0,5.86,-57.184,-0.3,5.848,-58.9978,0.2,5.852,-58.224
10-24-2025-Fri 18-52-27-PM,0.6,5.848,-59.901,0.5,5.852,-56.1968,0.5,5.856,-57.261,0.2,5.86,-54.0529,0.2,5.856,-55.679,0.3,5.856,-53.4259,0.2,5.86,-56.756,0.1,5.856,-57.6471,0.4,5.848,-63.6049,0.3,5.856,-60.445,-0.1,5.86,-61.5326,0.2,5.856,-58.381,0.1,5.848,-59.5576,0.0,5.86,-57.393,0.2,5.852,-59.1954,0.0,5.852,-58.421
10-24-2025-Fri 18-52-30-PM,0.3,5.848,-59.983,0.5,5.856,-56.2626,0.3,5.856,-57.305,0.3,5.86,-54.0859,0.2,5.86,-55.734,0.4,5.856,-53.525,0.3,5.86,-56.822,0.0,5.856,-57.68,0.4,5.848,-63.7035,0.2,5.856,-60.511,-0.1,5.856,-61.5656,0.0,5.856,-58.414,-0.2,5.844,-59.5906,-0.1,5.864,-57.459,0.0,5.848,-59.2613,0.1,5.856,-58.471
10-24-2025-Fri 18-52-32-PM,0.3,5.856,-59.967,0.1,5.856,-56.1968,0.3,5.856,-57.327,0.2,5.86,-54.1189,0.4,5.856,-55.778,0.3,5.856,-53.558,0.1,5.86,-56.866,0.2,5.86,-57.7459,0.3,5.848,-63.7364,0.0,5.856,-60.532,-0.2,5.86,-61.6643,0.1,5.856,-58.48,-0.3,5.844,-59.6564,0.2,5.86,-57.503,0.0,5.848,-59.2942,0.1,5.856,-58.52
10-24-2025-Fri 18-52-34-PM,0.1,5.852,-60.115,0.0,5.856,-56.3946,0.2,5.856,-57.426,0.0,5.86,-54.1849,0.2,5.86,-55.844,0.3,5.856,-53.6239,0.1,5.86,-56.932,0.2,5.856,-57.8119,0.4,5.852,-63.835,0.1,5.856,-60.642,-0.2,5.86,-61.6971,-0.1,5.856,-58.535,-0.2,5.848,-59.7222,0.1,5.86,-57.569,0.2,5.844,-59.3601,0.2,5.852,-58.586
10-24-2025-Fri 18-52-37-PM,0.1,5.852,-60.181,0.2,5.856,-56.4606,0.1,5.856,-57.492,0.2,5.86,-54.2509,0.1,5.856,-55.899,0.2,5.856,-53.6569,0.1,5.86,-56.998,0.0,5.856,-57.8778,0.2,5.848,-63.9008,0.4,5.86,-60.708,0.3,5.86,-61.763,0.0,5.86,-58.601,-0.2,5.844,-59.7882,0.3,5.86,-57.635,0.2,5.848,-59.4589,0.1,5.852,-58.668
10-24-2025-Fri 18-52-39-PM,0.1,5.848,-60.214,0.3,5.856,-56.4935,0.3,5.856,-57.579,0.2,5.86,-54.4158,0.3,5.86,-56.009,0.3,5.856,-53.756,0.1,5.856,-57.064,0.1,5.856,-57.9437,0.0,5.848,-63.9337,0.2,5.856,-60.752,0.0,5.856,-61.8288,-0.1,5.856,-58.7,-0.1,5.848,-59.854,0.3,5.86,-57.701,0.2,5.852,-59.4918,0.1,5.856,-58.718
10-24-2025-Fri 18-52-42-PM,0.3,5.852,-60.296,0.2,5.856,-56.5595,0.2,5.856,-57.612,0.2,5.86,-54.3828,0.6,5.856,-56.031,0.3,5.856,-53.7889,-0.1,5.856,-57.119,0.3,5.856,-58.0095,0.2,5.848,-64.0323,0.0,5.856,-60.829,0.1,5.856,-61.8947,0.0,5.856,-58.732,-0.1,5.848,-59.9199,0.0,5.86,-57.755,-0.2,5.848,-59.5576,0.2,5.856,-58.784
10-24-2025-Fri 18-52-44-PM,0.2,5.852,-60.362,0.0,5.856,-56.5923,0.3,5.856,-57.689,0.2,5.86,-54.5148,0.2,5.856,-56.119,0.3,5.856,-53.855,0.3,5.856,-57.196,0.2,5.856,-58.1084,0.1,5.848,-64.1309,0.1,5.856,-60.895,0.1,5.86,-61.9604,0.1,5.856,-58.82,-0.1,5.848,-59.9857,0.0,5.86,-57.821,0.1,5.848,-59.6236,0.2,5.856,-58.866
10-24-2025-Fri 18-52-46-PM,0.2,5.848,-60.411,0.4,5.856,-56.6583,0.2,5.86,-57.755,0.1,5.86,-54.5808,0.5,5.856,-56.184,0.2,5.856,-53.9209,0.1,5.86,-57.229,0.2,5.86,-58.1084,0.0,5.848,-64.1637,0.1,5.852,-60.949,-0.3,5.856,-62.0261,0.2,5.856,-58.886,0.1,5.848,-60.0515,0.0,5.86,-57.876,0.1,5.852,-59.6564,0.1,5.852,-58.882
10-24-2025-Fri 18-52-49-PM,0.3,5.848,-60.493,0.1,5.856,-56.7572,0.2,5.856,-57.821,-0.1,5.86,-54.6137,0.3,5.856,-56.228,0.3,5.856,-53.9869,0.4,5.86,-57.294,0.4,5.856,-58.1743,0.1,5.848,-64.2295,0.1,5.856,-61.026,0.0,5.856,-62.092,0.0,5.852,-58.93,-0.1,5.848,-60.0845,0.2,5.864,-57.931,0.0,5.848,-59.7222,0.2,5.852,-58.948
10-24-2025-Fri 18-52-51-PM,0.1,5.848,-60.543,0.2,5.852,-56.7902,0.2,5.86,-57.865,0.1,5.86,-54.6798,0.4,5.86,-56.294,0.2,5.856,-54.0529,-0.1,5.86,-57.349,0.2,5.856,-58.2073,0.4,5.848,-64.2953,-0.1,5.86,-61.07,-0.2,5.86,-62.1249,-0.2,5.856,-58.985,-0.2,5.844,-60.1503,0.1,5.86,-57.997,0.2,5.848,-59.7882,0.0,5.852,-58.998
10-24-2025-Fri 18-52-54-PM,0.4,5.852,-60.559,0.2,5.856,-56.7902,0.4,5.856,-57.898,0.4,5.86,-54.7457,0.1,5.856,-56.36,0.3,5.856,-54.1189,0.2,5.856,-57.426,0.1,5.86,-58.306,0.5,5.848,-64.328,0.2,5.86,-61.092,0.1,5.856,-62.1578,-0.1,5.852,-59.04,0.0,5.848,-60.2161,0.0,5.86,-58.063,-0.2,5.848,-59.854,-0.2,5.852,-59.08
10-24-2025-Fri 18-52-56-PM,0.2,5.848,-60.658,0.1,5.856,-56.9219,0.3,5.856,-57.997,0.2,5.86,-54.8447,0.4,5.856,-56.426,0.2,5.856,-54.1519,0.0,5.856,-57.47,0.4,5.856,-58.339,0.3,5.848,-64.3938,0.0,5.856,-61.18,-0.3,5.856,-62.2236,0.2,5.852,-59.117,-0.1,5.848,-60.282,0.0,5.864,-58.118,-0.1,5.848,-59.9199,0.1,5.852,-59.129
10-24-2025-Fri 18-52-58-PM,0.1,5.852,-60.707,0.2,5.856,-56.9879,0.2,5.856,-58.063,0.2,5.86,-54.8777,0.4,5.86,-56.481,0.4,5.856,-54.2179,0.0,5.856,-57.525,0.0,5.856,-58.4048,-0.1,5.848,-64.4267,0.3,5.86,-61.246,0.2,5.856,-62.3223,-0.1,5.86,-59.183,-0.2,5.844,-60.3478,0.2,5.86,-58.173,0.1,5.848,-59.9528,0.2,5.852,-59.179
10-24-2025-Fri 18-53-01-PM,0.2,5.852,-60.757,0.2,5.852,-57.0209,0.3,5.856,-58.107,0.3,5.86,-54.9436,0.3,5.86,-56.547,0.3,5.856,-54.2838,0.1,5.86,-57.591,0.3,5.856,-58.4708,0.4,5.848,-64.4924,0.4,5.856,-61.289,-0.2,5.86,-62.3551,-0.1,5.856,-59.237,0.0,5.848,-60.4137,0.0,5.86,-58.239,0.1,5.852,-60.0186,0.0,5.852,-59.245
10-24-2025-Fri 18-53-03-PM,0.2,5.852,-60.806,0.2,5.856,-57.0868,0.2,5.856,-58.15,0.2,5.86,-54.9766,0.3,5.856,-56.591,0.2,5.856,-54.3499,0.1,5.856,-57.635,0.1,5.856,-58.5037,0.1,5.852,-64.5253,0.2,5.856,-61.333,0.1,5.856,-62.3881,0.0,5.856,-59.27,-0.1,5.848,-60.4466,0.2,5.86,-58.283,0.3,5.848,-60.0515,0.1,5.852,-59.278
10-24-2025-Fri 18-53-06-PM,0.2,5.848,-60.872,0.2,5.856,-57.1858,0.4,5.856,-58.206,0.2,5.86,-55.0426,0.4,5.86,-56.657,0.3,5.86,-54.4158,0.0,5.856,-57.679,0.1,5.856,-58.5367,0.2,5.848,-64.5582,0.1,5.86,-61.377,-0.1,5.856,-62.3881,0.1,5.856,-59.314,-0.2,5.848,-60.5125,0.2,5.86,-58.338,0.0,5.848,-60.0845,0.1,5.852,-59.311
10-24-2025-Fri 18-57-39-PM,0.1,5.852,-62.995,0.1,5.856,-60.5783,0.1,5.856,-60.994,0.1,5.864,-58.6026,0.3,5.86,-59.897,0.3,5.856,-58.2073,0.0,5.86,-60.819,0.4,5.86,-61.5985,0.2,5.852,-65.4126,0.1,5.856,-63.264,0.0,5.856,-63.8022,-0.1,5.856,-61.762,0.0,5.844,-62.8815,0.1,5.86,-61.247,0.0,5.852,-62.6512,-0.1,5.852,-62.125
10-24-2025-Fri 18-57-41-PM,0.3,5.848,-63.045,0.0,5.856,-60.6112,0.2,5.856,-61.049,0.4,5.86,-58.6026,0.2,5.86,-59.919,0.2,5.86,-58.2401,-0.1,5.86,-60.852,0.1,5.856,-61.6314,0.3,5.852,-65.4782,-0.1,5.86,-63.341,0.1,5.86,-63.9337,0.1,5.856,-61.817,-0.1,5.848,-62.9144,0.1,5.86,-61.28,0.2,5.848,-62.684,0.1,5.852,-62.158
10-24-2025-Fri 18-57-43-PM,0.2,5.848,-63.143,0.0,5.856,-60.6441,0.1,5.856,-61.126,0.1,5.86,-58.6355,0.3,5.86,-59.952,0.3,5.856,-58.2731,0.2,5.86,-60.885,0.3,5.856,-61.6643,0.1,5.852,-65.6425,0.0,5.856,-63.462,0.1,5.856,-64.098,0.1,5.856,-61.894,-0.3,5.848,-62.9473,0.1,5.86,-61.312,0.0,5.848,-62.717,0.1,5.852,-62.191
10-24-2025-Fri 18-57-46-PM,0.1,5.848,-63.225,0.3,5.856,-60.6441,0.2,5.856,-61.192,0.1,5.86,-58.6684,0.0,5.856,-60.007,0.4,5.856,-58.306,0.0,5.86,-60.918,0.3,5.856,-61.6643,0.3,5.848,-65.8068,0.2,5.856,-63.571,0.1,5.856,-64.2624,-0.1,5.86,-61.992,-0.2,5.848,-63.0459,0.0,5.86,-61.378,0.0,5.852,-62.7828,0.1,5.852,-62.224
10-24-2025-Fri 18-57-48-PM,0.2,5.852,-63.324,0.1,5.856,-60.677,-0.1,5.86,-61.301,0.0,5.864,-58.8002,0.3,5.856,-60.095,0.2,5.86,-58.3719,0.2,5.856,-60.984,-0.1,5.86,-61.7301,0.2,5.852,-65.971,0.1,5.86,-63.692,-0.2,5.86,-64.4267,0.0,5.856,-62.113,-0.2,5.848,-63.1117,-0.1,5.864,-61.444,-0.1,5.848,-62.8485,0.0,5.852,-62.289
10-24-2025-Fri 18-57-55-PM,0.0,5.852,-63.636,0.1,5.856,-60.8416,0.2,5.856,-61.532,0.0,5.864,-58.9978,0.4,5.86,-60.292,0.3,5.856,-58.5367,0.0,5.86,-61.148,0.2,5.856,-61.8617,0.0,5.848,-66.4309,0.0,5.852,-64.009,0.1,5.86,-64.7554,-0.1,5.856,-62.365,0.0,5.848,-63.3418,0.0,5.864,-61.641,0.1,5.848,-63.0459,0.2,5.852,-62.454
10-24-2025-Fri 18-58-33-PM,0.0,5.852,-65.082,0.3,5.86,-61.8617,0.2,5.86,-62.77,0.0,5.86,-60.0186,0.1,5.86,-61.334,0.1,5.856,-59.4259,0.1,5.856,-62.08,0.2,5.86,-62.7499,0.3,5.852,-68.3023,-0.3,5.856,-65.532,-0.1,5.86,-66.4309,0.0,5.856,-63.669,-0.1,5.848,-64.5582,0.0,5.86,-62.683,0.1,5.852,-64.0652,0.0,5.852,-63.408
10-24-2025-Fri 18-58-36-PM,0.0,5.852,-65.164,0.1,5.856,-61.8947,0.2,5.856,-62.847,-0.1,5.864,-60.1174,0.4,5.86,-61.433,0.1,5.856,-59.5248,-0.1,5.856,-62.168,0.0,5.856,-62.8157,0.2,5.852,-68.4335,-0.2,5.856,-65.619,-0.2,5.86,-66.5295,-0.1,5.856,-63.768,-0.3,5.848,-64.6567,0.1,5.86,-62.782,-0.1,5.852,-64.1637,0.3,5.852,-63.49
10-24-2025-Fri 18-58-38-PM,-0.1,5.852,-65.23,0.2,5.856,-61.9276,0.2,5.856,-62.924,0.1,5.86,-60.2161,0.4,5.86,-61.51,0.2,5.856,-59.5906,0.0,5.86,-62.234,0.2,5.856,-62.8815,0.2,5.852,-68.5321,0.2,5.856,-65.696,0.1,5.856,-66.6279,0.0,5.856,-63.855,-0.1,5.848,-64.7225,0.0,5.86,-62.848,0.1,5.852,-64.2295,0.3,5.856,-63.556
10-24-2025-Fri 18-58-41-PM,0.1,5.852,-65.345,0.0,5.856,-62.0591,-0.1,5.856,-63.012,0.1,5.864,-60.282,0.3,5.86,-61.565,0.3,5.856,-59.6236,0.1,5.86,-62.311,0.1,5.856,-62.9801,0.3,5.852,-68.6306,0.0,5.856,-65.794,0.1,5.856,-66.6937,-0.2,5.856,-63.921,-0.2,5.848,-64.7882,0.0,5.864,-62.913,-0.1,5.848,-64.328,0.0,5.856,-63.654
10-24-2025-Fri 18-58-43-PM,0.2,5.852,-65.41,0.1,5.856,-62.092,-0.1,5.86,-63.066,-0.2,5.86,-60.3478,0.0,5.86,-61.652,0.0,5.856,-59.7222,-0.1,5.856,-62.376,0.3,5.856,-63.0129,0.0,5.848,-68.729,0.0,5.86,-65.86,0.0,5.856,-66.7593,-0.2,5.856,-63.998,0.0,5.848,-64.8869,0.1,5.86,-63.001,-0.2,5.848,-64.3938,0.2,5.852,-63.703
10-24-2025-Fri 18-58-45-PM,0.0,5.852,-65.41,0.1,5.856,-62.0591,0.2,5.856,-63.11,0.0,5.86,-60.4466,-0.1,5.856,-61.718,0.1,5.856,-59.7552,0.0,5.856,-62.42,0.0,5.856,-63.0459,0.2,5.848,-68.7617,0.0,5.86,-65.882,-0.1,5.86,-66.825,0.1,5.856,-64.075,-0.3,5.848,-64.9526,-0.1,5.864,-63.056,0.1,5.852,-64.4596,0.0,5.856,-63.753
10-24-2025-Fri 18-58-48-PM,0.1,5.848,-65.493,0.0,5.86,-62.1578,0.2,5.856,-63.187,-0.1,5.864,-60.4795,0.2,5.86,-61.773,0.1,5.86,-59.8211,0.0,5.86,-62.486,0.2,5.86,-63.1445,0.3,5.848,-68.8274,-0.2,5.856,-65.97,0.0,5.856,-66.9236,0.1,5.856,-64.14,0.0,5.848,-65.0183,0.0,5.86,-63.111,0.1,5.852,-64.4924,0.0,5.852,-63.818
10-24-2025-Fri 18-58-51-PM,0.0,5.848,-65.608,0.1,5.856,-62.2894,0.0,5.856,-63.297,-0.2,5.864,-60.5783,0.0,5.86,-61.861,0.1,5.86,-59.9199,0.2,5.86,-62.574,0.0,5.856,-63.1774,0.1,5.848,-68.9258,0.3,5.856,-66.079,0.1,5.856,-67.0221,0.0,5.856,-64.228,0.0,5.848,-65.084,0.2,5.864,-63.209,0.0,5.848,-64.6239,0.1,5.852,-63.901
10-24-2025-Fri 18-58-53-PM,0.1,5.848,-65.706,0.1,5.856,-62.3881,0.2,5.856,-63.384,0.1,5.86,-60.677,0.0,5.856,-61.937,0.2,5.856,-59.9528,0.2,5.856,-62.618,0.2,5.856,-63.2432,0.3,5.848,-69.0242,0.2,5.856,-66.167,0.2,5.856,-67.0877,0.0,5.856,-64.316,-0.2,5.848,-65.1826,0.4,5.864,-63.264,0.2,5.852,-64.6567,0.1,5.856,-63.95
10-24-2025-Fri 18-58-55-PM,0.1,5.852,-65.722,0.1,5.856,-62.3551,0.0,5.86,-63.428,0.1,5.86,-60.7428,-0.1,5.86,-61.992,0.1,5.856,-59.9857,0.1,5.86,-62.672,0.3,5.856,-63.309,0.1,5.848,-69.0898,0.1,5.86,-66.21,-0.1,5.86,-67.1863,0.2,5.856,-64.392,0.0,5.852,-65.2484,-0.1,5.86,-63.319,-0.1,5.852,-64.7225,0.1,5.856,-64.016
10-24-2025-Fri 18-58-58-PM,0.2,5.852,-65.838,-0.2,5.856,-62.5196,0.0,5.856,-63.505,0.2,5.86,-60.7758,0.3,5.86,-62.047,0.2,5.86,-60.0515,-0.1,5.86,-62.738,0.3,5.856,-63.3747,0.0,5.844,-69.1555,0.3,5.856,-66.298,0.1,5.856,-67.2191,0.2,5.856,-64.436,0.0,5.848,-65.3139,-0.4,5.864,-63.385,0.0,5.848,-64.7882,0.3,5.856,-64.081
10-24-2025-Fri 18-59-00-PM,0.2,5.852,-65.887,0.4,5.86,-62.5526,-0.1,5.856,-63.56,-0.1,5.86,-60.8416,0.1,5.856,-62.091,0.1,5.856,-60.1174,0.0,5.856,-62.804,0.0,5.856,-63.4405,0.1,5.848,-69.2211,-0.1,5.856,-66.353,-0.1,5.856,-67.2847,-0.1,5.856,-64.48,0.0,5.844,-65.3139,0.0,5.86,-63.428,0.0,5.848,-64.854,-0.1,5.852,-64.147
10-24-2025-Fri 18-59-02-PM,-0.1,5.848,-65.92,0.0,5.856,-62.5526,-0.1,5.856,-63.614,0.1,5.86,-60.9075,0.2,5.856,-62.179,0.4,5.86,-60.1833,0.0,5.856,-62.859,0.5,5.86,-63.4734,0.4,5.848,-69.2868,0.0,5.856,-66.408,-0.1,5.86,-67.3832,0.0,5.856,-64.579,0.1,5.848,-65.4455,-0.1,5.86,-63.516,0.0,5.852,-64.9197,0.2,5.852,-64.197
10-24-2025-Fri 18-59-05-PM,0.3,5.856,-66.018,0.0,5.856,-62.684,0.1,5.856,-63.691,0.2,5.86,-60.9732,0.0,5.86,-62.233,0.1,5.856,-60.2491,-0.3,5.856,-62.925,0.1,5.856,-63.5391,-0.1,5.848,-69.3523,0.1,5.856,-66.484,-0.3,5.856,-67.4161,0.0,5.856,-64.622,0.0,5.848,-65.4782,0.1,5.864,-63.571,0.1,5.848,-64.9854,0.0,5.852,-64.262
10-24-2025-Fri 18-59-07-PM,0.1,5.848,-66.035,0.1,5.86,-62.6512,0.3,5.856,-63.713,0.1,5.86,-61.0061,0.1,5.856,-62.277,0.3,5.86,-60.282,0.0,5.856,-62.979,0.3,5.86,-63.6049,0.2,5.852,-69.4179,0.2,5.86,-66.517,-0.2,5.86,-67.4817,0.0,5.856,-64.677,0.0,5.848,-65.544,-0.1,5.864,-63.626,0.0,5.848,-65.0511,0.2,5.852,-64.328
10-24-2025-Fri 18-59-09-PM,0.1,5.852,-66.117,0.1,5.856,-62.7499,0.1,5.856,-63.801,0.0,5.86,-61.1049,0.2,5.86,-62.354,0.1,5.856,-60.3478,0.0,5.86,-63.023,0.3,5.86,-63.6378,0.2,5.848,-69.4836,-0.2,5.856,-66.594,-0.2,5.86,-67.5474,0.2,5.86,-64.754,-0.4,5.848,-65.6098,0.2,5.86,-63.681,0.1,5.848,-65.084,0.0,5.856,-64.361
10-24-2025-Fri 18-59-12-PM,0.1,5.852,-66.199,0.2,5.852,-62.8815,0.1,5.856,-63.877,0.0,5.864,-61.1378,0.0,5.856,-62.409,0.3,5.856,-60.4137,-0.1,5.856,-63.111,0.0,5.86,-63.7364,0.1,5.852,-69.5164,0.1,5.856,-66.67,0.1,5.856,-67.613,0.1,5.856,-64.809,-0.2,5.848,-65.6754,0.2,5.864,-63.757,-0.1,5.848,-65.1826,0.1,5.856,-64.459
10-24-2025-Fri 18-59-14-PM,0.0,5.852,-66.215,0.0,5.856,-62.8485,0.0,5.856,-63.899,0.1,5.864,-61.1707,0.2,5.86,-62.464,0.2,5.856,-60.4795,-0.1,5.86,-63.166,0.2,5.86,-63.7693,0.1,5.852,-69.5819,0.1,5.856,-66.703,-0.2,5.86,-67.6787,0.3,5.856,-64.864,-0.1,5.848,-65.7411,-0.1,5.864,-63.823,0.0,5.848,-65.2484,0.2,5.856,-64.509
10-24-2025-Fri 18-59-16-PM,0.2,5.852,-66.33,0.0,5.86,-63.0129,0.1,5.86,-63.987,0.3,5.86,-61.2365,0.1,5.86,-62.519,-0.2,5.856,-60.5453,0.1,5.86,-63.22,0.3,5.86,-63.835,0.3,5.848,-69.6476,-0.1,5.86,-66.791,0.2,5.856,-67.7115,0.3,5.856,-64.907,0.0,5.848,-65.774,0.0,5.86,-63.867,0.2,5.848,-65.2812,0.2,5.852,-64.558
10-24-2025-Fri 18-59-19-PM,-0.1,5.856,-66.347,0.4,5.856,-62.9473,0.0,5.86,-64.031,-0.2,5.864,-61.3352,-0.1,5.86,-62.584,0.2,5.856,-60.5783,-0.1,5.86,-63.275,0.3,5.856,-63.9008,0.2,5.852,-69.7459,0.0,5.856,-66.834,0.0,5.86,-67.81,0.0,5.852,-64.995,-0.2,5.848,-65.8397,-0.1,5.864,-63.922,0.1,5.852,-65.3468,0.2,5.852,-64.624
10-24-2025-Fri 18-59-21-PM,-0.1,5.852,-66.412,0.1,5.86,-63.0459,0.0,5.86,-64.097,0.1,5.86,-61.4011,0.1,5.86,-62.65,0.1,5.856,-60.6441,0.0,5.86,-63.341,0.4,5.856,-63.9666,0.1,5.852,-69.7788,0.0,5.856,-66.889,0.0,5.856,-67.8428,0.1,5.856,-65.05,0.0,5.848,-65.9054,0.0,5.864,-63.987,0.1,5.852,-65.4126,0.1,5.856,-64.69
10-24-2025-Fri 18-59-23-PM,-0.1,5.852,-66.462,-0.1,5.856,-63.1117,-0.1,5.86,-64.162,0.2,5.864,-61.4669,0.0,5.864,-62.716,0.0,5.856,-60.7099,-0.2,5.86,-63.396,0.1,5.856,-64.0323,0.0,5.852,-69.8116,0.2,5.86,-66.944,-0.2,5.86,-67.9085,0.1,5.852,-65.115,-0.1,5.848,-65.971,-0.1,5.86,-64.042,0.1,5.852,-65.4455,0.1,5.856,-64.739
10-24-2025-Fri 18-59-26-PM,0.1,5.856,-66.544,0.1,5.856,-63.2103,0.1,5.856,-64.228,0.1,5.864,-61.5326,0.0,5.86,-62.782,0.1,5.86,-60.7758,-0.2,5.856,-63.451,0.0,5.856,-64.0652,-0.1,5.852,-69.8772,0.1,5.86,-67.01,-0.2,5.856,-67.9413,0.1,5.856,-65.17,-0.1,5.848,-66.0368,0.1,5.86,-64.108,0.1,5.848,-65.5112,-0.1,5.852,-64.788
10-24-2025-Fri 18-59-28-PM,0.3,5.848,-66.593,0.2,5.856,-63.2432,0.0,5.856,-64.283,0.2,5.864,-61.5985,0.0,5.856,-62.837,0.3,5.86,-60.8416,0.0,5.856,-63.516,0.0,5.856,-64.1309,0.2,5.852,-69.9429,-0.1,5.856,-67.064,-0.1,5.86,-68.0069,-0.1,5.856,-65.225,-0.2,5.848,-66.0696,0.1,5.864,-64.163,0.1,5.852,-65.5769,-0.1,5.852,-64.854
10-24-2025-Fri 18-59-30-PM,-0.1,5.852,-66.642,-0.1,5.856,-63.309,0.1,5.856,-64.327,-0.1,5.86,-61.5985,0.2,5.86,-62.858,0.3,5.856,-60.8416,-0.1,5.86,-63.549,0.4,5.856,-64.1637,0.3,5.852,-69.9756,-0.1,5.856,-67.119,0.1,5.86,-68.0726,0.1,5.856,-65.269,-0.1,5.852,-66.1353,0.0,5.86,-64.206,-0.1,5.848,-65.6425,-0.1,5.852,-64.903
10-24-2025-Fri 18-59-33-PM,0.1,5.856,-66.692,-0.1,5.856,-63.3418,0.2,5.856,-64.392,0.1,5.86,-61.6971,0.1,5.86,-62.924,0.3,5.856,-60.9075,0.1,5.86,-63.615,-0.1,5.856,-64.2624,0.0,5.848,-70.0412,-0.1,5.86,-67.174,-0.1,5.86,-68.1382,-0.1,5.856,-65.335,-0.3,5.848,-66.1682,0.0,5.86,-64.25,0.2,5.848,-65.6754,0.0,5.852,-64.969
10-24-2025-Fri 18-59-35-PM,-0.1,5.852,-66.708,0.1,5.856,-63.3418,0.2,5.86,-64.403,-0.2,5.86,-61.7301,0.1,5.86,-62.99,0.1,5.856,-60.9732,0.0,5.86,-63.681,0.1,5.86,-64.2953,0.3,5.848,-70.0739,0.1,5.856,-67.185,-0.1,5.856,-68.1382,-0.2,5.852,-65.378,-0.1,5.848,-66.2668,0.0,5.864,-64.338,0.1,5.848,-65.774,0.4,5.856,-65.035
10-24-2025-Fri 18-59-37-PM,0.0,5.848,-66.774,0.0,5.856,-63.4076,0.1,5.856,-64.491,-0.3,5.86,-61.8288,0.3,5.856,-63.045,0.0,5.856,-61.039,0.0,5.856,-63.747,-0.2,5.856,-64.361,-0.2,5.848,-70.1396,-0.1,5.856,-67.261,0.0,5.856,-68.2368,-0.1,5.856,-65.444,-0.2,5.848,-66.2668,-0.1,5.864,-64.382,0.2,5.848,-65.8397,0.2,5.852,-65.1
10-24-2025-Fri 18-59-40-PM,0.0,5.848,-66.823,0.0,5.86,-63.4734,-0.2,5.856,-64.524,0.0,5.864,-61.8288,0.3,5.86,-63.078,0.3,5.86,-61.072,0.0,5.856,-63.779,0.1,5.856,-64.3938,0.1,5.848,-70.1724,-0.2,5.86,-67.305,0.1,5.856,-68.2695,0.1,5.852,-65.477,-0.1,5.848,-66.3324,-0.1,5.86,-64.426,-0.3,5.848,-65.8726,0.0,5.856,-65.133
10-24-2025-Fri 18-59-42-PM,0.1,5.852,-66.872,0.3,5.86,-63.5062,0.2,5.856,-64.579,0.1,5.86,-61.8947,0.0,5.86,-63.144,0.2,5.856,-61.1378,0.1,5.86,-63.845,0.1,5.856,-64.4596,0.2,5.848,-70.2379,0.0,5.856,-67.36,-0.1,5.856,-68.3351,-0.2,5.856,-65.543,-0.1,5.848,-66.3981,0.1,5.86,-64.491,0.1,5.848,-65.9383,0.0,5.852,-65.199
10-24-2025-Fri 18-59-44-PM,0.0,5.848,-66.921,0.0,5.856,-63.572,0.1,5.86,-64.644,0.0,5.86,-61.9933,0.1,5.856,-63.22,-0.2,5.86,-61.2036,-0.1,5.86,-63.911,0.0,5.856,-64.5253,0.3,5.848,-70.2708,0.1,5.856,-67.404,-0.1,5.86,-68.368,0.0,5.856,-65.608,-0.2,5.844,-66.4637,-0.4,5.864,-64.557,0.1,5.848,-66.0039,0.1,5.852,-65.265
10-24-2025-Fri 18-59-47-PM,0.1,5.852,-66.971,0.2,5.856,-63.6378,-0.1,5.856,-64.699,0.0,5.864,-62.0261,0.0,5.856,-63.275,0.1,5.856,-61.3024,-0.2,5.86,-63.977,0.0,5.856,-64.5911,0.1,5.848,-70.3036,0.0,5.856,-67.458,0.2,5.86,-68.4335,-0.2,5.856,-65.652,0.0,5.848,-66.4967,0.1,5.864,-64.612,-0.2,5.848,-66.0368,0.1,5.852,-65.314
