Timestamp,Cell 1 Current,Cell 1 Voltage,Cell 2 Current,Cell 2 Voltage,Cell 2 Temp,Cell 3 Current,Cell 3 Voltage,Cell 4 Current,Cell 4 Voltage,Cell 4 Temp,Cell 5 Current,Cell 5 Voltage,Cell 6 Current,Cell 6 Voltage,Cell6 Temp,Cell 7 Current,Cell 7 Voltage,Cell 8 Current,Cell 8 Voltage,Cell8 Temp,Cell 9 Current,Cell 9 Voltage,Cell 9 Temp,Cell 10 Current,Cell 10 Voltage,Cell 11 Current,Cell 11 Voltage,Cell 11 Temp,Cell 12 Current,Cell 12 Voltage,Cell 13 Current,Cell 13 Voltage,Cell 13 Temp,Cell 14 Current,Cell 14 Voltage,Cell 15 Current,Cell 15 Voltage,Cell 15 Temp,Cell 16 Current,Cell 16 Voltage
09-27-2025-Sat 13-34-23-PM,0.2,5.964,0.0,5.972,-68.4008,0.4,5.972,-0.3,5.98,-68.2695,0.4,5.976,0.2,5.972,-68.893,-0.2,5.972,0.1,5.976,-70.0739,0.1,5.964,-76.3304,0.0,5.968,0.2,5.972,-74.2685,0.4,5.968,-0.1,5.96,-73.6136,0.1,5.976,0.2,5.964,-72.1721,0.0,5.968
09-27-2025-Sat 13-34-26-PM,-0.1,5.968,-0.1,5.972,-68.4664,0.0,5.976,0.0,5.976,-68.3351,0.0,5.976,0.0,5.972,-68.9258,0.0,5.972,0.1,5.976,-70.1068,0.1,5.964,-76.3304,0.1,5.972,0.0,5.972,-74.3339,0.4,5.968,0.0,5.964,-73.6463,0.0,5.972,0.0,5.964,-72.2048,-0.1,5.968
09-27-2025-Sat 13-34-28-PM,0.1,5.968,0.4,5.976,-68.4992,0.2,5.976,0.0,5.98,-68.368,0.2,5.976,0.1,5.976,-68.9587,0.0,5.976,0.1,5.972,-70.1396,0.0,5.964,-76.3958,-0.1,5.972,-0.1,5.968,-74.3339,-0.1,5.968,0.0,5.964,-73.679,0.0,5.976,0.0,5.964,-72.2704,0.0,5.968
09-27-2025-Sat 13-34-30-PM,0.3,5.968,0.3,5.976,-68.5321,0.2,5.972,0.0,5.98,-68.368,0.1,5.976,0.1,5.972,-68.9915,-0.2,5.976,0.1,5.976,-70.2052,0.1,5.964,-76.3958,0.4,5.972,0.0,5.972,-74.3667,0.0,5.968,0.0,5.96,-73.7118,0.0,5.976,0.1,5.964,-72.2704,0.1,5.968
09-27-2025-Sat 13-34-33-PM,-0.1,5.964,0.2,5.976,-68.5977,0.1,5.976,0.1,5.976,-68.4335,0.0,5.976,-0.1,5.976,-69.0242,-0.2,5.972,0.2,5.972,-70.2379,0.1,5.964,-76.4285,-0.2,5.968,0.0,5.972,-74.4322,0.1,5.968,-0.2,5.96,-73.7446,0.1,5.972,0.1,5.96,-72.336,0.1,5.968
09-27-2025-Sat 13-34-35-PM,-0.1,5.968,-0.1,5.976,-68.6306,-0.2,5.976,-0.1,5.98,-68.4335,0.1,5.972,0.3,5.972,-69.0898,-0.2,5.972,0.4,5.976,-70.3036,0.1,5.964,-76.4612,-0.1,5.972,-0.1,5.972,-74.4649,0.1,5.968,0.1,5.964,-73.81,0.1,5.972,0.0,5.964,-72.4015,0.1,5.968
09-27-2025-Sat 13-34-37-PM,0.1,5.964,0.1,5.972,-68.6961,-0.2,5.976,0.0,5.976,-68.5321,-0.2,5.976,0.0,5.976,-69.1555,0.1,5.972,0.0,5.976,-70.3364,0.1,5.96,-76.494,-0.1,5.968,0.0,5.972,-74.4976,0.0,5.968,0.0,5.96,-73.8427,-0.1,5.976,-0.1,5.964,-72.4015,0.2,5.964
09-27-2025-Sat 13-35-31-PM,0.2,5.964,0.0,5.972,-69.5492,0.2,5.976,-0.1,5.98,-69.3196,0.0,5.976,0.2,5.972,-70.0412,0.2,5.976,0.1,5.972,-71.2872,0.1,1.128,-77.1153,-0.1,1.188,-0.3,1.224,-75.1851,-0.1,1.256,-0.1,1.132,-74.5959,0.1,1.184,-0.2,1.18,-73.1877,-0.1,1.16
09-27-2025-Sat 13-35-33-PM,0.1,5.968,0.0,5.972,-69.5819,0.2,5.976,-0.2,5.976,-69.3196,0.1,5.976,0.1,5.972,-70.0739,-0.3,5.972,0.1,5.976,-71.32,,,-77.1481,,,,,-75.2506,,,,,-74.6286,,,,,-73.2533,,
09-27-2025-Sat 13-35-35-PM,0.0,5.968,-0.1,5.972,-69.6804,0.0,5.976,-0.2,5.976,-69.3851,-0.1,5.976,0.1,5.972,-70.1068,0.0,5.972,0.3,5.972,-71.3527,-0.3,5.96,-77.1808,0.1,5.972,-0.1,5.968,-75.2833,0.1,5.968,0.0,5.96,-74.6613,0.0,5.976,0.2,5.964,-73.2861,0.0,5.964
09-27-2025-Sat 13-35-38-PM,0.2,5.968,0.0,5.972,-69.7132,0.1,5.972,-0.1,5.976,-69.4179,0.0,5.976,-0.1,5.976,-70.1396,-0.1,5.976,0.1,5.972,-71.3854,0.1,5.96,-77.1808,0.1,5.972,0.1,5.968,-75.2833,0.3,5.968,0.1,5.96,-74.6941,0.0,5.976,0.0,5.96,-73.3188,0.3,5.968
09-27-2025-Sat 13-35-40-PM,-0.1,5.964,0.2,5.972,-69.7459,-0.1,5.976,-0.2,5.976,-69.5164,0.1,5.976,0.0,5.972,-70.1724,-0.4,5.972,0.2,5.976,-71.4183,0.1,5.964,-77.2135,-0.1,5.968,-0.1,5.968,-75.3159,-0.2,5.968,-0.1,5.96,-74.7268,-0.1,5.976,-0.1,5.96,-73.3514,0.1,5.964
09-27-2025-Sat 13-35-42-PM,-0.3,5.964,-0.1,5.976,-69.8116,0.2,5.976,0.0,5.976,-69.4836,0.1,5.976,-0.2,5.976,-70.2379,0.1,5.972,0.2,5.972,-71.4839,0.2,5.964,-77.2462,-0.1,5.972,-0.1,5.972,-75.3487,-0.1,5.968,0.2,5.964,-74.7268,0.0,5.976,0.2,5.964,-73.3514,0.1,5.968
09-27-2025-Sat 13-35-45-PM,0.0,5.968,-0.1,5.976,-69.8445,-0.1,5.972,-0.2,5.98,-69.5164,-0.1,5.976,-0.3,5.972,-70.2708,-0.1,5.976,0.1,5.972,-71.5167,0.0,5.968,-77.2462,-0.1,5.972,0.1,5.968,-75.3814,0.1,5.968,0.1,5.964,-74.7923,0.2,5.976,0.2,5.964,-73.4171,0.0,5.968
09-27-2025-Sat 13-35-47-PM,0.0,5.964,0.1,5.972,-69.8116,0.1,5.976,-0.1,5.976,-69.5492,0.2,5.972,-0.1,5.972,-70.3036,0.0,5.976,0.2,5.972,-71.5494,0.1,5.964,-77.2462,0.2,5.972,-0.1,5.972,-75.4142,0.1,5.968,0.0,5.956,-74.7923,0.2,5.976,0.2,5.96,-73.4498,0.0,5.968
09-27-2025-Sat 13-35-49-PM,0.4,5.968,0.0,5.972,-69.9099,-0.1,5.972,-0.1,5.98,-69.6476,0.2,5.972,-0.3,5.976,-70.3036,-0.1,5.972,0.0,5.972,-71.5822,0.0,5.964,-77.2789,-0.2,5.972,0.2,5.972,-75.4142,0.0,5.972,0.0,5.96,-74.825,-0.1,5.976,-0.1,5.96,-73.4826,0.0,5.968
09-27-2025-Sat 13-35-52-PM,0.2,5.964,0.5,5.972,-69.9429,0.4,5.976,-0.1,5.976,-69.6148,0.0,5.976,-0.1,5.972,-70.3691,0.0,5.972,-0.1,5.972,-71.615,0.1,5.96,-77.3444,-0.1,5.968,0.0,5.972,-75.4796,-0.2,5.972,0.1,5.96,-74.8578,-0.1,5.976,0.1,5.964,-73.5153,0.1,5.968
09-27-2025-Sat 13-35-54-PM,0.0,5.964,0.0,5.972,-69.9756,0.0,5.972,0.1,5.976,-69.6476,-0.1,5.972,0.3,5.972,-70.4019,-0.1,5.976,0.0,5.972,-71.6478,0.2,5.964,-77.3116,0.1,5.972,-0.2,5.972,-75.4796,0.0,5.972,0.2,5.964,-74.8905,0.2,5.976,0.2,5.964,-73.5481,0.1,5.968
09-27-2025-Sat 13-35-56-PM,0.0,5.968,-0.1,5.976,-69.9429,0.0,5.972,0.0,5.98,-69.7459,0.2,5.976,0.1,5.976,-70.4347,-0.2,5.972,0.2,5.976,-71.7132,0.2,5.96,-77.3444,0.1,5.972,-0.2,5.972,-75.5451,-0.2,5.972,-0.1,5.96,-74.9233,0.3,5.976,0.1,5.96,-73.5808,-0.1,5.968
09-27-2025-Sat 13-35-59-PM,0.1,5.964,0.1,5.972,-70.0739,0.1,5.976,-0.4,5.976,-69.7132,0.2,5.972,0.1,5.972,-70.4675,-0.3,5.976,0.2,5.972,-71.7132,0.2,5.964,-77.377,0.1,5.972,-0.2,5.972,-75.5451,0.1,5.968,0.0,5.96,-74.956,0.2,5.976,0.1,5.968,-73.5808,0.1,5.968
09-27-2025-Sat 13-36-01-PM,0.0,5.968,0.0,5.972,-70.0739,-0.1,5.972,0.0,5.976,-69.8116,-0.1,5.976,0.0,5.972,-70.5003,0.0,5.968,-0.1,5.976,-71.7789,0.2,5.964,-77.4097,0.0,5.972,-0.1,5.972,-75.5778,-0.2,5.968,-0.2,5.964,-74.956,0.2,5.976,0.2,5.96,-73.6136,0.0,5.968
09-27-2025-Sat 13-36-04-PM,0.1,5.968,-0.1,5.976,-70.1396,0.2,5.976,-0.1,5.98,-69.7459,-0.1,5.972,0.0,5.972,-70.5331,0.2,5.976,-0.1,5.976,-71.7789,0.0,5.964,-77.4424,0.2,5.972,-0.2,5.972,-75.6106,0.1,5.972,-0.2,5.96,-74.9886,0.4,5.976,0.1,5.964,-73.679,0.1,5.968
09-27-2025-Sat 13-36-06-PM,0.2,5.968,0.1,5.976,-70.2052,0.0,5.972,0.0,5.98,-69.9099,-0.1,5.976,-0.1,5.976,-70.5987,-0.4,5.972,0.1,5.972,-71.8116,0.0,5.964,-77.4424,-0.1,5.968,-0.3,5.972,-75.6432,0.1,5.968,-0.1,5.96,-75.0541,0.1,5.976,0.1,5.96,-73.679,-0.1,5.968
09-27-2025-Sat 13-36-09-PM,-0.4,5.968,-0.1,5.972,-70.1724,-0.3,5.976,-0.2,5.98,-69.9429,0.1,5.976,0.3,5.972,-70.6315,-0.1,5.976,0.3,5.976,-71.8771,0.2,5.964,-77.4751,0.0,5.972,0.0,5.972,-75.6432,0.1,5.968,-0.2,5.96,-75.0541,0.1,5.976,0.0,5.96,-73.7118,0.0,5.968
09-27-2025-Sat 13-38-10-PM,0.2,5.964,-0.1,5.968,-72.0083,-0.2,5.972,-0.1,5.976,-71.5167,0.0,5.972,0.2,5.972,-72.3032,0.0,5.972,0.2,5.972,-73.5481,-0.2,1.064,-78.3252,-0.2,1.1,-0.2,1.136,-76.7882,-0.2,1.148,-0.3,1.048,-76.2976,0.0,1.092,0.0,1.084,-75.1196,0.1,1.08
09-27-2025-Sat 13-38-13-PM,-0.1,5.96,-0.1,5.972,-72.0083,-0.1,5.972,0.1,5.976,-71.4839,0.1,5.972,-0.1,5.972,-72.336,-0.1,5.972,0.1,5.968,-73.6136,,,-78.3578,,,,,-76.821,,,,,-76.2976,,,,,-75.1196,,
09-27-2025-Sat 13-38-15-PM,0.1,5.964,-0.1,5.968,-72.0738,-0.1,5.968,-0.1,5.976,-71.5822,0.1,5.972,-0.1,5.972,-72.3687,0.2,5.972,0.0,5.972,-73.6136,0.3,5.96,-78.3578,0.1,5.968,0.0,5.972,-76.821,0.1,5.968,-0.2,5.96,-76.3304,0.1,5.972,-0.1,5.96,-75.1523,0.2,5.964
09-27-2025-Sat 13-38-17-PM,0.2,5.964,-0.2,5.968,-72.0738,0.1,5.968,-0.1,5.976,-71.5822,0.1,5.976,0.1,5.972,-72.3687,0.0,5.972,0.1,5.972,-73.6463,0.2,5.956,-78.3905,0.1,5.968,0.1,5.968,-76.8538,0.3,5.968,-0.1,5.956,-76.3631,0.1,5.972,0.1,5.96,-75.1851,0.1,5.964
09-27-2025-Sat 13-38-20-PM,0.2,5.964,0.3,5.972,-72.0083,-0.1,5.968,0.0,5.972,-71.5822,0.1,5.976,0.0,5.968,-72.4343,-0.2,5.972,0.4,5.972,-73.6463,0.2,5.964,-78.4231,0.0,5.968,-0.2,5.968,-76.8865,-0.1,5.968,-0.1,5.96,-76.3631,0.1,5.972,0.0,5.96,-75.2179,0.2,5.964
09-27-2025-Sat 13-38-22-PM,0.0,5.964,0.0,5.968,-72.1721,0.0,5.972,-0.1,5.972,-71.5822,0.0,5.972,0.0,5.972,-72.467,-0.2,5.972,0.0,5.972,-73.679,0.2,5.96,-78.3905,0.1,5.968,-0.1,5.968,-76.8865,-0.2,5.964,-0.1,5.96,-76.3958,0.1,5.972,0.0,5.964,-75.2179,-0.1,5.968
09-27-2025-Sat 13-38-24-PM,0.1,5.964,0.1,5.972,-72.1721,0.3,5.968,-0.2,5.976,-71.6805,-0.1,5.972,-0.1,5.972,-72.467,-0.1,5.972,0.0,5.972,-73.7118,0.0,5.964,-78.4231,-0.2,5.968,0.0,5.968,-76.9192,0.3,5.968,-0.2,5.96,-76.3958,0.2,5.972,0.0,5.96,-75.2179,0.2,5.968
09-27-2025-Sat 13-38-27-PM,0.3,5.964,-0.1,5.972,-72.1721,0.2,5.972,-0.5,5.976,-71.6805,-0.2,5.968,0.1,5.968,-72.467,-0.2,5.972,0.1,5.968,-73.7446,0.2,5.96,-78.4559,-0.1,5.968,0.1,5.968,-76.9192,-0.1,5.968,0.0,5.96,-76.4285,-0.1,5.972,-0.1,5.96,-75.2506,0.1,5.964
09-27-2025-Sat 13-38-29-PM,0.1,5.964,-0.2,5.972,-72.1721,-0.1,5.972,-0.4,5.972,-71.6478,0.0,5.972,0.2,5.972,-72.5325,-0.1,5.972,0.0,5.972,-73.7773,0.0,5.964,-78.4559,0.0,5.968,-0.1,5.968,-76.9518,-0.2,5.964,0.1,5.96,-76.4612,-0.2,5.972,-0.2,5.96,-75.2833,0.0,5.964
09-27-2025-Sat 13-38-31-PM,0.1,5.964,-0.2,5.972,-72.2704,0.1,5.972,-0.1,5.972,-71.6805,-0.2,5.972,0.0,5.968,-72.5325,-0.1,5.972,0.3,5.972,-73.81,0.2,5.96,-78.4886,0.0,5.964,0.0,5.968,-76.9518,-0.1,5.964,0.0,5.96,-76.4612,0.1,5.968,0.3,5.96,-75.3159,-0.1,5.964
09-27-2025-Sat 13-38-34-PM,-0.1,5.964,0.1,5.972,-72.2704,0.3,5.968,0.0,5.972,-71.8116,0.0,5.972,-0.2,5.972,-72.5653,0.2,5.968,0.1,5.968,-73.8427,0.2,5.96,-78.4559,0.1,5.968,-0.2,5.968,-76.9518,-0.2,5.968,0.1,5.96,-76.494,-0.2,5.972,0.2,5.956,-75.3159,0.3,5.964
09-27-2025-Sat 13-38-36-PM,0.0,5.964,0.2,5.968,-72.3032,-0.1,5.968,0.0,5.972,-71.7789,-0.1,5.972,-0.2,5.968,-72.5981,0.1,5.972,0.0,5.968,-73.9084,0.0,5.96,-78.4886,-0.1,5.968,-0.1,5.968,-76.9846,-0.1,5.968,-0.3,5.96,-76.4612,0.1,5.968,0.0,5.96,-75.3487,0.1,5.964
09-27-2025-Sat 13-38-43-PM,0.2,5.964,-0.2,5.968,-72.3687,-0.1,5.968,0.0,5.972,-71.91,-0.2,5.968,-0.1,5.968,-72.6636,0.1,5.968,0.2,5.968,-73.941,0.1,5.956,-78.5213,0.0,5.964,0.0,5.968,-77.05,0.2,5.964,-0.1,5.956,-76.5594,0.3,5.972,-0.1,5.96,-75.4142,0.2,5.96
09-27-2025-Sat 13-38-45-PM,0.2,5.96,-0.2,5.964,-72.5325,0.2,5.968,-0.1,5.972,-71.8444,0.2,5.972,-0.1,5.968,-72.6963,-0.1,5.968,0.3,5.964,-73.9738,0.0,5.956,-78.5213,0.2,5.964,-0.1,5.968,-77.05,0.0,5.964,-0.1,5.956,-76.5594,-0.2,5.972,-0.2,5.956,-75.4142,0.1,5.96
09-27-2025-Sat 13-40-05-PM,0.0,5.96,0.0,5.964,-73.3843,0.2,5.968,-0.1,5.968,-72.7291,0.0,5.968,0.1,5.968,-73.5808,-0.3,5.968,0.3,5.964,-74.825,0.0,1.048,-78.8808,-0.1,1.076,-0.2,1.1,-77.5405,-0.3,1.12,-0.3,1.02,-77.1153,-0.3,1.06,-0.1,1.048,-76.1013,-0.2,1.048
09-27-2025-Sat 13-40-08-PM,0.1,5.96,0.1,5.968,-73.4171,-0.2,5.964,-0.4,5.968,-72.8274,-0.2,5.968,-0.1,5.968,-73.6136,0.1,5.968,-0.1,5.968,-74.825,0.1,1.048,-78.8808,-0.2,1.072,-0.2,1.096,-77.5732,-0.3,1.12,-0.4,1.02,-77.1153,-0.2,1.056,0.0,1.048,-76.1013,-0.2,1.048
09-27-2025-Sat 13-40-10-PM,0.0,5.956,0.2,5.964,-73.4498,0.1,5.968,0.0,5.968,-72.7619,0.2,5.968,0.0,5.964,-73.6136,-0.3,5.968,0.2,5.964,-74.825,,,-78.8808,,,,,-77.5732,,,,,-77.1153,,,,,-76.1013,,
09-27-2025-Sat 13-40-13-PM,0.1,5.96,0.1,5.968,-73.4171,-0.1,5.968,-0.4,5.972,-72.8274,0.1,5.972,0.0,5.968,-73.6463,-0.1,5.968,0.1,5.968,-74.8578,0.1,5.952,-78.9134,-0.2,5.96,0.0,5.964,-77.6059,0.0,5.964,-0.1,5.956,-77.1481,0.0,5.964,0.0,5.956,-76.134,-0.1,5.96
09-27-2025-Sat 13-40-15-PM,0.0,5.96,-0.3,5.968,-73.4826,0.0,5.968,-0.1,5.972,-72.8274,-0.2,5.968,0.1,5.968,-73.6463,-0.1,5.968,0.3,5.968,-74.8578,0.0,5.956,-78.9134,0.0,5.96,-0.2,5.968,-77.6059,0.2,5.96,-0.1,5.952,-77.1808,0.2,5.968,-0.1,5.956,-76.134,0.2,5.96
09-27-2025-Sat 13-40-17-PM,-0.1,5.96,0.1,5.968,-73.4826,0.3,5.964,-0.1,5.972,-72.8601,0.1,5.968,0.0,5.968,-73.679,0.0,5.968,0.0,5.968,-74.8905,0.1,5.956,-78.9462,0.0,5.964,0.0,5.964,-77.6059,0.0,5.964,-0.1,5.956,-77.1481,0.0,5.968,0.0,5.956,-76.1668,-0.1,5.96
09-27-2025-Sat 13-40-20-PM,0.0,5.96,-0.1,5.968,-73.5808,0.3,5.964,0.0,5.972,-72.893,-0.2,5.968,0.1,5.968,-73.7118,0.0,5.972,0.1,5.968,-74.956,0.2,5.956,-78.9134,0.1,5.964,0.0,5.968,-77.6386,0.5,5.968,-0.4,5.952,-77.2135,0.2,5.968,0.0,5.956,-76.1668,0.0,5.96
09-27-2025-Sat 13-40-22-PM,0.0,5.96,0.0,5.968,-73.5808,-0.1,5.968,-0.2,5.972,-72.893,0.1,5.968,-0.1,5.968,-73.7446,-0.2,5.968,0.0,5.968,-74.956,0.0,5.956,-78.9462,0.1,5.964,-0.4,5.964,-77.6386,-0.1,5.964,0.0,5.956,-77.2135,0.1,5.968,0.1,5.956,-76.1995,0.2,5.96
09-27-2025-Sat 13-40-25-PM,0.0,5.96,-0.2,5.968,-73.5481,0.1,5.968,0.0,5.968,-72.9257,0.1,5.972,0.1,5.968,-73.7446,-0.3,5.972,0.0,5.968,-74.956,0.0,5.956,-78.9134,-0.2,5.964,0.0,5.964,-77.6386,0.3,5.964,-0.1,5.952,-77.2135,0.2,5.972,0.0,5.956,-76.1995,0.0,5.96
09-27-2025-Sat 13-42-27-PM,-0.4,5.96,-0.2,5.968,-75.3814,0.0,5.968,-0.2,5.972,-74.7923,0.0,5.972,-0.2,5.972,-75.3814,-0.3,5.968,0.1,5.968,-76.494,-0.1,0.936,-81.0366,0.0,0.984,-0.2,1.012,-79.665,0.0,1.032,-0.4,0.952,-78.8808,-0.2,0.984,-0.2,0.976,-77.8348,0.0,0.972
09-27-2025-Sat 13-42-29-PM,0.0,5.96,-0.1,5.968,-75.4142,0.0,5.972,-0.2,5.972,-74.8578,-0.2,5.972,0.1,5.968,-75.4796,-0.1,5.968,-0.1,5.968,-76.5594,,,-81.1673,,,,,-79.763,,,,,-78.9789,,,,,-77.9328,,
09-27-2025-Sat 13-42-31-PM,0.0,5.96,0.2,5.968,-75.4796,-0.1,5.968,-0.3,5.972,-75.0541,0.0,5.968,-0.1,5.968,-75.5124,-0.3,5.968,0.1,5.968,-76.5921,0.1,5.956,-81.2979,-0.2,5.964,0.0,5.964,-79.7956,0.1,5.964,-0.1,5.956,-79.0442,0.0,5.972,0.2,5.96,-77.9983,-0.1,5.96
09-27-2025-Sat 13-42-34-PM,-0.1,5.96,-0.3,5.964,-75.4796,0.3,5.968,-0.1,5.976,-75.0541,0.1,5.968,0.0,5.972,-75.5778,0.2,5.968,0.0,5.972,-76.6575,-0.1,5.96,-81.3631,-0.1,5.968,0.0,5.968,-79.9263,0.0,5.968,-0.2,5.956,-79.1422,-0.1,5.972,0.1,5.956,-78.0636,0.2,5.964
09-27-2025-Sat 13-42-36-PM,0.0,5.964,0.1,5.968,-75.5124,0.1,5.972,-0.2,5.972,-75.0869,0.0,5.972,0.0,5.968,-75.6432,0.0,5.968,0.3,5.968,-76.7229,0.1,5.96,-81.4938,0.1,5.964,0.0,5.968,-79.9917,0.1,5.964,0.0,5.952,-79.2076,0.2,5.968,0.2,5.96,-78.129,0.0,5.964
09-27-2025-Sat 13-42-38-PM,0.0,5.964,-0.2,5.972,-75.6761,-0.1,5.968,-0.3,5.972,-75.1851,0.1,5.972,0.2,5.968,-75.7087,-0.1,5.972,-0.1,5.968,-76.7556,-0.1,5.96,-81.5917,-0.2,5.964,-0.1,5.968,-80.0896,0.2,5.968,0.0,5.956,-79.2729,0.0,5.972,0.2,5.956,-78.1944,0.1,5.968
09-27-2025-Sat 13-42-41-PM,0.0,5.96,-0.1,5.972,-75.7087,0.2,5.968,-0.3,5.972,-75.2506,0.2,5.972,0.1,5.972,-75.7742,-0.2,5.976,0.0,5.972,-76.7882,0.2,5.956,-81.7223,0.0,5.964,0.0,5.968,-80.155,0.2,5.964,-0.1,5.96,-79.3709,-0.1,5.972,0.0,5.96,-78.2597,0.1,5.96
09-27-2025-Sat 13-42-44-PM,0.1,5.96,0.1,5.972,-75.7414,-0.1,5.968,-0.1,5.972,-75.3487,0.2,5.972,0.0,5.972,-75.8396,-0.2,5.972,0.0,5.968,-76.8865,0.1,5.96,-81.7876,0.1,5.964,0.1,5.964,-80.253,0.1,5.964,0.0,5.96,-79.4035,-0.2,5.972,-0.1,5.96,-78.3252,-0.2,5.964
09-27-2025-Sat 13-42-46-PM,0.0,5.964,0.1,5.968,-75.8068,0.0,5.968,-0.1,5.968,-75.4142,-0.3,5.972,0.1,5.968,-75.9378,-0.1,5.972,0.1,5.968,-76.9518,0.3,5.96,-81.8855,-0.1,5.968,0.0,5.964,-80.3183,0.1,5.964,-0.2,5.956,-79.5343,0.1,5.972,0.0,5.956,-78.4231,0.0,5.964
09-27-2025-Sat 13-42-49-PM,0.0,5.96,0.1,5.968,-75.9704,-0.2,5.968,0.0,5.972,-75.5124,-0.1,5.968,0.1,5.972,-76.0032,-0.3,5.972,0.3,5.972,-76.9846,0.0,5.956,-81.9835,-0.1,5.968,-0.1,5.964,-80.4162,-0.1,5.968,-0.3,5.956,-79.5997,0.1,5.972,-0.1,5.96,-78.4886,0.2,5.96
09-27-2025-Sat 13-42-51-PM,-0.1,5.96,-0.2,5.972,-75.9704,0.1,5.968,-0.3,5.972,-75.6432,-0.2,5.972,0.1,5.968,-76.0359,0.0,5.972,0.1,5.972,-77.0827,0.1,5.96,-82.0813,-0.1,5.964,0.0,5.968,-80.4816,0.2,5.964,0.2,5.96,-79.6976,-0.2,5.972,0.1,5.96,-78.5213,0.0,5.968
09-27-2025-Sat 13-42-53-PM,0.1,5.96,-0.1,5.968,-76.0359,-0.2,5.972,0.0,5.972,-75.6432,0.1,5.972,0.2,5.968,-76.134,-0.6,5.968,0.4,5.972,-77.1153,0.0,5.96,-82.1791,0.0,5.968,-0.1,5.968,-80.5468,0.1,5.968,0.0,5.96,-79.7302,0.0,5.972,-0.1,5.96,-78.6194,0.2,5.964
09-27-2025-Sat 13-42-56-PM,-0.4,5.964,0.0,5.968,-76.1013,0.0,5.968,-0.2,5.972,-75.6761,-0.2,5.968,0.1,5.972,-76.1668,0.1,5.968,0.1,5.968,-77.1808,0.0,5.96,-82.2772,0.1,5.968,0.3,5.968,-80.6449,0.1,5.964,-0.3,5.956,-79.8283,0.1,5.972,0.0,5.956,-78.6847,-0.1,5.964
09-27-2025-Sat 13-42-58-PM,0.2,5.96,-0.1,5.968,-76.134,-0.1,5.972,0.0,5.976,-75.8068,-0.1,5.972,0.1,5.972,-76.265,0.1,5.972,0.0,5.972,-77.2135,-0.1,5.964,-82.3098,0.0,5.968,-0.1,5.968,-80.7101,0.2,5.964,0.1,5.96,-79.8936,-0.1,5.968,-0.1,5.956,-78.75,-0.2,5.964
09-27-2025-Sat 13-43-00-PM,0.0,5.964,0.1,5.968,-76.1668,0.0,5.972,-0.2,5.972,-75.8723,-0.1,5.972,0.0,5.968,-76.3304,-0.3,5.968,0.0,5.968,-77.2789,0.2,5.96,-82.4076,0.0,5.964,0.2,5.968,-80.7755,0.2,5.964,-0.1,5.956,-79.9263,0.2,5.976,-0.2,5.96,-78.8154,-0.1,5.968
09-27-2025-Sat 13-43-03-PM,-0.1,5.96,0.0,5.972,-76.265,0.0,5.972,0.0,5.976,-75.9704,-0.2,5.968,0.0,5.972,-76.3958,0.0,5.972,0.0,5.972,-77.3444,0.3,5.96,-82.5055,0.1,5.964,0.2,5.968,-80.8408,0.1,5.968,-0.3,5.956,-80.0243,0.0,5.972,0.1,5.96,-78.8808,-0.1,5.968
09-27-2025-Sat 13-43-05-PM,0.0,5.96,-0.1,5.972,-76.2976,-0.1,5.968,-0.3,5.976,-76.0032,0.1,5.972,-0.1,5.972,-76.4612,-0.3,5.976,0.0,5.972,-77.4097,0.3,5.956,-82.5708,0.2,5.968,-0.2,5.968,-80.9061,0.0,5.968,0.1,5.956,-80.0896,0.1,5.972,0.1,5.96,-78.9462,0.3,5.964
09-27-2025-Sat 13-43-07-PM,0.0,5.964,0.0,5.968,-76.3958,-0.1,5.972,-0.2,5.976,-76.134,-0.3,5.972,-0.1,5.972,-76.5266,0.0,5.972,-0.1,5.972,-77.4424,0.1,5.964,-82.6361,0.1,5.968,0.1,5.968,-80.9714,0.1,5.964,0.0,5.956,-80.155,0.0,5.972,-0.1,5.96,-78.9789,0.1,5.96
09-27-2025-Sat 13-43-36-PM,-0.4,5.96,0.2,5.972,-77.0172,0.1,5.968,-0.2,5.972,-76.7882,0.0,5.972,-0.1,5.968,-77.2135,-0.1,5.972,0.0,5.968,-78.129,,,-83.5168,,,,,-81.7549,,,,,-80.9388,,,,,-79.7302,,
09-27-2025-Sat 13-43-38-PM,0.2,5.96,-0.1,5.968,-77.1153,0.1,5.968,-0.1,5.972,-76.8538,0.1,5.968,-0.2,5.968,-77.2789,-0.1,5.968,0.1,5.968,-78.1617,0.0,5.956,-83.5821,0.0,5.968,-0.1,5.968,-81.8202,-0.1,5.964,0.0,5.952,-80.9388,0.1,5.968,0.0,5.96,-79.7956,0.1,5.968
09-27-2025-Sat 13-43-41-PM,0.0,5.964,-0.1,5.968,-77.1808,-0.1,5.968,-0.2,5.972,-76.9846,-0.1,5.968,0.2,5.972,-77.3444,-0.1,5.968,0.0,5.964,-78.1944,0.1,5.956,-83.6472,0.1,5.964,0.1,5.968,-81.8855,0.0,5.964,-0.3,5.96,-81.0366,0.0,5.972,-0.1,5.956,-79.8283,0.0,5.964
