Cell 1 Timestamp,Cell 1 Timestamp,25pctCell 1 Current,25pctCell 1 Voltage,25pct Cell 1 Temp,Cell 2 Timestamp,Cell 2 Timestamp,25pctCell 2 Current,25pctCell 2 Voltage,25pct Cell 2 Temp,Cell 3 Timestamp,Cell 3 Timestamp,25pctCell 3 Current,25pctCell 3 Voltage,25pct Cell 3 Temp,Cell 4 Timestamp,Cell 4 Timestamp,25pctCell 4 Current,25pctCell 4 Voltage,25pct Cell 4 Temp,Cell 5 Timestamp,Cell 5 Timestamp,20pctCell 5 Current,20pctCell 5 Voltage,20pct Cell 5 Temp,Cell 6 Timestamp,Cell 6 Timestamp,20pctCell 6 Current,20pctCell 6 Voltage,20pct Cell 6 Temp,Cell 7 Timestamp,Cell 7 Timestamp,20pctCell 7 Current,20pctCell 7 Voltage,20pct Cell 7 Temp,Cell 8 Timestamp,Cell 8 Timestamp,20pctCell 8 Current,20pctCell 8 Voltage,20pct Cell 8 Temp,Cell 9 Timestamp,Cell 9 Timestamp,15pctCell 9 Current,15pctCell 9 Voltage,15pct Cell 9 Temp,Cell 10 Timestamp,Cell 10 Timestamp,15pctCell 10 Current,15pctCell 10 Voltage,15pct Cell 10 Temp,Cell 11 Timestamp,Cell 11 Timestamp,10pctCell 11 Current,10pctCell 11 Voltage,10pct Cell 11 Temp,Cell 12 Timestamp,Cell 12 Timestamp,10pctCell 12 Current,10pctCell 12 Voltage,10pct Cell 12 Temp,Cell 13 Timestamp,Cell 13 Timestamp,5pctCell 13 Current,5pctCell 13 Voltage,5pct Cell 13 Temp,Cell 14 Timestamp,Cell 14 Timestamp,5pctCell 14 Current,5pctCell 14 Voltage,5pct Cell 14 Temp,Cell 15 Timestamp,Cell 15 Timestamp,5pctCell 15 Current,5pctCell 15 Voltage,5pct Cell 15 Temp,Cell 16 Timestamp,Cell 16 Timestamp,5pctCell 16 Current,5pctCell 16 Voltage,5pct Cell 16 Temp
10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.3,5.852,-55.634,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.7,5.856,-52.2706,,,,,,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.1,5.86,-49.628,,,,,,,,,,,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.2,5.856,-53.259,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.6,5.856,-54.3499,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.1,5.852,-58.9978,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.2,5.856,-56.217,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.0,5.86,-57.3835,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.2,5.856,-54.381,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.1,5.848,-56.1309,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.2,5.864,-53.853,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.1,5.848,-56.0649,10-24-2025-Fri 18-49-00-PM,10-24-2025-Fri 18-49-00-PM,0.2,5.852,-55.207
10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.4,5.852,-55.684,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.3,5.856,-52.3696,,,,,,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.5,5.86,-49.6941,,,,,,,,,,,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.3,5.86,-53.281,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.3,5.856,-54.3499,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.3,5.848,-58.9978,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.3,5.856,-56.25,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.0,5.86,-57.3835,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.1,5.856,-54.414,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,-0.2,5.848,-56.1638,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,-0.1,5.86,-53.886,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.0,5.848,-56.0978,10-24-2025-Fri 18-49-03-PM,10-24-2025-Fri 18-49-03-PM,0.3,5.856,-55.224
10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.1,5.852,-55.7,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.4,5.856,-52.3696,,,,,,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.5,5.864,-49.7271,,,,,,,,,,,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.2,5.86,-53.314,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.4,5.856,-54.3828,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.2,5.848,-59.0307,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.4,5.856,-56.261,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.1,5.856,-57.3835,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.1,5.856,-54.436,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.1,5.848,-56.1968,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.0,5.864,-53.919,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.2,5.852,-56.0978,10-24-2025-Fri 18-49-05-PM,10-24-2025-Fri 18-49-05-PM,0.1,5.852,-55.24
10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.3,5.852,-55.733,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.5,5.856,-52.4357,,,,,,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.2,5.86,-49.7932,,,,,,,,,,,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.0,5.86,-53.348,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.4,5.856,-54.4488,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.3,5.848,-59.0307,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.1,5.86,-56.294,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.0,5.86,-57.4164,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.2,5.856,-54.48,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,-0.1,5.848,-56.2298,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.1,5.864,-53.941,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.0,5.848,-56.1309,10-24-2025-Fri 18-49-07-PM,10-24-2025-Fri 18-49-07-PM,0.1,5.852,-55.29
10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.4,5.852,-55.733,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.6,5.86,-52.4357,,,,,,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.5,5.864,-49.7602,,,,,,,,,,,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.1,5.856,-53.381,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.5,5.856,-54.4488,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.5,5.852,-59.0307,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.1,5.86,-56.294,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.0,5.86,-57.4164,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.0,5.856,-54.469,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.0,5.848,-56.2298,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.0,5.86,-53.974,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.0,5.848,-56.1638,10-24-2025-Fri 18-49-10-PM,10-24-2025-Fri 18-49-10-PM,0.0,5.856,-55.306
10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.4,5.852,-55.783,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.2,5.852,-52.5347,,,,,,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.5,5.86,-49.7932,,,,,,,,,,,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.2,5.86,-53.392,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.2,5.86,-54.4818,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.1,5.848,-59.0307,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.3,5.856,-56.338,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.1,5.86,-57.4494,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.2,5.856,-54.502,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.0,5.848,-56.2626,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.1,5.864,-53.985,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,-0.2,5.848,-56.1638,10-24-2025-Fri 18-49-12-PM,10-24-2025-Fri 18-49-12-PM,0.1,5.852,-55.323
10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.3,5.848,-55.799,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.6,5.856,-52.5678,,,,,,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.3,5.86,-49.8593,,,,,,,,,,,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.1,5.86,-53.436,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.3,5.856,-54.5148,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.4,5.848,-59.0307,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.2,5.856,-56.349,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.3,5.856,-57.4494,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.0,5.856,-54.524,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.1,5.848,-56.2626,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.1,5.864,-54.018,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.0,5.848,-56.1968,10-24-2025-Fri 18-49-15-PM,10-24-2025-Fri 18-49-15-PM,0.1,5.856,-55.356
10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.2,5.848,-55.799,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.7,5.856,-52.5678,,,,,,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.5,5.86,-49.8923,,,,,,,,,,,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.2,5.856,-53.469,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.3,5.856,-54.5478,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.5,5.848,-59.0307,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.0,5.86,-56.349,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.2,5.856,-57.4494,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.1,5.856,-54.546,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,-0.1,5.848,-56.2957,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.1,5.86,-54.051,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.2,5.848,-56.2298,10-24-2025-Fri 18-49-17-PM,10-24-2025-Fri 18-49-17-PM,0.2,5.852,-55.389
10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.5,5.848,-56.344,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.7,5.86,-53.492,,,,,,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.3,5.864,-50.9496,,,,,,,,,,,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.5,5.86,-54.228,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.3,5.86,-55.2734,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.3,5.848,-59.1954,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.2,5.856,-56.822,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.1,5.856,-57.7789,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.3,5.856,-55.173,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.0,5.848,-56.7902,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,-0.1,5.864,-54.733,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.0,5.852,-56.7243,10-24-2025-Fri 18-50-24-PM,10-24-2025-Fri 18-50-24-PM,0.1,5.856,-55.999
10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.3,5.852,-56.36,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.8,5.856,-53.492,,,,,,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.5,5.86,-50.9496,,,,,,,,,,,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.2,5.856,-54.239,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.3,5.856,-55.2734,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.3,5.848,-59.2283,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.2,5.856,-56.844,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.0,5.86,-57.8119,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.1,5.856,-55.184,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.0,5.848,-56.7902,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.0,5.86,-54.744,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.0,5.848,-56.7243,10-24-2025-Fri 18-50-26-PM,10-24-2025-Fri 18-50-26-PM,0.2,5.852,-55.999
10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,0.4,5.852,-56.344,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,0.5,5.86,-53.492,,,,,,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,0.4,5.86,-50.9825,,,,,,,,,,,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,0.1,5.86,-54.261,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,0.4,5.856,-55.3065,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,0.4,5.848,-59.1954,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,0.0,5.856,-56.833,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,-0.1,5.856,-57.8119,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,0.1,5.86,-55.195,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,-0.1,5.848,-56.7902,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,0.1,5.86,-54.755,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,-0.2,5.848,-56.7243,10-24-2025-Fri 18-50-28-PM,10-24-2025-Fri 18-50-28-PM,-0.1,5.852,-56.015
10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.5,5.848,-56.41,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.3,5.856,-53.5909,,,,,,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.6,5.86,-50.9825,,,,,,,,,,,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.2,5.856,-54.283,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.3,5.856,-55.3394,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.2,5.848,-59.2283,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.1,5.856,-56.877,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.0,5.856,-57.8119,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,-0.2,5.856,-55.195,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.0,5.848,-56.7902,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.0,5.864,-54.766,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.1,5.848,-56.7572,10-24-2025-Fri 18-50-31-PM,10-24-2025-Fri 18-50-31-PM,0.1,5.852,-56.048
10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.1,5.848,-56.41,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.4,5.856,-53.5909,,,,,,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.0,5.86,-51.0487,,,,,,,,,,,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.2,5.856,-54.305,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.5,5.856,-55.3394,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.3,5.852,-59.2283,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.0,5.86,-56.888,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.1,5.856,-57.8448,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.2,5.856,-55.239,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.1,5.848,-56.8232,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.2,5.86,-54.799,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,-0.1,5.848,-56.7902,10-24-2025-Fri 18-50-33-PM,10-24-2025-Fri 18-50-33-PM,0.1,5.856,-56.065
10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.4,5.848,-56.393,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.5,5.86,-53.558,,,,,,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.5,5.86,-51.0487,,,,,,,,,,,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.2,5.86,-54.338,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.4,5.856,-55.3724,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.7,5.852,-59.2283,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.2,5.856,-56.877,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.1,5.86,-57.8448,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.1,5.852,-55.239,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.0,5.848,-56.8232,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,-0.1,5.864,-54.821,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.0,5.848,-56.7902,10-24-2025-Fri 18-50-35-PM,10-24-2025-Fri 18-50-35-PM,0.0,5.856,-56.081
10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.1,5.852,-56.41,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.3,5.856,-53.5909,,,,,,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.4,5.86,-51.1478,,,,,,,,,,,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.0,5.856,-54.338,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.5,5.856,-55.3724,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.4,5.848,-59.2283,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.1,5.856,-56.888,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.1,5.86,-57.8448,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.0,5.856,-55.272,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.0,5.848,-56.8232,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,0.2,5.864,-54.821,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,-0.1,5.848,-56.7902,10-24-2025-Fri 18-50-38-PM,10-24-2025-Fri 18-50-38-PM,-0.1,5.852,-56.081
10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.7,5.852,-56.476,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.5,5.86,-53.6899,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.1,5.856,-54.216,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.3,5.864,-51.1148,,,,,,,,,,,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.2,5.856,-54.382,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.5,5.86,-55.4054,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.4,5.852,-59.2613,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.5,5.856,-56.932,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,-0.1,5.856,-57.8448,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.3,5.856,-55.272,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,-0.1,5.848,-56.8562,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.2,5.864,-54.865,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.4,5.848,-56.8232,10-24-2025-Fri 18-50-40-PM,10-24-2025-Fri 18-50-40-PM,0.0,5.852,-56.114
10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.2,5.852,-56.476,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.5,5.856,-53.6899,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.3,5.856,-54.25,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.3,5.86,-51.2139,,,,,,,,,,,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.2,5.86,-54.404,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.2,5.86,-55.4383,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.4,5.848,-59.2613,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.3,5.856,-56.932,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.3,5.86,-57.8448,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.0,5.86,-55.316,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,-0.1,5.848,-56.8891,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,-0.1,5.86,-54.887,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.3,5.848,-56.8232,10-24-2025-Fri 18-50-42-PM,10-24-2025-Fri 18-50-42-PM,0.1,5.856,-56.131
10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.4,5.848,-59.111,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.5,5.856,-55.5044,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.4,5.856,-56.503,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.3,5.86,-53.2609,,,,,,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.0,5.86,-52.7328,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.1,5.856,-56.064,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.3,5.86,-56.955,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.1,5.852,-62.717,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.0,5.852,-59.655,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,-0.1,5.856,-60.7428,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,-0.3,5.856,-57.601,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,-0.2,5.848,-58.8002,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.0,5.86,-56.679,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.0,5.848,-58.5037,10-24-2025-Fri 18-52-02-PM,10-24-2025-Fri 18-52-02-PM,0.2,5.852,-57.729
