Cell 1 Timestamp,x61 Cell 1 Current,x61 Cell 1 Voltage,x61 Cell 1 Temp,x61 Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,x61 Cell 2 Current,x61 Cell 2 Voltage,x61 Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,x61 Cell 3 Current,x61 Cell 3 Voltage,x61 Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,x61 Cell 4 Current,x61 Cell 4 Voltage,x61 Cell 4 Temp,x61 Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,x62 Cell 5 Current,x62 Cell 5 Voltage,x62 Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,x62 Cell 6 Current,x62 Cell 6 Voltage,x62 Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,x62 Cell 7 Current,x62 Cell 7 Voltage,x62 Cell 7 Temp,x62 Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,x62 Cell 8 Current,x62 Cell 8 Voltage,x62 Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,x63 Cell 9 Current,x63 Cell 9 Voltage,x63 Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,x63 Cell 10 Current,x63 Cell 10 Voltage,x63 Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,x63 Cell 11 Current,x63 Cell 11 Voltage,x63 Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,x63 Cell 12 Current,x63 Cell 12 Voltage,x63 Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,x64 Cell 13 Current,x64 Cell 13 Voltage,x64 Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,x64 Cell 14 Current,x64 Cell 14 Voltage,x64 Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,x64 Cell 15 Current,x64 Cell 15 Voltage,x64 Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,x64 Cell 16 Current,x64 Cell 16 Voltage,x64 Cell 16 Temp,Cell 16 Resistance
05-07-2026-Thu 14-43-52-PM,0.1,5.06,-75.3487,-75.349,63.25,05-07-2026-Thu 14-42-53-PM,-0.1,5.064,-74.792,-63.3,,,,-22.103,,05-07-2026-Thu 14-43-52-PM,0.0,5.06,-71.5822,-71.582,inf,,,,-27.269,,,,,-42.911,,05-07-2026-Thu 14-42-10-PM,0.0,5.048,-72.5325,-72.532,inf,05-07-2026-Thu 14-43-52-PM,0.2,5.06,-73.745,31.625,05-07-2026-Thu 14-40-25-PM,0.3,5.064,-72.729,21.1,,15.1,5.016,,0.4152,05-07-2026-Thu 14-43-52-PM,0.3,5.06,-71.582,21.0833,,6.7,5.052,-27.269,0.9425,05-07-2026-Thu 14-43-52-PM,0.5,5.06,-71.582,12.65,,14.8,5.032,,0.425,,7.8,5.032,-31.195,0.8064,05-07-2026-Thu 14-42-52-PM,-0.1,5.056,,-63.2
05-07-2026-Thu 14-43-54-PM,-0.2,5.06,-75.4142,-75.414,-31.625,05-07-2026-Thu 14-42-54-PM,0.1,5.064,-74.792,63.3,,,,-23.87,,05-07-2026-Thu 14-43-54-PM,-0.1,5.06,-71.6478,-71.648,-63.25,,,,-30.031,,,,,-48.537,,05-07-2026-Thu 14-42-11-PM,0.2,5.052,-72.5325,-72.532,31.575,05-07-2026-Thu 14-43-54-PM,0.1,5.06,-73.81,63.25,05-07-2026-Thu 14-40-26-PM,0.1,5.064,-72.795,63.3,,14.6,5.02,,0.4298,05-07-2026-Thu 14-43-54-PM,0.1,5.06,-71.648,63.25,,5.2,5.056,-30.031,1.2154,05-07-2026-Thu 14-43-54-PM,0.1,5.06,-71.648,63.25,,11.6,5.048,,0.544,,6.5,5.032,-33.655,0.9677,05-07-2026-Thu 14-42-53-PM,0.1,5.056,,63.2
,,,-23.6372,-23.637,,05-07-2026-Thu 14-43-01-PM,0.1,5.064,-74.825,63.3,,,,-26.236,,,,,-22.0367,-22.037,,,,,-32.292,,,,,-51.94,,05-07-2026-Thu 14-42-12-PM,0.0,5.048,-72.5325,-72.532,inf,,,,-23.471,,05-07-2026-Thu 14-41-38-PM,-0.1,5.064,-73.81,-63.3,,11.6,5.028,,0.5418,,16.9,5.012,-22.037,0.3707,,4.8,5.056,-32.292,1.3167,,17.1,5.004,-22.037,0.3658,,10.2,5.048,,0.6186,,5.1,5.036,-36.578,1.2343,05-07-2026-Thu 14-42-54-PM,0.2,5.056,,31.6
,,,-23.6705,-23.67,,05-07-2026-Thu 14-43-02-PM,0.0,5.064,-74.858,inf,,,,-27.269,,,,,-22.1034,-22.103,,,,,-34.917,,,,,-53.228,,05-07-2026-Thu 14-42-14-PM,0.1,5.048,-72.4998,-72.5,63.1,,,,-23.471,,05-07-2026-Thu 14-41-40-PM,0.4,5.064,-73.876,15.825,,9.1,5.044,,0.6929,,16.9,5.016,-22.103,0.371,,3.9,5.06,-34.917,1.6218,,16.3,5.008,-22.103,0.384,,7.5,5.052,,0.842,,3.9,5.044,-41.188,1.6167,05-07-2026-Thu 14-43-01-PM,0.1,5.056,,63.2
,,,-25.9032,-25.903,,05-07-2026-Thu 14-43-04-PM,-0.3,5.06,-74.89,-21.0833,,,,-30.031,,,,,-23.8705,-23.87,,,,,-39.299,,,,,-53.888,,05-07-2026-Thu 14-42-49-PM,0.0,5.048,-72.9585,-72.958,inf,,,,-25.004,,05-07-2026-Thu 14-41-41-PM,0.0,5.068,-73.876,inf,,8.1,5.04,,0.7778,,13.3,5.02,-23.87,0.4718,,3.0,5.06,-39.299,2.1083,,14.1,5.016,-23.87,0.4447,,6.5,5.052,,0.9715,,3.3,5.044,-41.387,1.9106,05-07-2026-Thu 14-43-02-PM,0.0,5.056,,inf
,,,-28.7334,-28.733,,05-07-2026-Thu 14-43-05-PM,0.2,5.06,-74.89,31.625,,,,-32.292,,,,,-26.2363,-26.236,,,,,-39.498,,,,,-56.098,,05-07-2026-Thu 14-42-50-PM,-0.1,5.052,-72.9912,-72.991,-63.15,,,,-27.368,,05-07-2026-Thu 14-41-42-PM,0.1,5.068,-73.908,63.35,,5.7,5.044,,1.1061,,10.4,5.036,-26.236,0.6053,,2.8,5.064,-39.498,2.2607,,10.8,5.032,-26.236,0.5824,,5.3,5.056,,1.1925,,3.6,5.04,-42.911,1.75,05-07-2026-Thu 14-43-04-PM,0.2,5.056,,31.6
,,,-30.2307,-30.231,,05-07-2026-Thu 14-43-06-PM,-0.1,5.064,-74.89,-63.3,,,,-34.917,,,,,-27.2686,-27.269,,,,,-41.023,,,,,-58.998,,05-07-2026-Thu 14-42-52-PM,0.3,5.048,-73.0239,-73.024,21.0333,,,,-28.367,,05-07-2026-Thu 14-42-08-PM,0.1,5.064,-74.236,63.3,,5.2,5.048,,1.2135,,8.7,5.036,-27.269,0.7236,,2.7,5.06,-41.023,2.3426,,9.7,5.032,-27.269,0.6485,,3.5,5.06,,1.8071,,2.3,5.044,-48.537,2.7413,05-07-2026-Thu 14-43-05-PM,0.3,5.056,,21.0667
,,,-34.253,-34.253,,05-07-2026-Thu 14-43-08-PM,-0.2,5.064,-74.923,-31.65,,,,-39.299,,,,,-30.0311,-30.031,,,,,-46.52,,,,,-61.072,,05-07-2026-Thu 14-42-53-PM,0.0,5.052,-73.0895,-73.09,inf,,,,-31.195,,05-07-2026-Thu 14-42-10-PM,0.1,5.064,-74.268,63.3,,4.2,5.048,,1.5024,,6.2,5.04,-30.031,1.0161,,1.8,5.06,-46.52,3.5139,,7.1,5.036,-30.031,0.8866,,2.8,5.06,,2.2589,,1.7,5.048,-51.94,3.7118,05-07-2026-Thu 14-43-06-PM,0.3,5.056,,21.0667
,,,-37.0424,-37.042,,05-07-2026-Thu 14-43-11-PM,-0.3,5.064,-74.923,-21.1,,,,-39.498,,,,,-32.2924,-32.292,,,,,-50.124,,,,,-62.717,,05-07-2026-Thu 14-42-54-PM,0.2,5.048,-73.0567,-73.057,31.55,,,,-33.655,,05-07-2026-Thu 14-42-11-PM,0.1,5.064,-74.268,63.3,,2.9,5.056,,2.1793,,5.4,5.044,-32.292,1.1676,,1.2,5.064,-50.124,5.275,,6.2,5.04,-32.292,1.0161,,3.2,5.06,,1.9766,,1.5,5.048,-53.228,4.2067,05-07-2026-Thu 14-43-08-PM,0.0,5.056,,inf
,,,-39.7295,-39.73,,05-07-2026-Thu 14-43-13-PM,-0.1,5.064,-74.989,-63.3,,,,-41.023,,,,,-34.9174,-34.917,,,,,-51.181,,,,,-66.201,,05-07-2026-Thu 14-43-01-PM,0.1,5.048,-73.1877,-73.188,63.1,,,,-36.578,,05-07-2026-Thu 14-42-12-PM,-0.1,5.068,-74.268,-63.35,,2.6,5.052,,2.4288,,4.6,5.044,-34.917,1.3707,,1.4,5.064,-51.181,4.5214,,5.2,5.04,-34.917,1.2115,,1.9,5.06,,3.3289,,1.3,5.048,-53.888,4.8538,05-07-2026-Thu 14-43-11-PM,0.1,5.056,,63.2
,,,-44.1368,-44.137,,05-07-2026-Thu 14-43-51-PM,0.1,5.064,-75.349,63.3,,,,-46.52,,,,,-39.2986,-39.299,,,,,-51.841,,,,,-69.516,,05-07-2026-Thu 14-43-02-PM,0.1,5.048,-73.155,-73.155,63.1,,,,-41.188,,05-07-2026-Thu 14-42-14-PM,0.0,5.064,-74.301,inf,,2.8,5.052,,2.2554,,3.2,5.048,-39.299,1.9719,,1.1,5.064,-51.841,5.7545,,3.7,5.048,-39.299,1.7054,,1.6,5.06,,3.9531,,1.0,5.048,-56.098,6.31,05-07-2026-Thu 14-43-13-PM,0.5,5.056,,12.64
,,,-44.3354,-44.335,,05-07-2026-Thu 14-43-52-PM,0.1,5.06,-75.349,63.25,,,,-50.124,,,,,-39.4975,-39.498,,,,,-54.086,,,,,,,05-07-2026-Thu 14-43-04-PM,-0.1,5.048,-73.2206,-73.221,-63.1,,,,-41.387,,05-07-2026-Thu 14-42-49-PM,0.0,5.064,-74.694,inf,,1.8,5.056,,3.5111,,3.0,5.052,-39.498,2.105,,1.0,5.064,-54.086,6.33,,3.3,5.048,-39.498,1.9121,,1.5,5.064,,4.22,,0.7,5.048,-58.998,9.0143,05-07-2026-Thu 14-43-51-PM,0.0,5.056,,inf
,,,-45.5602,-45.56,,05-07-2026-Thu 14-43-54-PM,-0.1,5.064,-75.414,-63.3,,,,-51.181,,,,,-41.0227,-41.023,,,,,-56.757,,,,,,,05-07-2026-Thu 14-43-05-PM,0.1,5.048,-73.1877,-73.188,63.1,,,,-42.911,,05-07-2026-Thu 14-42-50-PM,-0.1,5.064,-74.727,-63.3,,1.3,5.06,,4.8654,,2.8,5.048,-41.023,2.2536,,0.9,5.068,-56.757,7.0389,,3.6,5.048,-41.023,1.7528,,1.2,5.064,,5.275,,0.6,5.048,-61.072,10.5167,05-07-2026-Thu 14-43-52-PM,0.3,5.052,,21.05
,,,-50.8505,-50.85,,,,,-23.637,,,,,-51.841,,,,,-46.5197,-46.52,,,,,-58.833,,,,,,,05-07-2026-Thu 14-43-06-PM,-0.3,5.048,-73.1877,-73.188,-21.0333,,,,-48.537,,05-07-2026-Thu 14-42-52-PM,0.1,5.068,-74.76,63.35,,1.2,5.056,,5.2667,,1.9,5.052,-46.52,3.3237,,0.6,5.068,-58.833,10.5583,,2.0,5.052,-46.52,3.1575,,1.0,5.064,,6.33,,0.5,5.052,-62.717,12.63,05-07-2026-Thu 14-43-54-PM,0.0,5.056,,inf
,,,-54.4818,-54.482,,,,,-23.67,,,,,-54.086,,,,,-50.1237,-50.124,,,,,-60.48,,,,,,,05-07-2026-Thu 14-43-08-PM,-0.1,5.048,-73.2533,-73.253,-63.1,,,,-51.94,,05-07-2026-Thu 14-42-53-PM,-0.2,5.064,-74.792,-31.65,,1.0,5.06,,6.325,,1.3,5.056,-50.124,4.8615,,0.3,5.068,-60.48,21.1167,,1.6,5.056,-50.124,3.95,,0.5,5.064,,12.66,,0.4,5.056,-66.201,15.8,,19.8,5.0,,0.3157
,,,-55.4714,-55.471,,,,,-25.903,,,,,-56.757,,,,,-51.1808,-51.181,,,,,-64.098,,,,,,,05-07-2026-Thu 14-43-11-PM,-0.2,5.048,-73.3514,-73.351,-31.55,,,,-53.228,,05-07-2026-Thu 14-42-54-PM,0.0,5.068,-74.792,inf,,0.9,5.06,,7.0278,,1.5,5.052,-51.181,4.21,,0.1,5.068,-64.098,63.35,,1.8,5.056,-51.181,3.5111,,0.6,5.068,,10.5583,,0.4,5.056,-69.516,15.8,,19.0,5.0,,0.3289
,,,-56.1309,-56.131,,,,,-28.733,,,,,-58.833,,,,,-51.8414,-51.841,,,,,-67.219,,,,,,,05-07-2026-Thu 14-43-13-PM,0.2,5.052,-73.1877,-73.188,31.575,,,,-53.888,,05-07-2026-Thu 14-43-01-PM,-0.1,5.068,-74.825,-63.35,,0.5,5.06,,12.65,,0.9,5.052,-51.841,7.0167,,0.1,5.068,-67.219,63.35,,1.4,5.052,-51.841,4.5107,,0.6,5.068,,10.5583,,,,,,,15.7,5.004,,0.3984
,,,-58.4048,-58.405,,,,,-30.231,,,,,-60.48,,,,,-54.0859,-54.086,,,,,,,,,,,,05-07-2026-Thu 14-43-51-PM,-0.1,5.048,-73.81,-73.81,-63.1,,,,-56.098,,05-07-2026-Thu 14-43-02-PM,0.2,5.068,-74.858,31.675,,0.5,5.064,,12.66,,1.0,5.056,-54.086,6.32,,,,,,,1.3,5.056,-54.086,4.8615,,0.4,5.072,,15.85,,,,,,,12.0,5.024,,0.5233
,,,-61.6643,-61.664,,,,,-34.253,,,,,-64.098,,,,,-56.7572,-56.757,,,,,,,,,,,,05-07-2026-Thu 14-43-52-PM,-0.1,5.052,-73.7446,-73.745,-63.15,,,,-58.998,,05-07-2026-Thu 14-43-04-PM,-0.1,5.068,-74.89,-63.35,,0.5,5.064,,12.66,,0.7,5.056,-56.757,9.0286,,,,,,,1.1,5.056,-56.757,5.7455,,0.4,5.068,,15.8375,,,,,,,9.5,5.024,,0.6611
,,,-63.7035,-63.704,,,,,-37.042,,,,,-67.219,,,,,-58.8331,-58.833,,,,,,,,,,,,05-07-2026-Thu 14-43-54-PM,0.0,5.048,-73.81,-73.81,inf,,,,-61.072,,05-07-2026-Thu 14-43-05-PM,-0.1,5.064,-74.89,-63.3,,0.4,5.064,,15.825,,0.5,5.056,-58.833,12.64,,,,,,,0.7,5.06,-58.833,9.0357,,,,,,,,,,,,6.8,5.032,,0.925
,,,-65.084,-65.084,,,,,-39.73,,,,,,,,,,-60.4795,-60.48,,,,,,,,,,,,,,,-23.4706,-23.471,,,,,-62.717,,05-07-2026-Thu 14-43-06-PM,-0.4,5.064,-74.89,-15.825,,0.2,5.064,,31.65,,0.5,5.056,-60.48,12.64,,,,,,,0.7,5.056,-60.48,9.0286,,,,,,,,,,,,5.7,5.036,,1.1044
,,,-68.1711,-68.171,,,,,-44.137,,,,,,,,,,-64.098,-64.098,,,,,,,,,,,,,,,-23.4706,-23.471,,,,,-66.201,,05-07-2026-Thu 14-43-08-PM,0.1,5.064,-74.923,63.3,,,,,,,0.5,5.06,-64.098,12.65,,,,,,,0.2,5.06,-64.098,31.625,,,,,,,,,,,,4.5,5.036,,1.3989
,,,-71.4183,-71.418,,,,,-44.335,,,,,,,,,,-67.2191,-67.219,,,,,,,,,,,,,,,-25.0037,-25.004,,,,,-69.516,,05-07-2026-Thu 14-43-11-PM,0.0,5.068,-74.923,inf,,,,,,,0.1,5.06,-67.219,63.25,,,,,,,0.2,5.056,-67.219,31.6,,,,,,,,,,,,2.8,5.044,,2.2518
,,,,,,,,,-45.56,,,,,,,,,,,,,,,,,,,,,,,,,,-27.3685,-27.368,,,,,,,05-07-2026-Thu 14-43-13-PM,-0.1,5.064,-74.989,-63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,5.044,,2.1741
,,,,,,,,,-50.85,,,,,,,,,,,,,,,,,,,,,,,,,,-28.3672,-28.367,,,,,,,05-07-2026-Thu 14-43-51-PM,-0.2,5.064,-75.349,-31.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,5.04,,2.1724
,,,,,,,,,-54.482,,,,,,,,,,,,,,,,,,,,,,,,,,-31.1952,-31.195,,,,,,,05-07-2026-Thu 14-43-52-PM,-0.2,5.064,-75.349,-31.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,5.044,,3.5028
,,,,,,,,,-55.471,,,,,,,,,,,,,,,,,,,,,,,,,,-33.6551,-33.655,,,,,,,05-07-2026-Thu 14-43-54-PM,-0.1,5.064,-75.414,-63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,5.048,,4.5071
,,,,,,,,,-56.131,,,,,,,,,,,,,,,,,,,,,,,,,,-36.5776,-36.578,,,,,,,,13.0,5.02,-23.637,0.4827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,5.048,,5.7364
,,,,,,,,,-58.405,,,,,,,,,,,,,,,,,,,,,,,,,,-41.1884,-41.188,,,,,,,,12.7,5.024,-23.67,0.4945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,5.048,,5.2583
,,,,,,,,,-61.664,,,,,,,,,,,,,,,,,,,,,,,,,,-41.3872,-41.387,,,,,,,,9.3,5.028,-25.903,0.6758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.052,,6.315
,,,,,,,,,-63.704,,,,,,,,,,,,,,,,,,,,,,,,,,-42.9114,-42.911,,,,,,,,7.1,5.048,-28.733,0.8887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,5.052,,10.525
,,,,,,,,,-65.084,,,,,,,,,,,,,,,,,,,,,,,,,,-48.5372,-48.537,,,,,,,,5.9,5.044,-30.231,1.0686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,5.056,,10.5333
,,,,,,,,,-68.171,,,,,,,,,,,,,,,,,,,,,,,,,,-51.9404,-51.94,,,,,,,,4.8,5.044,-34.253,1.3135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.056,,31.6
,,,,,,,,,-71.418,,,,,,,,,,,,,,,,,,,,,,,,,,-53.2279,-53.228,,,,,,,,3.6,5.048,-37.042,1.7528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.052,,31.575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.888,-53.888,,,,,,,,3.2,5.052,-39.73,1.9734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.056,,63.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-56.0978,-56.098,,,,,,,,2.5,5.056,-44.137,2.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-58.9978,-58.998,,,,,,,,2.2,5.056,-44.335,2.8727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.072,-61.072,,,,,,,,2.3,5.056,-45.56,2.7478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.717,-62.717,,,,,,,,1.4,5.06,-50.85,4.5179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-66.201,-66.201,,,,,,,,1.1,5.06,-54.482,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.5164,-69.516,,,,,,,,1.1,5.06,-55.471,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,5.06,-56.131,12.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,5.064,-58.405,15.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.064,-61.664,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,5.064,-63.704,10.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,5.064,-65.084,31.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,5.068,-68.171,63.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,5.064,-71.418,-63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
