Cell 9 Timestamp,15pct Cell 9 Current,15pct Cell 9 Voltage,15pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,15pct Cell 10 Current,15pct Cell 10 Voltage,15pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,15pct Cell 11 Current,15pct Cell 11 Voltage,15pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,15pct Cell 12 Current,15pct Cell 12 Voltage,15pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,10pct Cell 13 Current,10pct Cell 13 Voltage,10pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,10pct Cell 14 Current,10pct Cell 14 Voltage,10pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,10pct Cell 15 Current,10pct Cell 15 Voltage,10pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,10pct Cell 16 Current,10pct Cell 16 Voltage,10pct Cell 16 Temp,Cell 16 Resistance
09-12-2025-Fri 13-11-39-PM,0.2,5.964,-86.8089,37.275,09-12-2025-Fri 13-11-39-PM,0.3,5.976,-85.701,24.9,09-12-2025-Fri 13-11-39-PM,-0.2,5.972,-85.7663,-37.325,09-12-2025-Fri 13-11-39-PM,-0.2,5.972,-84.701,-37.325,09-12-2025-Fri 13-11-39-PM,-0.1,5.96,-84.9842,-74.5,09-12-2025-Fri 13-11-39-PM,0,5.976,-84.484,inf,09-12-2025-Fri 13-11-39-PM,-0.1,5.968,-84.8212,-74.6,09-12-2025-Fri 13-11-39-PM,0.2,5.968,-84.74,37.3
09-12-2025-Fri 13-11-41-PM,0.1,5.964,-87.0042,74.55,09-12-2025-Fri 13-11-41-PM,0.1,5.972,-85.82,74.65,09-12-2025-Fri 13-11-41-PM,-0.2,5.972,-85.8315,-37.325,09-12-2025-Fri 13-11-41-PM,0,5.968,-84.777,inf,09-12-2025-Fri 13-11-41-PM,0.1,5.96,-85.0493,74.5,09-12-2025-Fri 13-11-41-PM,0,5.976,-84.528,inf,09-12-2025-Fri 13-11-41-PM,0,5.96,-84.8538,inf,09-12-2025-Fri 13-11-41-PM,0,5.968,-84.772,inf
09-12-2025-Fri 13-11-43-PM,0,5.968,-87.2321,inf,09-12-2025-Fri 13-11-43-PM,0.2,5.972,-85.918,37.325,09-12-2025-Fri 13-11-43-PM,-0.3,5.972,-85.8967,-24.8833,09-12-2025-Fri 13-11-43-PM,-0.3,5.968,-84.821,-24.8667,09-12-2025-Fri 13-11-43-PM,-0.4,5.96,-85.1145,-18.625,09-12-2025-Fri 13-11-43-PM,0.1,5.976,-84.582,74.7,09-12-2025-Fri 13-11-43-PM,0.1,5.964,-84.919,74.55,09-12-2025-Fri 13-11-43-PM,0.2,5.968,-84.821,37.3
09-12-2025-Fri 13-11-46-PM,0.1,5.964,-87.4276,74.55,09-12-2025-Fri 13-11-46-PM,0,5.968,-86.016,inf,09-12-2025-Fri 13-11-46-PM,0,5.976,-85.9292,inf,09-12-2025-Fri 13-11-46-PM,-0.1,5.972,-84.854,-74.65,09-12-2025-Fri 13-11-46-PM,-0.2,5.964,-85.1471,-37.275,09-12-2025-Fri 13-11-46-PM,-0.1,5.976,-84.626,-74.7,09-12-2025-Fri 13-11-46-PM,0.1,5.964,-84.9842,74.55,09-12-2025-Fri 13-11-46-PM,0.1,5.968,-84.87,74.6
09-12-2025-Fri 13-11-48-PM,0,5.96,-87.623,inf,09-12-2025-Fri 13-11-48-PM,0,5.972,-86.092,inf,09-12-2025-Fri 13-11-48-PM,-0.3,5.972,-85.9619,-24.8833,09-12-2025-Fri 13-11-48-PM,0.1,5.968,-84.919,74.6,09-12-2025-Fri 13-11-48-PM,0,5.96,-85.2123,inf,09-12-2025-Fri 13-11-48-PM,0,5.98,-84.669,inf,09-12-2025-Fri 13-11-48-PM,-0.1,5.964,-85.0167,-74.55,09-12-2025-Fri 13-11-48-PM,0.2,5.972,-84.903,37.325
09-12-2025-Fri 13-11-50-PM,0.2,5.964,-87.7532,37.275,09-12-2025-Fri 13-11-50-PM,0,5.972,-86.168,inf,09-12-2025-Fri 13-11-50-PM,-0.2,5.972,-85.9944,-37.325,09-12-2025-Fri 13-11-50-PM,0.1,5.972,-84.973,74.65,09-12-2025-Fri 13-11-50-PM,-0.2,5.964,-85.2775,-37.275,09-12-2025-Fri 13-11-50-PM,-0.1,5.976,-84.723,-74.7,09-12-2025-Fri 13-11-50-PM,0.1,5.968,-85.0819,74.6,09-12-2025-Fri 13-11-50-PM,0.1,5.968,-84.968,74.6
09-12-2025-Fri 13-11-53-PM,0.2,5.964,-87.8509,37.275,09-12-2025-Fri 13-11-53-PM,0.2,5.968,-86.233,37.3,09-12-2025-Fri 13-11-53-PM,-0.1,5.972,-85.9944,-74.65,09-12-2025-Fri 13-11-53-PM,-0.1,5.968,-84.995,-74.6,09-12-2025-Fri 13-11-53-PM,0,5.964,-85.3102,inf,09-12-2025-Fri 13-11-53-PM,0.1,5.976,-84.778,74.7,09-12-2025-Fri 13-11-53-PM,0,5.964,-85.1471,inf,09-12-2025-Fri 13-11-53-PM,0,5.968,-85.033,inf
09-12-2025-Fri 13-11-55-PM,0.3,5.964,-87.9811,24.85,09-12-2025-Fri 13-11-55-PM,0.1,5.972,-86.276,74.65,09-12-2025-Fri 13-11-55-PM,-0.1,5.972,-86.0269,-74.65,09-12-2025-Fri 13-11-55-PM,-0.3,5.968,-85.06,-24.8667,09-12-2025-Fri 13-11-55-PM,-0.2,5.964,-85.3427,-37.275,09-12-2025-Fri 13-11-55-PM,0.1,5.976,-84.799,74.7,09-12-2025-Fri 13-11-55-PM,0,5.964,-85.1797,inf,09-12-2025-Fri 13-11-55-PM,0,5.968,-85.049,inf
09-12-2025-Fri 13-12-47-PM,0.2,5.968,-90.0961,37.3,09-12-2025-Fri 13-12-47-PM,-0.3,5.976,-87.753,-24.9,09-12-2025-Fri 13-12-47-PM,0,5.976,-87.2648,inf,09-12-2025-Fri 13-12-47-PM,0,5.976,-86.135,inf,09-12-2025-Fri 13-12-47-PM,0.1,5.968,-86.3854,74.6,09-12-2025-Fri 13-12-47-PM,0,5.984,-85.766,inf,09-12-2025-Fri 13-12-47-PM,0.1,5.968,-86.1899,74.6,09-12-2025-Fri 13-12-47-PM,0.1,5.972,-86.011,74.65
09-12-2025-Fri 13-12-50-PM,0.2,5.972,-90.1286,37.325,09-12-2025-Fri 13-12-50-PM,0.3,5.98,-87.807,24.9167,09-12-2025-Fri 13-12-50-PM,0,5.98,-87.3624,inf,09-12-2025-Fri 13-12-50-PM,-0.1,5.976,-86.211,-74.7,09-12-2025-Fri 13-12-50-PM,-0.3,5.972,-86.4179,-24.8833,09-12-2025-Fri 13-12-50-PM,-0.1,5.984,-85.788,-74.8,09-12-2025-Fri 13-12-50-PM,-0.2,5.972,-86.1899,-37.325,09-12-2025-Fri 13-12-50-PM,-0.1,5.976,-86.027,-74.7
09-12-2025-Fri 13-12-52-PM,0,5.972,-90.1937,inf,09-12-2025-Fri 13-12-52-PM,0,5.98,-87.839,inf,09-12-2025-Fri 13-12-52-PM,-0.2,5.98,-87.3624,-37.375,09-12-2025-Fri 13-12-52-PM,0.1,5.976,-86.244,74.7,09-12-2025-Fri 13-12-52-PM,0,5.972,-86.4831,inf,09-12-2025-Fri 13-12-52-PM,-0.1,5.984,-85.853,-74.8,09-12-2025-Fri 13-12-52-PM,0.2,5.972,-86.255,37.325,09-12-2025-Fri 13-12-52-PM,-0.1,5.98,-86.092,-74.75
09-12-2025-Fri 13-12-54-PM,0.2,5.972,-90.2261,37.325,09-12-2025-Fri 13-12-54-PM,-0.1,5.984,-87.861,-74.8,09-12-2025-Fri 13-12-54-PM,-0.2,5.98,-87.3949,-37.375,09-12-2025-Fri 13-12-54-PM,-0.2,5.98,-86.266,-37.375,09-12-2025-Fri 13-12-54-PM,0.1,5.968,-86.5157,74.6,09-12-2025-Fri 13-12-54-PM,-0.1,5.984,-85.886,-74.8,09-12-2025-Fri 13-12-54-PM,0.1,5.968,-86.2877,74.6,09-12-2025-Fri 13-12-54-PM,0,5.976,-86.125,inf
09-12-2025-Fri 13-12-57-PM,0.2,5.972,-90.2587,37.325,09-12-2025-Fri 13-12-57-PM,-0.3,5.98,-87.904,-24.9167,09-12-2025-Fri 13-12-57-PM,-0.1,5.98,-87.4276,-74.75,09-12-2025-Fri 13-12-57-PM,-0.1,5.98,-86.287,-74.75,09-12-2025-Fri 13-12-57-PM,0.1,5.968,-86.5157,74.6,09-12-2025-Fri 13-12-57-PM,0.2,5.984,-85.897,37.4,09-12-2025-Fri 13-12-57-PM,0.3,5.972,-86.3203,24.8833,09-12-2025-Fri 13-12-57-PM,0.2,5.976,-86.157,37.35
09-12-2025-Fri 13-12-59-PM,0.1,5.972,-90.2913,74.65,09-12-2025-Fri 13-12-59-PM,0,5.98,-87.948,inf,09-12-2025-Fri 13-12-59-PM,-0.2,5.984,-87.4927,-37.4,09-12-2025-Fri 13-12-59-PM,0,5.98,-86.32,inf,09-12-2025-Fri 13-12-59-PM,-0.2,5.972,-86.5807,-37.325,09-12-2025-Fri 13-12-59-PM,-0.2,5.984,-85.951,-37.4,09-12-2025-Fri 13-12-59-PM,0,5.976,-86.3528,inf,09-12-2025-Fri 13-12-59-PM,0,5.976,-86.19,inf
09-12-2025-Fri 13-13-01-PM,0,5.976,-90.3236,inf,09-12-2025-Fri 13-13-01-PM,0,5.98,-87.991,inf,09-12-2025-Fri 13-13-01-PM,0.1,5.984,-87.5253,74.8,09-12-2025-Fri 13-13-01-PM,0.1,5.98,-86.374,74.75,09-12-2025-Fri 13-13-01-PM,0.3,5.972,-86.6134,24.8833,09-12-2025-Fri 13-13-01-PM,-0.1,5.988,-85.973,-74.85,09-12-2025-Fri 13-13-01-PM,-0.1,5.976,-86.3854,-74.7,09-12-2025-Fri 13-13-01-PM,0.2,5.98,-86.222,37.375
09-12-2025-Fri 13-13-04-PM,0.1,5.976,-90.3562,74.7,09-12-2025-Fri 13-13-04-PM,0,5.984,-88.024,inf,09-12-2025-Fri 13-13-04-PM,0,5.98,-87.5578,inf,09-12-2025-Fri 13-13-04-PM,0,5.98,-86.407,inf,09-12-2025-Fri 13-13-04-PM,0,5.972,-86.646,inf,09-12-2025-Fri 13-13-04-PM,0,5.988,-86.005,inf,09-12-2025-Fri 13-13-04-PM,0,5.976,-86.4179,inf,09-12-2025-Fri 13-13-04-PM,-0.1,5.98,-86.271,-74.75
09-12-2025-Fri 13-13-06-PM,0.2,5.976,-90.3887,37.35,09-12-2025-Fri 13-13-06-PM,0.1,5.98,-88.089,74.75,09-12-2025-Fri 13-13-06-PM,-0.2,5.984,-87.623,-37.4,09-12-2025-Fri 13-13-06-PM,-0.3,5.98,-86.472,-24.9167,09-12-2025-Fri 13-13-06-PM,-0.2,5.976,-86.7111,-37.35,09-12-2025-Fri 13-13-06-PM,0.2,5.988,-86.059,37.425,09-12-2025-Fri 13-13-06-PM,0.1,5.976,-86.4505,74.7,09-12-2025-Fri 13-13-06-PM,0,5.98,-86.288,inf
09-12-2025-Fri 13-13-08-PM,0,5.976,-90.4213,inf,09-12-2025-Fri 13-13-08-PM,0,5.984,-88.111,inf,09-12-2025-Fri 13-13-08-PM,-0.1,5.988,-87.688,-74.85,09-12-2025-Fri 13-13-08-PM,-0.1,5.98,-86.494,-74.75,09-12-2025-Fri 13-13-08-PM,-0.1,5.976,-86.7436,-74.7,09-12-2025-Fri 13-13-08-PM,-0.1,5.988,-86.092,-74.85,09-12-2025-Fri 13-13-08-PM,0.2,5.976,-86.5157,37.35,09-12-2025-Fri 13-13-08-PM,0,5.984,-86.353,inf
09-12-2025-Fri 13-13-11-PM,0.1,5.976,-90.5514,74.7,09-12-2025-Fri 13-13-11-PM,0.1,5.98,-88.208,74.75,09-12-2025-Fri 13-13-11-PM,0.1,5.984,-87.7857,74.8,09-12-2025-Fri 13-13-11-PM,-0.1,5.984,-86.548,-74.8,09-12-2025-Fri 13-13-11-PM,-0.3,5.976,-86.7436,-24.9,09-12-2025-Fri 13-13-11-PM,-0.2,5.988,-86.114,-37.425,09-12-2025-Fri 13-13-11-PM,-0.1,5.976,-86.5157,-74.7,09-12-2025-Fri 13-13-11-PM,0.1,5.98,-86.353,74.75
09-12-2025-Fri 13-13-46-PM,0.5,5.996,-92.6314,14.99,09-12-2025-Fri 13-13-46-PM,-0.2,6,-89.607,-37.5,09-12-2025-Fri 13-13-46-PM,-0.2,6.004,-88.9575,-37.525,09-12-2025-Fri 13-13-46-PM,-0.2,6.004,-87.579,-37.525,09-12-2025-Fri 13-13-46-PM,-0.2,5.996,-87.7857,-37.475,09-12-2025-Fri 13-13-46-PM,0.2,6.008,-87.048,37.55,09-12-2025-Fri 13-13-46-PM,0,5.996,-87.4927,inf,09-12-2025-Fri 13-13-46-PM,0.1,6,-87.297,75
09-12-2025-Fri 13-13-48-PM,0,6,-92.7289,inf,09-12-2025-Fri 13-13-48-PM,0,6.004,-89.661,inf,09-12-2025-Fri 13-13-48-PM,0.1,6.008,-89.0225,75.1,09-12-2025-Fri 13-13-48-PM,-0.1,6.004,-87.655,-75.05,09-12-2025-Fri 13-13-48-PM,-0.2,5.996,-87.8509,-37.475,09-12-2025-Fri 13-13-48-PM,0.1,6.008,-87.102,75.1,09-12-2025-Fri 13-13-48-PM,-0.1,6,-87.5578,-75,09-12-2025-Fri 13-13-48-PM,0.1,6.004,-87.362,75.05
09-12-2025-Fri 13-13-51-PM,0.2,6,-92.7939,37.5,09-12-2025-Fri 13-13-51-PM,-0.1,6.008,-89.715,-75.1,09-12-2025-Fri 13-13-51-PM,-0.2,6.008,-89.0876,-37.55,09-12-2025-Fri 13-13-51-PM,-0.1,6.008,-87.709,-75.1,09-12-2025-Fri 13-13-51-PM,0.1,6,-87.8833,75,09-12-2025-Fri 13-13-51-PM,0.1,6.012,-87.145,75.15,09-12-2025-Fri 13-13-51-PM,0.1,5.996,-87.623,74.95,09-12-2025-Fri 13-13-51-PM,0,6.004,-87.428,inf
09-12-2025-Fri 13-13-53-PM,0.3,6.008,-92.8913,25.0333,09-12-2025-Fri 13-13-53-PM,-0.2,6.016,-89.802,-37.6,09-12-2025-Fri 13-13-53-PM,-0.2,6.02,-89.1527,-37.625,09-12-2025-Fri 13-13-53-PM,-0.3,6.012,-87.775,-25.05,09-12-2025-Fri 13-13-53-PM,-0.3,6.012,-87.9811,-25.05,09-12-2025-Fri 13-13-53-PM,0.1,6.02,-87.221,75.25,09-12-2025-Fri 13-13-53-PM,0,6.008,-87.688,inf,09-12-2025-Fri 13-13-53-PM,-0.1,6.016,-87.493,-75.2
09-12-2025-Fri 13-13-55-PM,0.1,6.016,-92.9888,75.2,09-12-2025-Fri 13-13-55-PM,0.2,6.024,-89.878,37.65,09-12-2025-Fri 13-13-55-PM,-0.1,6.024,-89.2178,-75.3,09-12-2025-Fri 13-13-55-PM,0,6.024,-87.829,inf,09-12-2025-Fri 13-13-55-PM,0.1,6.016,-88.0461,75.2,09-12-2025-Fri 13-13-55-PM,-0.3,6.024,-87.275,-25.1,09-12-2025-Fri 13-13-55-PM,0,6.016,-87.7206,inf,09-12-2025-Fri 13-13-55-PM,0,6.02,-87.542,inf
09-12-2025-Fri 13-13-58-PM,-0.1,6.04,-93.0537,-75.5,09-12-2025-Fri 13-13-58-PM,0.2,6.044,-89.943,37.775,09-12-2025-Fri 13-13-58-PM,0,6.044,-89.2829,inf,09-12-2025-Fri 13-13-58-PM,-0.1,6.044,-87.905,-75.55,09-12-2025-Fri 13-13-58-PM,-0.4,6.036,-88.0787,-18.8625,09-12-2025-Fri 13-13-58-PM,-0.1,6.048,-87.33,-75.6,09-12-2025-Fri 13-13-58-PM,-0.2,6.04,-87.7857,-37.75,09-12-2025-Fri 13-13-58-PM,0.3,6.044,-87.607,25.1833
09-12-2025-Fri 13-14-00-PM,0.2,6.02,-93.1837,37.625,09-12-2025-Fri 13-14-00-PM,0.1,6.024,-90.062,75.3,09-12-2025-Fri 13-14-00-PM,0.1,6.028,-89.3804,75.35,09-12-2025-Fri 13-14-00-PM,0,6.024,-87.948,inf,09-12-2025-Fri 13-14-00-PM,-0.3,6.02,-88.1439,-25.0833,09-12-2025-Fri 13-14-00-PM,0,6.032,-87.384,inf,09-12-2025-Fri 13-14-00-PM,-0.1,6.016,-87.8509,-75.2,09-12-2025-Fri 13-14-00-PM,0.1,6.024,-87.655,75.3
09-12-2025-Fri 13-14-02-PM,0.4,6.012,-93.2486,18.7875,09-12-2025-Fri 13-14-02-PM,-0.1,6.016,-90.095,-75.2,09-12-2025-Fri 13-14-02-PM,-0.1,6.02,-89.4455,-75.25,09-12-2025-Fri 13-14-02-PM,0.1,6.016,-88.013,75.2,09-12-2025-Fri 13-14-02-PM,-0.1,6.012,-88.2089,-75.15,09-12-2025-Fri 13-14-02-PM,0.2,6.024,-87.438,37.65,09-12-2025-Fri 13-14-02-PM,-0.2,6.016,-87.916,-37.6,09-12-2025-Fri 13-14-02-PM,0.2,6.016,-87.737,37.6
09-12-2025-Fri 13-14-05-PM,0,6.004,-93.3136,inf,09-12-2025-Fri 13-14-05-PM,-0.3,6.012,-90.192,-25.05,09-12-2025-Fri 13-14-05-PM,-0.3,6.016,-89.5106,-25.0667,09-12-2025-Fri 13-14-05-PM,0.1,6.012,-88.068,75.15,09-12-2025-Fri 13-14-05-PM,-0.1,6.004,-88.274,-75.05,09-12-2025-Fri 13-14-05-PM,0,6.016,-87.503,inf,09-12-2025-Fri 13-14-05-PM,0.1,6.004,-87.9811,75.05,09-12-2025-Fri 13-14-05-PM,0.1,6.012,-87.786,75.15
09-12-2025-Fri 13-14-09-PM,-0.1,5.992,-93.3785,-74.9,09-12-2025-Fri 13-14-09-PM,-0.1,6,-90.236,-75,09-12-2025-Fri 13-14-09-PM,-0.1,6,-89.5757,-75,09-12-2025-Fri 13-14-09-PM,0.1,6.004,-88.144,75.05,09-12-2025-Fri 13-14-09-PM,0,5.996,-88.3391,inf,09-12-2025-Fri 13-14-09-PM,0.1,6.008,-87.569,75.1,09-12-2025-Fri 13-14-09-PM,0.1,5.992,-88.0461,74.9,09-12-2025-Fri 13-14-09-PM,-0.2,5.996,-87.851,-37.475
09-12-2025-Fri 13-14-14-PM,0,5.988,-93.5085,inf,09-12-2025-Fri 13-14-14-PM,0,5.996,-90.377,inf,09-12-2025-Fri 13-14-14-PM,-0.1,5.992,-89.7057,-74.9,09-12-2025-Fri 13-14-14-PM,0.2,5.996,-88.274,37.475,09-12-2025-Fri 13-14-14-PM,0,5.988,-88.4693,inf,09-12-2025-Fri 13-14-14-PM,-0.1,6,-87.677,-75,09-12-2025-Fri 13-14-14-PM,0,5.988,-88.1439,inf,09-12-2025-Fri 13-14-14-PM,0.1,5.996,-87.965,74.95
09-12-2025-Fri 13-14-16-PM,0.1,5.988,-93.6383,74.85,09-12-2025-Fri 13-14-16-PM,0.1,5.992,-90.485,74.9,09-12-2025-Fri 13-14-16-PM,-0.1,5.996,-89.8684,-74.95,09-12-2025-Fri 13-14-16-PM,-0.1,5.988,-88.371,-74.85,09-12-2025-Fri 13-14-16-PM,-0.3,5.98,-88.567,-24.9167,09-12-2025-Fri 13-14-16-PM,0.1,6,-87.775,75,09-12-2025-Fri 13-14-16-PM,0.1,5.984,-88.2415,74.8,09-12-2025-Fri 13-14-16-PM,-0.1,5.992,-88.062,-74.9
09-12-2025-Fri 13-15-01-PM,0.1,5.98,-94.4825,74.75,09-12-2025-Fri 13-15-01-PM,0,5.988,-91.46,inf,09-12-2025-Fri 13-15-01-PM,-0.1,5.988,-90.9739,-74.85,09-12-2025-Fri 13-15-01-PM,0,5.984,-89.347,inf,09-12-2025-Fri 13-15-01-PM,0,5.976,-89.5106,inf,09-12-2025-Fri 13-15-01-PM,0.1,5.992,-88.708,74.9,09-12-2025-Fri 13-15-01-PM,0,5.98,-89.2178,inf,09-12-2025-Fri 13-15-01-PM,0.2,5.984,-89.055,37.4
09-12-2025-Fri 13-15-04-PM,-0.1,5.98,-94.4825,-74.75,09-12-2025-Fri 13-15-04-PM,0.1,5.988,-91.482,74.85,09-12-2025-Fri 13-15-04-PM,0.1,5.988,-91.0065,74.85,09-12-2025-Fri 13-15-04-PM,0.1,5.988,-89.391,74.85,09-12-2025-Fri 13-15-04-PM,-0.4,5.98,-89.5431,-18.6875,09-12-2025-Fri 13-15-04-PM,0.1,5.996,-88.751,74.95,09-12-2025-Fri 13-15-04-PM,-0.1,5.976,-89.2503,-74.7,09-12-2025-Fri 13-15-04-PM,-0.1,5.988,-89.088,-74.85
09-12-2025-Fri 13-15-06-PM,0.1,5.98,-94.5149,74.75,09-12-2025-Fri 13-15-06-PM,0,5.988,-91.536,inf,09-12-2025-Fri 13-15-06-PM,-0.2,5.988,-91.039,-37.425,09-12-2025-Fri 13-15-06-PM,0,5.984,-89.445,inf,09-12-2025-Fri 13-15-06-PM,0.1,5.98,-89.6082,74.75,09-12-2025-Fri 13-15-06-PM,-0.1,5.992,-88.805,-74.9,09-12-2025-Fri 13-15-06-PM,-0.1,5.976,-89.2829,-74.7,09-12-2025-Fri 13-15-06-PM,0.2,5.984,-89.136,37.4
09-12-2025-Fri 13-15-08-PM,-0.1,5.98,-94.5149,-74.75,09-12-2025-Fri 13-15-08-PM,0,5.988,-91.569,inf,09-12-2025-Fri 13-15-08-PM,-0.2,5.988,-91.1041,-37.425,09-12-2025-Fri 13-15-08-PM,0.1,5.984,-89.478,74.8,09-12-2025-Fri 13-15-08-PM,0.2,5.98,-89.6407,37.375,09-12-2025-Fri 13-15-08-PM,0.3,5.992,-88.827,24.9667,09-12-2025-Fri 13-15-08-PM,0,5.976,-89.3154,inf,09-12-2025-Fri 13-15-08-PM,-0.2,5.984,-89.169,-37.4
09-12-2025-Fri 13-15-11-PM,0.2,5.98,-94.5473,37.375,09-12-2025-Fri 13-15-11-PM,0,5.988,-91.59,inf,09-12-2025-Fri 13-15-11-PM,-0.3,5.988,-91.1365,-24.95,09-12-2025-Fri 13-15-11-PM,-0.3,5.988,-89.532,-24.95,09-12-2025-Fri 13-15-11-PM,-0.1,5.98,-89.7057,-74.75,09-12-2025-Fri 13-15-11-PM,-0.1,5.992,-88.881,-74.9,09-12-2025-Fri 13-15-11-PM,0.1,5.98,-89.3478,74.75,09-12-2025-Fri 13-15-11-PM,-0.1,5.984,-89.218,-74.8
09-12-2025-Fri 13-15-13-PM,-0.1,5.98,-94.5797,-74.75,09-12-2025-Fri 13-15-13-PM,0,5.984,-91.623,inf,09-12-2025-Fri 13-15-13-PM,0,5.984,-91.2016,inf,09-12-2025-Fri 13-15-13-PM,0.3,5.984,-89.586,24.9333,09-12-2025-Fri 13-15-13-PM,-0.1,5.976,-89.7383,-74.7,09-12-2025-Fri 13-15-13-PM,0,5.992,-88.925,inf,09-12-2025-Fri 13-15-13-PM,-0.1,5.976,-89.413,-74.7,09-12-2025-Fri 13-15-13-PM,0.2,5.984,-89.267,37.4
09-12-2025-Fri 13-15-15-PM,0.2,5.98,-94.6122,37.375,09-12-2025-Fri 13-15-15-PM,-0.2,5.984,-91.699,-37.4,09-12-2025-Fri 13-15-15-PM,-0.3,5.988,-91.2666,-24.95,09-12-2025-Fri 13-15-15-PM,-0.1,5.984,-89.629,-74.8,09-12-2025-Fri 13-15-15-PM,0.1,5.972,-89.7708,74.65,09-12-2025-Fri 13-15-15-PM,-0.1,5.988,-88.957,-74.85,09-12-2025-Fri 13-15-15-PM,0.1,5.976,-89.4455,74.7,09-12-2025-Fri 13-15-15-PM,0.1,5.98,-89.315,74.75
09-12-2025-Fri 13-15-18-PM,-0.1,5.98,-94.6122,-74.75,09-12-2025-Fri 13-15-18-PM,0.1,5.984,-91.72,74.8,09-12-2025-Fri 13-15-18-PM,0.1,5.988,-91.299,74.85,09-12-2025-Fri 13-15-18-PM,0,5.984,-89.651,inf,09-12-2025-Fri 13-15-18-PM,-0.1,5.976,-89.8034,-74.7,09-12-2025-Fri 13-15-18-PM,-0.2,5.988,-89.012,-37.425,09-12-2025-Fri 13-15-18-PM,-0.1,5.98,-89.4781,-74.75,09-12-2025-Fri 13-15-18-PM,0.2,5.984,-89.332,37.4
09-12-2025-Fri 13-15-20-PM,0.1,5.98,-94.6447,74.75,09-12-2025-Fri 13-15-20-PM,0.1,5.988,-91.764,74.85,09-12-2025-Fri 13-15-20-PM,-0.1,5.988,-91.3316,-74.85,09-12-2025-Fri 13-15-20-PM,0.1,5.984,-89.684,74.8,09-12-2025-Fri 13-15-20-PM,-0.4,5.976,-89.8684,-18.675,09-12-2025-Fri 13-15-20-PM,0.2,5.992,-89.066,37.45,09-12-2025-Fri 13-15-20-PM,-0.1,5.976,-89.5757,-74.7,09-12-2025-Fri 13-15-20-PM,-0.3,5.98,-89.413,-24.9167
09-12-2025-Fri 13-15-22-PM,0,5.976,-94.7096,inf,09-12-2025-Fri 13-15-22-PM,0.1,5.988,-91.807,74.85,09-12-2025-Fri 13-15-22-PM,-0.1,5.988,-91.3966,-74.85,09-12-2025-Fri 13-15-22-PM,-0.5,5.988,-89.738,-14.97,09-12-2025-Fri 13-15-22-PM,-0.2,5.976,-89.901,-37.35,09-12-2025-Fri 13-15-22-PM,0.2,5.992,-89.109,37.45,09-12-2025-Fri 13-15-22-PM,0.1,5.976,-89.6082,74.7,09-12-2025-Fri 13-15-22-PM,0.1,5.984,-89.462,74.8
09-12-2025-Fri 13-15-25-PM,-0.1,5.976,-94.7096,-74.7,09-12-2025-Fri 13-15-25-PM,0.1,5.984,-91.818,74.8,09-12-2025-Fri 13-15-25-PM,-0.1,5.984,-91.4291,-74.8,09-12-2025-Fri 13-15-25-PM,-0.2,5.984,-89.77,-37.4,09-12-2025-Fri 13-15-25-PM,0,5.976,-89.9335,inf,09-12-2025-Fri 13-15-25-PM,0,5.988,-89.142,inf,09-12-2025-Fri 13-15-25-PM,0.1,5.976,-89.6407,74.7,09-12-2025-Fri 13-15-25-PM,-0.1,5.98,-89.494,-74.75
09-12-2025-Fri 13-15-27-PM,0.1,5.976,-94.7421,74.7,09-12-2025-Fri 13-15-27-PM,0,5.984,-91.872,inf,09-12-2025-Fri 13-15-27-PM,0.1,5.988,-91.4616,74.85,09-12-2025-Fri 13-15-27-PM,-0.2,5.984,-89.803,-37.4,09-12-2025-Fri 13-15-27-PM,-0.1,5.976,-89.9984,-74.7,09-12-2025-Fri 13-15-27-PM,0,5.988,-89.185,inf,09-12-2025-Fri 13-15-27-PM,-0.1,5.976,-89.6731,-74.7,09-12-2025-Fri 13-15-27-PM,-0.1,5.98,-89.543,-74.75
09-12-2025-Fri 13-15-30-PM,0.2,5.976,-94.7421,37.35,09-12-2025-Fri 13-15-30-PM,-0.2,5.988,-91.883,-37.425,09-12-2025-Fri 13-15-30-PM,-0.1,5.984,-91.4941,-74.8,09-12-2025-Fri 13-15-30-PM,-0.1,5.988,-89.835,-74.85,09-12-2025-Fri 13-15-30-PM,-0.1,5.976,-90.031,-74.7,09-12-2025-Fri 13-15-30-PM,0,5.992,-89.218,inf,09-12-2025-Fri 13-15-30-PM,-0.1,5.976,-89.7057,-74.7,09-12-2025-Fri 13-15-30-PM,0.4,5.98,-89.576,18.6875
