Cell 1 Timestamp,DNEpct Cell 1 Current,DNEpct Cell 1 Voltage,DNEpct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,DNEpct Cell 2 Current,DNEpct Cell 2 Voltage,DNEpct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,DNEpct Cell 3 Current,DNEpct Cell 3 Voltage,DNEpct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,DNEpct Cell 4 Current,DNEpct Cell 4 Voltage,DNEpct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,DNEpct Cell 5 Current,DNEpct Cell 5 Voltage,DNEpct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,DNEpct Cell 6 Current,DNEpct Cell 6 Voltage,DNEpct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,DNEpct Cell 7 Current,DNEpct Cell 7 Voltage,DNEpct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,DNEpct Cell 8 Current,DNEpct Cell 8 Voltage,DNEpct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,35pct Cell 9 Current,35pct Cell 9 Voltage,35pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,35pct Cell 10 Current,35pct Cell 10 Voltage,35pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,35pct Cell 11 Current,35pct Cell 11 Voltage,35pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,35pct Cell 12 Current,35pct Cell 12 Voltage,35pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,30pct Cell 13 Current,30pct Cell 13 Voltage,30pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,30pct Cell 14 Current,30pct Cell 14 Voltage,30pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,30pct Cell 15 Current,30pct Cell 15 Voltage,30pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,30pct Cell 16 Current,30pct Cell 16 Voltage,30pct Cell 16 Temp,Cell 16 Resistance
09-05-2025-Fri 20-09-49-PM,0.3,5.904,-61.713,24.6,09-05-2025-Fri 20-08-21-PM,0.3,5.908,-59.6236,24.6167,09-05-2025-Fri 20-09-40-PM,0.3,5.912,-60.359,24.6333,09-05-2025-Fri 20-09-40-PM,0.5,5.904,-59.2942,14.76,09-05-2025-Fri 20-20-19-PM,0.4,5.9,-63.988,18.4375,09-05-2025-Fri 20-24-27-PM,0.5,5.916,-66.0368,14.79,09-05-2025-Fri 20-20-22-PM,0.5,5.904,-64.93,14.76,09-05-2025-Fri 20-23-11-PM,0.5,5.908,-67.4161,14.77,09-05-2025-Fri 20-09-49-PM,0.3,5.904,-63.1117,24.6,09-05-2025-Fri 20-08-21-PM,0.3,5.908,-61.149,24.6167,09-05-2025-Fri 20-09-40-PM,0.3,5.912,-61.5985,24.6333,09-05-2025-Fri 20-09-40-PM,0.5,5.904,-59.799,14.76,09-05-2025-Fri 20-20-19-PM,0.4,5.9,-63.7693,18.4375,09-05-2025-Fri 20-24-27-PM,0.5,5.916,-66.628,14.79,09-05-2025-Fri 20-20-22-PM,0.5,5.904,-65.1497,14.76,09-05-2025-Fri 20-23-11-PM,0.5,5.908,-67.17,14.77
09-05-2025-Fri 20-11-18-PM,0.6,5.904,-62.108,12.3,09-05-2025-Fri 20-08-23-PM,0.2,5.912,-59.6894,36.95,09-05-2025-Fri 20-09-42-PM,0.3,5.912,-60.381,24.6333,09-05-2025-Fri 20-09-42-PM,0.6,5.908,-59.3929,12.3083,09-05-2025-Fri 20-20-22-PM,0.3,5.9,-63.999,24.5833,09-05-2025-Fri 20-24-29-PM,0.3,5.916,-66.0368,24.65,09-05-2025-Fri 20-20-24-PM,0.6,5.904,-64.952,12.3,09-05-2025-Fri 20-23-13-PM,0.5,5.908,-67.4488,14.77,09-05-2025-Fri 20-11-18-PM,0.6,5.904,-63.4405,12.3,09-05-2025-Fri 20-08-23-PM,0.2,5.912,-61.192,36.95,09-05-2025-Fri 20-09-42-PM,0.3,5.912,-61.5985,24.6333,09-05-2025-Fri 20-09-42-PM,0.6,5.908,-59.832,12.3083,09-05-2025-Fri 20-20-22-PM,0.3,5.9,-63.7693,24.5833,09-05-2025-Fri 20-24-29-PM,0.3,5.916,-66.65,24.65,09-05-2025-Fri 20-20-24-PM,0.6,5.904,-65.1826,12.3,09-05-2025-Fri 20-23-13-PM,0.5,5.908,-67.203,14.77
09-05-2025-Fri 20-11-20-PM,0.4,5.9,-62.141,18.4375,09-05-2025-Fri 20-08-26-PM,0.1,5.908,-59.6236,73.85,09-05-2025-Fri 20-09-45-PM,0.4,5.908,-60.392,18.4625,09-05-2025-Fri 20-09-45-PM,0.4,5.908,-59.3601,18.4625,09-05-2025-Fri 20-20-24-PM,0.2,5.9,-64.021,36.875,09-05-2025-Fri 20-25-38-PM,0.5,5.916,-66.7265,14.79,09-05-2025-Fri 20-20-26-PM,0.4,5.904,-64.952,18.45,09-05-2025-Fri 20-23-16-PM,0.5,5.908,-67.4817,14.77,09-05-2025-Fri 20-11-20-PM,0.4,5.9,-63.4405,18.4375,09-05-2025-Fri 20-08-26-PM,0.1,5.908,-61.181,73.85,09-05-2025-Fri 20-09-45-PM,0.4,5.908,-61.6314,18.4625,09-05-2025-Fri 20-09-45-PM,0.4,5.908,-59.843,18.4625,09-05-2025-Fri 20-20-24-PM,0.2,5.9,-63.8022,36.875,09-05-2025-Fri 20-25-38-PM,0.5,5.916,-67.296,14.79,09-05-2025-Fri 20-20-26-PM,0.4,5.904,-65.1497,18.45,09-05-2025-Fri 20-23-16-PM,0.5,5.908,-67.219,14.77
09-05-2025-Fri 20-11-22-PM,0.3,5.904,-62.141,24.6,09-05-2025-Fri 20-08-28-PM,0.4,5.908,-59.6564,18.4625,09-05-2025-Fri 20-09-47-PM,0.2,5.912,-60.436,36.95,09-05-2025-Fri 20-09-47-PM,0.6,5.908,-59.4918,12.3083,09-05-2025-Fri 20-20-26-PM,0.3,5.9,-64.043,24.5833,09-05-2025-Fri 20-25-41-PM,0.2,5.916,-66.7593,36.975,09-05-2025-Fri 20-20-29-PM,0.5,5.904,-64.963,14.76,09-05-2025-Fri 20-23-18-PM,0.4,5.908,-67.5146,18.4625,09-05-2025-Fri 20-11-22-PM,0.3,5.904,-63.4734,24.6,09-05-2025-Fri 20-08-28-PM,0.4,5.908,-61.192,18.4625,09-05-2025-Fri 20-09-47-PM,0.2,5.912,-61.6314,36.95,09-05-2025-Fri 20-09-47-PM,0.6,5.908,-59.887,12.3083,09-05-2025-Fri 20-20-26-PM,0.3,5.9,-63.835,24.5833,09-05-2025-Fri 20-25-41-PM,0.2,5.916,-67.317,36.975,09-05-2025-Fri 20-20-29-PM,0.5,5.904,-65.1826,14.76,09-05-2025-Fri 20-23-18-PM,0.4,5.908,-67.268,18.4625
09-05-2025-Fri 20-11-24-PM,0.5,5.9,-62.125,14.75,09-05-2025-Fri 20-09-35-PM,0.2,5.912,-60.1174,36.95,09-05-2025-Fri 20-09-49-PM,0.3,5.912,-60.446,24.6333,09-05-2025-Fri 20-09-49-PM,0.5,5.912,-59.3601,14.78,09-05-2025-Fri 20-20-29-PM,0.8,5.904,-64.065,9.225,09-05-2025-Fri 20-25-43-PM,0.3,5.916,-66.7593,24.65,09-05-2025-Fri 20-20-31-PM,0.5,5.904,-64.985,14.76,09-05-2025-Fri 20-23-20-PM,0.4,5.908,-67.5146,18.4625,09-05-2025-Fri 20-11-24-PM,0.5,5.9,-63.4405,14.75,09-05-2025-Fri 20-09-35-PM,0.2,5.912,-61.587,36.95,09-05-2025-Fri 20-09-49-PM,0.3,5.912,-61.6643,24.6333,09-05-2025-Fri 20-09-49-PM,0.5,5.912,-59.865,14.78,09-05-2025-Fri 20-20-29-PM,0.8,5.904,-63.8022,9.225,09-05-2025-Fri 20-25-43-PM,0.3,5.916,-67.317,24.65,09-05-2025-Fri 20-20-31-PM,0.5,5.904,-65.2155,14.76,09-05-2025-Fri 20-23-20-PM,0.4,5.908,-67.285,18.4625
09-05-2025-Fri 20-11-27-PM,0.3,5.904,-62.108,24.6,09-05-2025-Fri 20-09-38-PM,0.5,5.912,-60.1174,14.78,09-05-2025-Fri 20-11-18-PM,0.3,5.908,-60.94,24.6167,09-05-2025-Fri 20-11-18-PM,0.1,5.908,-59.9528,73.85,09-05-2025-Fri 20-20-31-PM,0.4,5.9,-64.076,18.4375,09-05-2025-Fri 20-27-10-PM,0.2,5.92,-67.5474,37.0,09-05-2025-Fri 20-21-36-PM,0.5,5.9,-65.314,14.75,09-05-2025-Fri 20-23-23-PM,0.3,5.908,-67.5802,24.6167,09-05-2025-Fri 20-11-27-PM,0.3,5.904,-63.4405,24.6,09-05-2025-Fri 20-09-38-PM,0.5,5.912,-61.587,14.78,09-05-2025-Fri 20-11-18-PM,0.3,5.908,-62.092,24.6167,09-05-2025-Fri 20-11-18-PM,0.1,5.908,-60.402,73.85,09-05-2025-Fri 20-20-31-PM,0.4,5.9,-63.835,18.4375,09-05-2025-Fri 20-27-10-PM,0.2,5.92,-68.029,37.0,09-05-2025-Fri 20-21-36-PM,0.5,5.9,-65.4782,14.75,09-05-2025-Fri 20-23-23-PM,0.3,5.908,-67.35,24.6167
09-05-2025-Fri 20-11-29-PM,0.4,5.904,-62.141,18.45,09-05-2025-Fri 20-09-40-PM,0.4,5.908,-60.1833,18.4625,09-05-2025-Fri 20-11-20-PM,0.0,5.912,-60.962,inf,09-05-2025-Fri 20-11-20-PM,0.3,5.912,-59.9528,24.6333,09-05-2025-Fri 20-21-36-PM,0.5,5.9,-64.416,14.75,09-05-2025-Fri 20-27-12-PM,0.2,5.92,-67.5802,37.0,09-05-2025-Fri 20-21-39-PM,0.2,5.9,-65.358,36.875,09-05-2025-Fri 20-24-13-PM,0.3,5.908,-68.2368,24.6167,09-05-2025-Fri 20-11-29-PM,0.4,5.904,-63.4405,18.45,09-05-2025-Fri 20-09-40-PM,0.4,5.908,-61.631,18.4625,09-05-2025-Fri 20-11-20-PM,0.0,5.912,-62.092,inf,09-05-2025-Fri 20-11-20-PM,0.3,5.912,-60.413,24.6333,09-05-2025-Fri 20-21-36-PM,0.5,5.9,-64.1967,14.75,09-05-2025-Fri 20-27-12-PM,0.2,5.92,-68.062,37.0,09-05-2025-Fri 20-21-39-PM,0.2,5.9,-65.5112,36.875,09-05-2025-Fri 20-24-13-PM,0.3,5.908,-67.958,24.6167
09-05-2025-Fri 20-11-31-PM,0.6,5.904,-62.158,12.3,09-05-2025-Fri 20-09-42-PM,0.1,5.908,-60.1503,73.85,09-05-2025-Fri 20-11-22-PM,0.3,5.908,-60.951,24.6167,09-05-2025-Fri 20-11-22-PM,0.2,5.908,-59.9528,36.925,09-05-2025-Fri 20-21-39-PM,0.2,5.9,-64.482,36.875,09-05-2025-Fri 20-27-15-PM,0.3,5.92,-67.613,24.6667,09-05-2025-Fri 20-21-41-PM,0.6,5.9,-65.358,12.2917,09-05-2025-Fri 20-24-15-PM,0.2,5.908,-68.2695,36.925,09-05-2025-Fri 20-11-31-PM,0.6,5.904,-63.4734,12.3,09-05-2025-Fri 20-09-42-PM,0.1,5.908,-61.62,73.85,09-05-2025-Fri 20-11-22-PM,0.3,5.908,-62.092,24.6167,09-05-2025-Fri 20-11-22-PM,0.2,5.908,-60.424,36.925,09-05-2025-Fri 20-21-39-PM,0.2,5.9,-64.2295,36.875,09-05-2025-Fri 20-27-15-PM,0.3,5.92,-68.083,24.6667,09-05-2025-Fri 20-21-41-PM,0.6,5.9,-65.5112,12.2917,09-05-2025-Fri 20-24-15-PM,0.2,5.908,-67.99,36.925
09-05-2025-Fri 20-12-11-PM,0.3,5.904,-62.306,24.6,09-05-2025-Fri 20-09-45-PM,0.4,5.908,-60.1833,18.4625,09-05-2025-Fri 20-11-24-PM,0.2,5.908,-60.962,36.925,09-05-2025-Fri 20-11-24-PM,0.4,5.908,-59.9528,18.4625,09-05-2025-Fri 20-21-41-PM,0.4,5.9,-64.482,18.4375,09-05-2025-Fri 20-27-17-PM,0.4,5.92,-67.613,18.5,09-05-2025-Fri 20-21-43-PM,0.5,5.904,-65.358,14.76,09-05-2025-Fri 20-24-17-PM,0.3,5.908,-68.2695,24.6167,09-05-2025-Fri 20-12-11-PM,0.3,5.904,-63.5391,24.6,09-05-2025-Fri 20-09-45-PM,0.4,5.908,-61.642,18.4625,09-05-2025-Fri 20-11-24-PM,0.2,5.908,-62.1249,36.925,09-05-2025-Fri 20-11-24-PM,0.4,5.908,-60.435,18.4625,09-05-2025-Fri 20-21-41-PM,0.4,5.9,-64.2624,18.4375,09-05-2025-Fri 20-27-17-PM,0.4,5.92,-68.094,18.5,09-05-2025-Fri 20-21-43-PM,0.5,5.904,-65.5112,14.76,09-05-2025-Fri 20-24-17-PM,0.3,5.908,-67.99,24.6167
09-05-2025-Fri 20-12-16-PM,0.5,5.904,-62.338,14.76,09-05-2025-Fri 20-09-47-PM,0.2,5.912,-60.1833,36.95,09-05-2025-Fri 20-11-27-PM,0.3,5.912,-60.973,24.6333,09-05-2025-Fri 20-11-27-PM,0.4,5.908,-60.0186,18.4625,09-05-2025-Fri 20-21-43-PM,0.4,5.9,-64.482,18.4375,09-05-2025-Fri 20-27-20-PM,0.1,5.92,-67.6459,74.0,09-05-2025-Fri 20-21-46-PM,0.4,5.904,-65.369,18.45,09-05-2025-Fri 20-24-20-PM,0.3,5.904,-68.3023,24.6,09-05-2025-Fri 20-12-16-PM,0.5,5.904,-63.572,14.76,09-05-2025-Fri 20-09-47-PM,0.2,5.912,-61.642,36.95,09-05-2025-Fri 20-11-27-PM,0.3,5.912,-62.1249,24.6333,09-05-2025-Fri 20-11-27-PM,0.4,5.908,-60.457,18.4625,09-05-2025-Fri 20-21-43-PM,0.4,5.9,-64.2295,18.4375,09-05-2025-Fri 20-27-20-PM,0.1,5.92,-68.127,74.0,09-05-2025-Fri 20-21-46-PM,0.4,5.904,-65.4782,18.45,09-05-2025-Fri 20-24-20-PM,0.3,5.904,-68.023,24.6
09-05-2025-Fri 20-12-21-PM,0.6,5.9,-62.322,12.2917,09-05-2025-Fri 20-09-49-PM,0.3,5.912,-60.3149,24.6333,09-05-2025-Fri 20-11-29-PM,0.2,5.912,-60.995,36.95,09-05-2025-Fri 20-11-29-PM,0.2,5.912,-60.0186,36.95,09-05-2025-Fri 20-21-46-PM,0.6,5.9,-64.536,12.2917,09-05-2025-Fri 20-29-17-PM,0.2,5.92,-68.5321,37.0,09-05-2025-Fri 20-22-43-PM,0.5,5.9,-66.026,14.75,09-05-2025-Fri 20-24-22-PM,0.2,5.908,-68.3351,36.925,09-05-2025-Fri 20-12-21-PM,0.6,5.9,-63.572,12.2917,09-05-2025-Fri 20-09-49-PM,0.3,5.912,-61.697,24.6333,09-05-2025-Fri 20-11-29-PM,0.2,5.912,-62.1249,36.95,09-05-2025-Fri 20-11-29-PM,0.2,5.912,-60.468,36.95,09-05-2025-Fri 20-21-46-PM,0.6,5.9,-64.2953,12.2917,09-05-2025-Fri 20-29-17-PM,0.2,5.92,-68.926,37.0,09-05-2025-Fri 20-22-43-PM,0.5,5.9,-66.3981,14.75,09-05-2025-Fri 20-24-22-PM,0.2,5.908,-68.056,36.925
09-05-2025-Fri 20-12-25-PM,0.5,5.908,-62.338,14.77,09-05-2025-Fri 20-11-18-PM,0.1,5.912,-60.7758,73.9,09-05-2025-Fri 20-11-31-PM,0.3,5.912,-61.006,24.6333,09-05-2025-Fri 20-11-31-PM,0.5,5.912,-60.0515,14.78,09-05-2025-Fri 20-22-43-PM,0.1,5.904,-65.106,73.8,09-05-2025-Fri 20-29-19-PM,0.2,5.916,-68.5649,36.975,09-05-2025-Fri 20-22-45-PM,0.3,5.9,-66.091,24.5833,09-05-2025-Fri 20-24-24-PM,0.2,5.904,-68.3351,36.9,09-05-2025-Fri 20-12-25-PM,0.5,5.908,-63.572,14.77,09-05-2025-Fri 20-11-18-PM,0.1,5.912,-62.103,73.9,09-05-2025-Fri 20-11-31-PM,0.3,5.912,-62.1249,24.6333,09-05-2025-Fri 20-11-31-PM,0.5,5.912,-60.479,14.78,09-05-2025-Fri 20-22-43-PM,0.1,5.904,-64.854,73.8,09-05-2025-Fri 20-29-19-PM,0.2,5.916,-68.948,36.975,09-05-2025-Fri 20-22-45-PM,0.3,5.9,-66.4309,24.5833,09-05-2025-Fri 20-24-24-PM,0.2,5.904,-68.056,36.9
09-05-2025-Fri 20-13-34-PM,0.3,5.904,-62.93,24.6,09-05-2025-Fri 20-11-20-PM,0.3,5.908,-60.8416,24.6167,09-05-2025-Fri 20-12-11-PM,0.2,5.908,-61.192,36.925,09-05-2025-Fri 20-12-11-PM,0.2,5.912,-60.2161,36.95,09-05-2025-Fri 20-22-45-PM,0.1,5.9,-65.161,73.75,09-05-2025-Fri 20-29-22-PM,0.2,5.92,-68.5977,37.0,09-05-2025-Fri 20-22-48-PM,0.2,5.904,-66.135,36.9,09-05-2025-Fri 20-24-27-PM,0.4,5.908,-68.4008,18.4625,09-05-2025-Fri 20-13-34-PM,0.3,5.904,-64.328,24.6,09-05-2025-Fri 20-11-20-PM,0.3,5.908,-62.125,24.6167,09-05-2025-Fri 20-12-11-PM,0.2,5.908,-62.2894,36.925,09-05-2025-Fri 20-12-11-PM,0.2,5.912,-60.677,36.95,09-05-2025-Fri 20-22-45-PM,0.1,5.9,-64.854,73.75,09-05-2025-Fri 20-29-22-PM,0.2,5.92,-68.97,37.0,09-05-2025-Fri 20-22-48-PM,0.2,5.904,-66.4967,36.9,09-05-2025-Fri 20-24-27-PM,0.4,5.908,-68.105,18.4625
09-05-2025-Fri 20-13-36-PM,0.2,5.904,-62.98,36.9,09-05-2025-Fri 20-11-22-PM,0.5,5.912,-60.8087,14.78,09-05-2025-Fri 20-12-16-PM,0.2,5.912,-61.225,36.95,09-05-2025-Fri 20-12-16-PM,0.4,5.912,-60.2491,18.475,09-05-2025-Fri 20-22-48-PM,0.4,5.9,-65.204,18.4375,09-05-2025-Fri 20-29-24-PM,0.1,5.92,-68.5977,74.0,09-05-2025-Fri 20-22-50-PM,0.5,5.904,-66.168,14.76,09-05-2025-Fri 20-24-29-PM,0.5,5.908,-68.4335,14.77,09-05-2025-Fri 20-13-36-PM,0.2,5.904,-64.3938,36.9,09-05-2025-Fri 20-11-22-PM,0.5,5.912,-62.125,14.78,09-05-2025-Fri 20-12-16-PM,0.2,5.912,-62.3223,36.95,09-05-2025-Fri 20-12-16-PM,0.4,5.912,-60.71,18.475,09-05-2025-Fri 20-22-48-PM,0.4,5.9,-64.9197,18.4375,09-05-2025-Fri 20-29-24-PM,0.1,5.92,-68.969,74.0,09-05-2025-Fri 20-22-50-PM,0.5,5.904,-66.5295,14.76,09-05-2025-Fri 20-24-29-PM,0.5,5.908,-68.138,14.77
09-05-2025-Fri 20-13-38-PM,0.5,5.9,-63.046,14.75,09-05-2025-Fri 20-11-24-PM,0.4,5.908,-60.8087,18.4625,09-05-2025-Fri 20-12-21-PM,0.5,5.912,-61.214,14.78,09-05-2025-Fri 20-12-21-PM,0.2,5.908,-60.2491,36.925,09-05-2025-Fri 20-22-50-PM,0.3,5.9,-65.237,24.5833,09-05-2025-Fri 20-29-45-PM,0.4,5.916,-68.7617,18.4875,09-05-2025-Fri 20-22-52-PM,0.6,5.908,-66.212,12.3083,09-05-2025-Fri 20-25-38-PM,0.3,5.908,-69.1555,24.6167,09-05-2025-Fri 20-13-38-PM,0.5,5.9,-64.4267,14.75,09-05-2025-Fri 20-11-24-PM,0.4,5.908,-62.125,18.4625,09-05-2025-Fri 20-12-21-PM,0.5,5.912,-62.3223,14.78,09-05-2025-Fri 20-12-21-PM,0.2,5.908,-60.721,36.925,09-05-2025-Fri 20-22-50-PM,0.3,5.9,-64.9526,24.5833,09-05-2025-Fri 20-29-45-PM,0.4,5.916,-69.112,18.4875,09-05-2025-Fri 20-22-52-PM,0.6,5.908,-66.5952,12.3083,09-05-2025-Fri 20-25-38-PM,0.3,5.908,-68.811,24.6167
09-05-2025-Fri 20-13-41-PM,0.3,5.904,-63.078,24.6,09-05-2025-Fri 20-11-27-PM,0.3,5.908,-60.7758,24.6167,09-05-2025-Fri 20-12-25-PM,0.3,5.916,-61.247,24.65,09-05-2025-Fri 20-12-25-PM,0.4,5.912,-60.3149,18.475,09-05-2025-Fri 20-22-52-PM,0.4,5.9,-65.281,18.4375,09-05-2025-Fri 20-29-48-PM,0.3,5.916,-68.7617,24.65,09-05-2025-Fri 20-23-09-PM,0.3,5.9,-66.464,24.5833,09-05-2025-Fri 20-25-41-PM,0.3,5.908,-69.1555,24.6167,09-05-2025-Fri 20-13-41-PM,0.3,5.904,-64.4924,24.6,09-05-2025-Fri 20-11-27-PM,0.3,5.908,-62.114,24.6167,09-05-2025-Fri 20-12-25-PM,0.3,5.916,-62.3223,24.65,09-05-2025-Fri 20-12-25-PM,0.4,5.912,-60.743,18.475,09-05-2025-Fri 20-22-52-PM,0.4,5.9,-64.9526,18.4375,09-05-2025-Fri 20-29-48-PM,0.3,5.916,-69.134,24.65,09-05-2025-Fri 20-23-09-PM,0.3,5.9,-66.8907,24.5833,09-05-2025-Fri 20-25-41-PM,0.3,5.908,-68.827,24.6167
09-05-2025-Fri 20-13-43-PM,0.1,5.904,-63.128,73.8,09-05-2025-Fri 20-11-29-PM,0.3,5.908,-60.8416,24.6167,09-05-2025-Fri 20-13-34-PM,0.2,5.912,-61.796,36.95,09-05-2025-Fri 20-13-34-PM,0.2,5.908,-60.8416,36.925,09-05-2025-Fri 20-23-09-PM,0.3,5.904,-65.5,24.6,09-05-2025-Fri 20-29-50-PM,0.3,5.92,-68.7617,24.6667,09-05-2025-Fri 20-23-11-PM,0.1,5.9,-66.507,73.75,09-05-2025-Fri 20-25-43-PM,0.3,5.908,-69.2211,24.6167,09-05-2025-Fri 20-13-43-PM,0.1,5.904,-64.5911,73.8,09-05-2025-Fri 20-11-29-PM,0.3,5.908,-62.136,24.6167,09-05-2025-Fri 20-13-34-PM,0.2,5.912,-63.0129,36.95,09-05-2025-Fri 20-13-34-PM,0.2,5.908,-61.346,36.925,09-05-2025-Fri 20-23-09-PM,0.3,5.904,-65.2155,24.6,09-05-2025-Fri 20-29-50-PM,0.3,5.92,-69.144,24.6667,09-05-2025-Fri 20-23-11-PM,0.1,5.9,-66.9236,73.75,09-05-2025-Fri 20-25-43-PM,0.3,5.908,-68.86,24.6167
09-05-2025-Fri 20-14-23-PM,0.4,5.904,-63.802,18.45,09-05-2025-Fri 20-11-31-PM,0.3,5.908,-60.8416,24.6167,09-05-2025-Fri 20-13-36-PM,0.3,5.908,-61.818,24.6167,09-05-2025-Fri 20-13-36-PM,0.7,5.912,-60.8416,10.5571,09-05-2025-Fri 20-23-11-PM,0.4,5.904,-65.555,18.45,09-05-2025-Fri 20-30-35-PM,0.5,5.92,-69.0571,14.8,09-05-2025-Fri 20-23-13-PM,0.4,5.904,-66.54,18.45,09-05-2025-Fri 20-27-10-PM,0.2,5.908,-70.0412,36.925,09-05-2025-Fri 20-14-23-PM,0.4,5.904,-65.4455,18.45,09-05-2025-Fri 20-11-31-PM,0.3,5.908,-62.147,24.6167,09-05-2025-Fri 20-13-36-PM,0.3,5.908,-63.0459,24.6167,09-05-2025-Fri 20-13-36-PM,0.7,5.912,-61.357,10.5571,09-05-2025-Fri 20-23-11-PM,0.4,5.904,-65.2484,18.45,09-05-2025-Fri 20-30-35-PM,0.5,5.92,-69.407,14.8,09-05-2025-Fri 20-23-13-PM,0.4,5.904,-66.9564,18.45,09-05-2025-Fri 20-27-10-PM,0.2,5.908,-69.582,36.925
09-05-2025-Fri 20-14-25-PM,0.0,5.9,-63.802,inf,09-05-2025-Fri 20-12-11-PM,0.3,5.908,-61.072,24.6167,09-05-2025-Fri 20-13-38-PM,0.1,5.908,-61.905,73.85,09-05-2025-Fri 20-13-38-PM,0.4,5.908,-60.9404,18.4625,09-05-2025-Fri 20-23-13-PM,0.2,5.904,-65.588,36.9,09-05-2025-Fri 20-30-37-PM,0.1,5.916,-69.0898,73.95,09-05-2025-Fri 20-23-16-PM,0.4,5.904,-66.562,18.45,09-05-2025-Fri 20-27-12-PM,0.3,5.912,-70.0739,24.6333,09-05-2025-Fri 20-14-25-PM,0.0,5.9,-65.5112,inf,09-05-2025-Fri 20-12-11-PM,0.3,5.908,-62.3,24.6167,09-05-2025-Fri 20-13-38-PM,0.1,5.908,-63.1117,73.85,09-05-2025-Fri 20-13-38-PM,0.4,5.908,-61.423,18.4625,09-05-2025-Fri 20-23-13-PM,0.2,5.904,-65.2812,36.9,09-05-2025-Fri 20-30-37-PM,0.1,5.916,-69.44,73.95,09-05-2025-Fri 20-23-16-PM,0.4,5.904,-66.9564,18.45,09-05-2025-Fri 20-27-12-PM,0.3,5.912,-69.631,24.6333
09-05-2025-Fri 20-14-28-PM,0.1,5.904,-63.851,73.8,09-05-2025-Fri 20-12-16-PM,0.4,5.912,-61.1049,18.475,09-05-2025-Fri 20-13-41-PM,0.0,5.912,-61.938,inf,09-05-2025-Fri 20-13-41-PM,0.2,5.908,-60.9732,36.925,09-05-2025-Fri 20-23-16-PM,0.2,5.904,-65.621,36.9,09-05-2025-Fri 20-30-40-PM,0.2,5.92,-69.0898,37.0,09-05-2025-Fri 20-23-18-PM,0.6,5.904,-66.606,12.3,09-05-2025-Fri 20-27-15-PM,0.4,5.912,-70.0739,18.475,09-05-2025-Fri 20-14-28-PM,0.1,5.904,-65.544,73.8,09-05-2025-Fri 20-12-16-PM,0.4,5.912,-62.333,18.475,09-05-2025-Fri 20-13-41-PM,0.0,5.912,-63.1774,inf,09-05-2025-Fri 20-13-41-PM,0.2,5.908,-61.467,36.925,09-05-2025-Fri 20-23-16-PM,0.2,5.904,-65.3139,36.9,09-05-2025-Fri 20-30-40-PM,0.2,5.92,-69.44,37.0,09-05-2025-Fri 20-23-18-PM,0.6,5.904,-67.0221,12.3,09-05-2025-Fri 20-27-15-PM,0.4,5.912,-69.631,18.475
09-05-2025-Fri 20-15-22-PM,0.3,5.9,-64.476,24.5833,09-05-2025-Fri 20-12-21-PM,0.4,5.912,-61.072,18.475,09-05-2025-Fri 20-13-43-PM,0.2,5.912,-61.982,36.95,09-05-2025-Fri 20-13-43-PM,0.3,5.908,-61.039,24.6167,09-05-2025-Fri 20-23-18-PM,0.4,5.9,-65.61,18.4375,09-05-2025-Fri 20-30-42-PM,0.2,5.92,-69.1227,37.0,09-05-2025-Fri 20-23-20-PM,0.4,5.904,-66.617,18.45,09-05-2025-Fri 20-27-17-PM,0.3,5.912,-70.1068,24.6333,09-05-2025-Fri 20-15-22-PM,0.3,5.9,-66.1682,24.5833,09-05-2025-Fri 20-12-21-PM,0.4,5.912,-62.322,18.475,09-05-2025-Fri 20-13-43-PM,0.2,5.912,-63.2432,36.95,09-05-2025-Fri 20-13-43-PM,0.3,5.908,-61.521,24.6167,09-05-2025-Fri 20-23-18-PM,0.4,5.9,-65.3139,18.4375,09-05-2025-Fri 20-30-42-PM,0.2,5.92,-69.462,37.0,09-05-2025-Fri 20-23-20-PM,0.4,5.904,-67.0549,18.45,09-05-2025-Fri 20-27-17-PM,0.3,5.912,-69.648,24.6333
