Timestamp,Cell 1 Temp,Cell 3 Temp,Cell 5 Temp,Cell 7 Temp,Cell 10 Temp,Cell 12 Temp,Cell 14 Temp,Cell 16 Temp
10-24-2025-Fri 18-48-25-PM,-55.37,-52.698,-51.223,-52.786,-55.964,-54.029,-53.435,-54.812
10-24-2025-Fri 18-48-27-PM,-55.354,-52.709,-51.267,-52.819,-55.964,-54.062,-53.479,-54.828
10-24-2025-Fri 18-48-29-PM,-55.387,-52.709,-51.289,-52.852,-55.975,-54.051,-53.512,-54.844
10-24-2025-Fri 18-48-32-PM,-55.403,-52.764,-51.311,-52.874,-56.008,-54.106,-53.512,-54.894
10-24-2025-Fri 18-48-34-PM,-55.436,-52.786,-51.355,-52.918,-56.019,-54.117,-53.556,-54.927
10-24-2025-Fri 18-48-36-PM,-55.403,-52.819,-51.41,-52.951,-56.008,-54.161,-53.589,-54.944
10-24-2025-Fri 18-48-39-PM,-55.502,-52.863,-51.41,-52.973,-56.085,-54.172,-53.6,-54.976
10-24-2025-Fri 18-48-41-PM,-55.486,-52.896,-51.476,-53.017,-56.074,-54.216,-53.644,-55.01
10-24-2025-Fri 18-48-44-PM,-55.502,-52.885,-51.487,-53.05,-56.085,-54.205,-53.666,-55.026
10-24-2025-Fri 18-48-46-PM,-55.502,-52.907,-51.498,-53.061,-56.096,-54.227,-53.677,-55.042
10-24-2025-Fri 18-48-49-PM,-55.601,-52.973,-51.553,-53.105,-56.162,-54.26,-53.732,-55.075
10-24-2025-Fri 18-48-53-PM,-55.568,-52.995,-51.586,-53.138,-56.151,-54.293,-53.754,-55.108
10-24-2025-Fri 18-48-56-PM,-55.618,-53.05,-51.674,-53.193,-56.184,-54.348,-53.809,-55.141
10-24-2025-Fri 18-48-58-PM,-55.651,-53.105,-51.696,-53.237,-56.217,-54.37,-53.842,-55.191
10-24-2025-Fri 18-49-00-PM,-55.634,-53.094,-51.708,-53.259,-56.217,-54.381,-53.853,-55.207
10-24-2025-Fri 18-49-03-PM,-55.684,-53.149,-51.752,-53.281,-56.25,-54.414,-53.886,-55.224
10-24-2025-Fri 18-49-05-PM,-55.7,-53.16,-51.796,-53.314,-56.261,-54.436,-53.919,-55.24
10-24-2025-Fri 18-49-07-PM,-55.733,-53.215,-51.829,-53.348,-56.294,-54.48,-53.941,-55.29
10-24-2025-Fri 18-49-10-PM,-55.733,-53.204,-51.84,-53.381,-56.294,-54.469,-53.974,-55.306
10-24-2025-Fri 18-49-12-PM,-55.783,-53.259,-51.862,-53.392,-56.338,-54.502,-53.985,-55.323
10-24-2025-Fri 18-49-15-PM,-55.799,-53.292,-51.906,-53.436,-56.349,-54.524,-54.018,-55.356
10-24-2025-Fri 18-49-17-PM,-55.799,-53.303,-51.939,-53.469,-56.349,-54.546,-54.051,-55.389
10-24-2025-Fri 18-49-19-PM,-55.832,-53.369,-52.016,-53.502,-56.382,-54.612,-54.084,-55.405
10-24-2025-Fri 18-49-22-PM,-55.882,-53.413,-52.005,-53.502,-56.426,-54.612,-54.073,-55.405
10-24-2025-Fri 18-49-24-PM,-55.832,-53.391,-52.071,-53.546,-56.382,-54.645,-54.128,-55.438
10-24-2025-Fri 18-49-27-PM,-55.898,-53.424,-52.071,-53.59,-56.437,-54.634,-54.161,-55.471
10-24-2025-Fri 18-49-30-PM,-55.931,-53.479,-52.104,-53.601,-56.47,-54.678,-54.172,-55.488
10-24-2025-Fri 18-49-32-PM,-55.964,-53.534,-52.159,-53.656,-56.492,-54.711,-54.216,-55.537
10-24-2025-Fri 18-49-37-PM,-55.964,-53.534,-52.17,-53.678,-56.503,-54.722,-54.238,-55.554
10-24-2025-Fri 18-49-39-PM,-56.014,-53.589,-52.247,-53.733,-56.536,-54.766,-54.293,-55.587
10-24-2025-Fri 18-49-42-PM,-55.997,-53.6,-52.28,-53.755,-56.536,-54.81,-54.315,-55.62
10-24-2025-Fri 18-49-45-PM,-55.997,-53.6,-52.302,-53.788,-56.536,-54.81,-54.337,-55.636
10-24-2025-Fri 18-49-47-PM,-56.047,-53.677,-52.368,-53.821,-56.569,-54.865,-54.37,-55.669
10-24-2025-Fri 18-49-50-PM,-56.047,-53.644,-52.346,-53.843,-56.569,-54.832,-54.381,-55.686
10-24-2025-Fri 18-49-52-PM,-56.113,-53.699,-52.39,-53.876,-56.613,-54.865,-54.403,-55.719
10-24-2025-Fri 18-49-54-PM,-56.113,-53.754,-52.467,-53.931,-56.624,-54.92,-54.469,-55.752
10-24-2025-Fri 18-49-57-PM,-56.113,-53.754,-52.467,-53.931,-56.624,-54.92,-54.458,-55.752
10-24-2025-Fri 18-49-59-PM,-56.162,-53.798,-52.489,-53.953,-56.668,-54.942,-54.48,-55.768
10-24-2025-Fri 18-50-02-PM,-56.179,-53.809,-52.511,-53.975,-56.679,-54.953,-54.513,-55.785
10-24-2025-Fri 18-50-04-PM,-56.179,-53.853,-52.555,-53.997,-56.69,-54.997,-54.524,-55.801
10-24-2025-Fri 18-50-06-PM,-56.162,-53.831,-52.577,-54.041,-56.679,-54.997,-54.568,-55.834
10-24-2025-Fri 18-50-09-PM,-56.228,-53.908,-52.621,-54.052,-56.723,-55.041,-54.568,-55.85
10-24-2025-Fri 18-50-11-PM,-56.278,-53.974,-52.654,-54.063,-56.767,-55.085,-54.579,-55.867
10-24-2025-Fri 18-50-14-PM,-56.261,-53.952,-52.676,-54.129,-56.756,-55.074,-54.634,-55.916
10-24-2025-Fri 18-50-17-PM,-56.294,-53.985,-52.698,-54.129,-56.778,-55.096,-54.634,-55.916
10-24-2025-Fri 18-50-19-PM,-56.311,-54.007,-52.72,-54.173,-56.8,-55.107,-54.678,-55.949
10-24-2025-Fri 18-50-21-PM,-56.311,-54.04,-52.775,-54.206,-56.8,-55.151,-54.7,-55.982
10-24-2025-Fri 18-50-24-PM,-56.344,-54.073,-52.808,-54.228,-56.822,-55.173,-54.733,-55.999
10-24-2025-Fri 18-50-26-PM,-56.36,-54.084,-52.819,-54.239,-56.844,-55.184,-54.744,-55.999
10-24-2025-Fri 18-50-28-PM,-56.344,-54.095,-52.841,-54.261,-56.833,-55.195,-54.755,-56.015
10-24-2025-Fri 18-50-31-PM,-56.41,-54.128,-52.841,-54.283,-56.877,-55.195,-54.766,-56.048
10-24-2025-Fri 18-50-33-PM,-56.41,-54.161,-52.885,-54.305,-56.888,-55.239,-54.799,-56.065
10-24-2025-Fri 18-50-35-PM,-56.393,-54.15,-52.907,-54.338,-56.877,-55.239,-54.821,-56.081
10-24-2025-Fri 18-50-38-PM,-56.41,-54.194,-52.941,-54.338,-56.888,-55.272,-54.821,-56.081
10-24-2025-Fri 18-50-40-PM,-56.476,-54.216,-52.962,-54.382,-56.932,-55.272,-54.865,-56.114
10-24-2025-Fri 18-50-42-PM,-56.476,-54.25,-53.018,-54.404,-56.932,-55.316,-54.887,-56.131
10-24-2025-Fri 18-50-45-PM,-56.525,-54.305,-53.029,-54.415,-56.976,-55.338,-54.898,-56.147
10-24-2025-Fri 18-50-47-PM,-56.509,-54.283,-53.05,-54.448,-56.965,-55.338,-54.931,-56.164
10-24-2025-Fri 18-50-50-PM,-56.492,-54.304,-53.083,-54.481,-56.965,-55.371,-54.953,-56.197
10-24-2025-Fri 18-50-52-PM,-56.558,-54.36,-53.106,-54.492,-57.009,-55.382,-54.964,-56.197
10-24-2025-Fri 18-50-54-PM,-56.558,-54.382,-53.15,-54.525,-57.009,-55.415,-54.997,-56.23
10-24-2025-Fri 18-50-57-PM,-56.542,-54.382,-53.172,-54.547,-56.998,-55.426,-55.008,-56.246
10-24-2025-Fri 18-50-59-PM,-56.624,-54.436,-53.194,-54.569,-57.064,-55.448,-55.041,-56.263
10-24-2025-Fri 18-51-02-PM,-56.608,-54.426,-53.205,-54.58,-57.064,-55.459,-55.052,-56.263
10-24-2025-Fri 18-51-04-PM,-56.69,-54.524,-53.238,-54.613,-57.152,-55.525,-55.063,-56.312
10-24-2025-Fri 18-51-06-PM,-56.739,-54.59,-53.304,-54.646,-57.229,-55.613,-55.118,-56.329
10-24-2025-Fri 18-51-09-PM,-56.789,-54.667,-53.37,-54.712,-57.316,-55.712,-55.184,-56.394
10-24-2025-Fri 18-51-14-PM,-56.921,-54.722,-53.414,-54.778,-57.459,-55.789,-55.272,-56.46
10-24-2025-Fri 18-51-17-PM,-57.168,-54.92,-53.557,-54.888,-57.723,-55.997,-55.393,-56.576
10-24-2025-Fri 18-51-19-PM,-57.299,-55.008,-53.634,-54.943,-57.865,-56.107,-55.481,-56.625
10-24-2025-Fri 18-51-21-PM,-57.448,-55.107,-53.689,-54.997,-57.986,-56.162,-55.536,-56.675
10-24-2025-Fri 18-51-24-PM,-57.53,-55.184,-53.777,-55.052,-58.063,-56.25,-55.591,-56.724
10-24-2025-Fri 18-51-26-PM,-57.629,-55.261,-53.843,-55.119,-58.162,-56.327,-55.657,-56.79
10-24-2025-Fri 18-51-29-PM,-57.695,-55.316,-53.887,-55.162,-58.239,-56.393,-55.712,-56.839
10-24-2025-Fri 18-51-31-PM,-57.777,-55.382,-53.964,-55.239,-58.338,-56.481,-55.778,-56.905
10-24-2025-Fri 18-51-33-PM,-57.876,-55.481,-54.041,-55.283,-58.447,-56.591,-55.855,-56.955
10-24-2025-Fri 18-51-36-PM,-58.007,-55.569,-54.118,-55.371,-58.579,-56.678,-55.932,-57.037
10-24-2025-Fri 18-51-38-PM,-58.156,-55.689,-54.184,-55.426,-58.722,-56.777,-55.987,-57.103
10-24-2025-Fri 18-51-40-PM,-58.238,-55.766,-54.272,-55.492,-58.81,-56.876,-56.064,-57.169
10-24-2025-Fri 18-51-43-PM,-58.386,-55.865,-54.348,-55.558,-58.941,-56.964,-56.151,-57.235
10-24-2025-Fri 18-51-45-PM,-58.436,-55.92,-54.425,-55.624,-58.996,-57.041,-56.217,-57.301
10-24-2025-Fri 18-51-48-PM,-58.534,-55.997,-54.491,-55.679,-59.084,-57.107,-56.272,-57.35
10-24-2025-Fri 18-51-50-PM,-58.584,-56.041,-54.557,-55.756,-59.15,-57.184,-56.338,-57.433
10-24-2025-Fri 18-51-52-PM,-58.765,-56.162,-54.623,-55.811,-59.304,-57.261,-56.415,-57.482
10-24-2025-Fri 18-51-55-PM,-58.831,-56.25,-54.711,-55.877,-59.369,-57.349,-56.47,-57.548
10-24-2025-Fri 18-51-57-PM,-58.946,-56.36,-54.777,-55.943,-59.49,-57.448,-56.547,-57.63
10-24-2025-Fri 18-51-59-PM,-59.028,-56.404,-54.843,-55.998,-59.567,-57.502,-56.613,-57.663
10-24-2025-Fri 18-52-02-PM,-59.111,-56.503,-54.931,-56.064,-59.655,-57.601,-56.679,-57.729
10-24-2025-Fri 18-52-04-PM,-59.177,-56.514,-54.975,-56.141,-59.71,-57.634,-56.756,-57.812
10-24-2025-Fri 18-52-06-PM,-59.275,-56.635,-55.063,-56.207,-59.808,-57.733,-56.822,-57.878
10-24-2025-Fri 18-52-09-PM,-59.308,-56.679,-55.14,-56.262,-59.852,-57.81,-56.888,-57.927
10-24-2025-Fri 18-52-11-PM,-59.374,-56.733,-55.173,-56.328,-59.929,-57.854,-56.943,-57.993
10-24-2025-Fri 18-52-13-PM,-59.473,-56.832,-55.283,-56.382,-60.006,-57.953,-57.019,-58.042
10-24-2025-Fri 18-52-16-PM,-59.539,-56.876,-55.316,-56.448,-60.083,-58.008,-57.074,-58.125
10-24-2025-Fri 18-52-18-PM,-59.687,-56.997,-55.404,-56.514,-60.203,-58.096,-57.14,-58.191
10-24-2025-Fri 18-52-20-PM,-59.687,-57.019,-55.437,-56.558,-60.236,-58.139,-57.184,-58.224
10-24-2025-Fri 18-52-25-PM,-59.769,-57.118,-55.547,-56.635,-60.313,-58.238,-57.261,-58.289
10-24-2025-Fri 18-52-27-PM,-59.901,-57.261,-55.679,-56.756,-60.445,-58.381,-57.393,-58.421
10-24-2025-Fri 18-52-30-PM,-59.983,-57.305,-55.734,-56.822,-60.511,-58.414,-57.459,-58.471
10-24-2025-Fri 18-52-32-PM,-59.967,-57.327,-55.778,-56.866,-60.532,-58.48,-57.503,-58.52
10-24-2025-Fri 18-52-34-PM,-60.115,-57.426,-55.844,-56.932,-60.642,-58.535,-57.569,-58.586
10-24-2025-Fri 18-52-37-PM,-60.181,-57.492,-55.899,-56.998,-60.708,-58.601,-57.635,-58.668
10-24-2025-Fri 18-52-39-PM,-60.214,-57.579,-56.009,-57.064,-60.752,-58.7,-57.701,-58.718
10-24-2025-Fri 18-52-42-PM,-60.296,-57.612,-56.031,-57.119,-60.829,-58.732,-57.755,-58.784
10-24-2025-Fri 18-52-44-PM,-60.362,-57.689,-56.119,-57.196,-60.895,-58.82,-57.821,-58.866
10-24-2025-Fri 18-52-46-PM,-60.411,-57.755,-56.184,-57.229,-60.949,-58.886,-57.876,-58.882
10-24-2025-Fri 18-52-49-PM,-60.493,-57.821,-56.228,-57.294,-61.026,-58.93,-57.931,-58.948
10-24-2025-Fri 18-52-51-PM,-60.543,-57.865,-56.294,-57.349,-61.07,-58.985,-57.997,-58.998
10-24-2025-Fri 18-52-54-PM,-60.559,-57.898,-56.36,-57.426,-61.092,-59.04,-58.063,-59.08
10-24-2025-Fri 18-52-56-PM,-60.658,-57.997,-56.426,-57.47,-61.18,-59.117,-58.118,-59.129
10-24-2025-Fri 18-52-58-PM,-60.707,-58.063,-56.481,-57.525,-61.246,-59.183,-58.173,-59.179
10-24-2025-Fri 18-53-01-PM,-60.757,-58.107,-56.547,-57.591,-61.289,-59.237,-58.239,-59.245
10-24-2025-Fri 18-53-03-PM,-60.806,-58.15,-56.591,-57.635,-61.333,-59.27,-58.283,-59.278
10-24-2025-Fri 18-53-06-PM,-60.872,-58.206,-56.657,-57.679,-61.377,-59.314,-58.338,-59.311
10-24-2025-Fri 18-53-10-PM,-60.938,-58.249,-56.679,-57.745,-61.443,-59.347,-58.381,-59.393
10-24-2025-Fri 18-53-13-PM,-61.02,-58.326,-56.789,-57.833,-61.487,-59.413,-58.458,-59.475
10-24-2025-Fri 18-53-15-PM,-61.037,-58.326,-56.822,-57.855,-61.476,-59.413,-58.48,-59.492
10-24-2025-Fri 18-53-17-PM,-61.053,-58.337,-56.877,-57.899,-61.465,-59.424,-58.524,-59.525
10-24-2025-Fri 18-53-20-PM,-61.053,-58.37,-56.921,-57.921,-61.465,-59.457,-58.546,-59.541
10-24-2025-Fri 18-53-22-PM,-61.053,-58.348,-56.91,-57.943,-61.454,-59.424,-58.557,-59.558
10-24-2025-Fri 18-53-24-PM,-61.053,-58.348,-56.932,-57.987,-61.443,-59.424,-58.59,-59.607
10-24-2025-Fri 18-53-27-PM,-61.07,-58.392,-56.954,-58.009,-61.476,-59.457,-58.59,-59.623
10-24-2025-Fri 18-53-29-PM,-61.152,-58.458,-56.998,-58.041,-61.553,-59.512,-58.645,-59.656
10-24-2025-Fri 18-53-32-PM,-61.218,-58.491,-56.998,-58.074,-61.63,-59.534,-58.667,-59.689
10-24-2025-Fri 18-53-34-PM,-61.267,-58.557,-57.075,-58.118,-61.684,-59.622,-58.711,-59.739
10-24-2025-Fri 18-53-36-PM,-61.333,-58.601,-57.129,-58.173,-61.761,-59.688,-58.777,-59.788
10-24-2025-Fri 18-53-39-PM,-61.431,-58.656,-57.162,-58.217,-61.849,-59.732,-58.821,-59.837
10-24-2025-Fri 18-53-41-PM,-61.497,-58.711,-57.228,-58.272,-61.915,-59.797,-58.887,-59.887
10-24-2025-Fri 18-53-44-PM,-61.563,-58.744,-57.239,-58.305,-61.97,-59.808,-58.909,-59.92
10-24-2025-Fri 18-53-47-PM,-61.645,-58.82,-57.338,-58.36,-62.024,-59.885,-58.974,-59.969
10-24-2025-Fri 18-53-49-PM,-61.662,-58.843,-57.382,-58.404,-62.046,-59.918,-59.007,-60.002
10-24-2025-Fri 18-53-52-PM,-61.711,-58.864,-57.404,-58.437,-62.079,-59.929,-59.04,-60.035
10-24-2025-Fri 18-53-54-PM,-61.777,-58.93,-57.481,-58.492,-62.134,-59.995,-59.106,-60.084
10-24-2025-Fri 18-53-56-PM,-61.843,-58.974,-57.492,-58.525,-62.2,-60.017,-59.139,-60.117
10-24-2025-Fri 18-53-59-PM,-61.892,-59.018,-57.525,-58.558,-62.255,-60.061,-59.172,-60.15
10-24-2025-Fri 18-54-01-PM,-61.958,-59.073,-57.58,-58.602,-62.31,-60.116,-59.216,-60.2
10-24-2025-Fri 18-54-04-PM,-61.991,-59.106,-57.635,-58.646,-62.342,-60.16,-59.26,-60.233
10-24-2025-Fri 18-54-06-PM,-62.073,-59.161,-57.679,-58.689,-62.408,-60.204,-59.304,-60.282
10-24-2025-Fri 18-54-08-PM,-62.073,-59.161,-57.712,-58.722,-62.408,-60.226,-59.348,-60.315
10-24-2025-Fri 18-54-11-PM,-62.139,-59.205,-57.723,-58.755,-62.463,-60.236,-59.359,-60.348
10-24-2025-Fri 18-54-13-PM,-62.139,-59.238,-57.778,-58.799,-62.463,-60.28,-59.403,-60.397
10-24-2025-Fri 18-54-15-PM,-62.155,-59.26,-57.832,-58.843,-62.485,-60.313,-59.447,-60.414
10-24-2025-Fri 18-54-18-PM,-62.221,-59.315,-57.865,-58.865,-62.54,-60.357,-59.48,-60.446
10-24-2025-Fri 18-54-21-PM,-62.254,-59.348,-57.887,-58.898,-62.562,-60.368,-59.501,-60.479
10-24-2025-Fri 18-54-23-PM,-62.287,-59.392,-57.931,-58.931,-62.595,-60.412,-59.534,-60.512
10-24-2025-Fri 18-54-25-PM,-62.303,-59.402,-57.964,-58.986,-62.617,-60.434,-59.6,-60.562
10-24-2025-Fri 18-54-28-PM,-62.32,-59.424,-57.997,-59.019,-62.628,-60.456,-59.611,-60.595
10-24-2025-Fri 18-54-30-PM,-62.336,-59.457,-58.03,-59.041,-62.649,-60.489,-59.644,-60.611
10-24-2025-Fri 18-54-32-PM,-62.336,-59.468,-58.052,-59.074,-62.649,-60.5,-59.666,-60.644
10-24-2025-Fri 18-54-35-PM,-62.385,-59.534,-58.107,-59.085,-62.693,-60.555,-59.688,-60.644
10-24-2025-Fri 18-54-37-PM,-62.418,-59.556,-58.129,-59.14,-62.715,-60.555,-59.721,-60.693
10-24-2025-Fri 18-54-39-PM,-62.418,-59.589,-58.173,-59.172,-62.715,-60.599,-59.765,-60.743
10-24-2025-Fri 18-54-42-PM,-62.435,-59.589,-58.206,-59.205,-62.726,-60.61,-59.798,-60.759
10-24-2025-Fri 18-54-44-PM,-62.435,-59.622,-58.228,-59.216,-62.737,-60.632,-59.809,-60.759
10-24-2025-Fri 18-54-47-PM,-62.468,-59.644,-58.25,-59.26,-62.759,-60.643,-59.853,-60.809
10-24-2025-Fri 18-54-49-PM,-62.468,-59.633,-58.25,-59.293,-62.759,-60.632,-59.864,-60.842
10-24-2025-Fri 18-54-52-PM,-62.501,-59.699,-58.305,-59.315,-62.792,-60.686,-59.897,-60.858
10-24-2025-Fri 18-54-54-PM,-62.501,-59.699,-58.327,-59.337,-62.792,-60.708,-59.919,-60.891
10-24-2025-Fri 18-54-56-PM,-62.517,-59.743,-58.36,-59.37,-62.803,-60.73,-59.94,-60.924
10-24-2025-Fri 18-54-59-PM,-62.534,-59.787,-58.415,-59.392,-62.814,-60.774,-59.973,-60.94
10-24-2025-Fri 18-55-01-PM,-62.517,-59.776,-58.426,-59.425,-62.814,-60.774,-60.006,-60.957
10-24-2025-Fri 18-55-04-PM,-62.583,-59.842,-58.47,-59.458,-62.858,-60.807,-60.039,-60.99
10-24-2025-Fri 18-55-06-PM,-62.583,-59.864,-58.502,-59.48,-62.858,-60.829,-60.05,-61.006
10-24-2025-Fri 18-55-09-PM,-62.534,-59.842,-58.524,-59.502,-62.836,-60.851,-60.083,-61.022
10-24-2025-Fri 18-55-11-PM,-62.583,-59.897,-58.546,-59.546,-62.869,-60.862,-60.116,-61.072
10-24-2025-Fri 18-55-13-PM,-62.6,-59.908,-58.568,-59.557,-62.88,-60.873,-60.127,-61.072
10-24-2025-Fri 18-55-16-PM,-62.633,-59.951,-58.59,-59.579,-62.902,-60.895,-60.138,-61.105
10-24-2025-Fri 18-55-18-PM,-62.583,-59.941,-58.634,-59.623,-62.869,-60.917,-60.182,-61.138
10-24-2025-Fri 18-55-21-PM,-62.567,-59.93,-58.645,-59.634,-62.869,-60.928,-60.204,-61.138
10-24-2025-Fri 18-55-23-PM,-62.616,-59.951,-58.645,-59.656,-62.891,-60.906,-60.204,-61.154
10-24-2025-Fri 18-55-25-PM,-62.616,-59.984,-58.689,-59.699,-62.902,-60.95,-60.259,-61.204
10-24-2025-Fri 18-55-28-PM,-62.616,-60.039,-58.733,-59.71,-62.913,-60.994,-60.259,-61.204
10-24-2025-Fri 18-55-30-PM,-62.666,-60.05,-58.744,-59.743,-62.935,-60.983,-60.292,-61.236
10-24-2025-Fri 18-55-32-PM,-62.633,-60.061,-58.766,-59.776,-62.924,-61.005,-60.314,-61.269
10-24-2025-Fri 18-55-35-PM,-62.666,-60.061,-58.777,-59.776,-62.935,-61.005,-60.325,-61.269
10-24-2025-Fri 18-55-37-PM,-62.649,-60.105,-58.821,-59.798,-62.935,-61.049,-60.347,-61.286
10-24-2025-Fri 18-55-39-PM,-62.666,-60.105,-58.832,-59.82,-62.946,-61.049,-60.358,-61.302
10-24-2025-Fri 18-55-42-PM,-62.682,-60.149,-58.865,-59.864,-62.957,-61.071,-60.391,-61.352
10-24-2025-Fri 18-55-44-PM,-62.682,-60.193,-58.909,-59.875,-62.968,-61.115,-60.412,-61.352
10-24-2025-Fri 18-55-47-PM,-62.666,-60.16,-58.898,-59.897,-62.946,-61.093,-60.423,-61.384
10-24-2025-Fri 18-55-49-PM,-62.682,-60.182,-58.931,-59.919,-62.957,-61.104,-60.445,-61.384
10-24-2025-Fri 18-55-51-PM,-62.715,-60.215,-58.953,-59.952,-62.99,-61.125,-60.478,-61.417
10-24-2025-Fri 18-55-54-PM,-62.715,-60.237,-58.964,-59.952,-62.99,-61.137,-60.478,-61.417
10-24-2025-Fri 18-55-56-PM,-62.699,-60.226,-58.986,-59.974,-62.968,-61.137,-60.5,-61.434
10-24-2025-Fri 18-55-59-PM,-62.748,-60.292,-59.03,-60.007,-63.001,-61.169,-60.522,-61.467
10-24-2025-Fri 18-56-01-PM,-62.699,-60.259,-59.041,-60.029,-62.979,-61.18,-60.555,-61.483
10-24-2025-Fri 18-56-03-PM,-62.715,-60.303,-59.085,-60.04,-62.979,-61.202,-60.555,-61.483
10-24-2025-Fri 18-56-06-PM,-62.748,-60.325,-59.085,-60.073,-63.012,-61.202,-60.577,-61.516
10-24-2025-Fri 18-56-08-PM,-62.781,-60.358,-59.118,-60.084,-63.034,-61.224,-60.599,-61.516
10-24-2025-Fri 18-56-10-PM,-62.765,-60.358,-59.14,-60.106,-63.023,-61.246,-60.621,-61.549
10-24-2025-Fri 18-56-13-PM,-62.748,-60.347,-59.15,-60.138,-63.012,-61.246,-60.643,-61.582
10-24-2025-Fri 18-56-15-PM,-62.765,-60.402,-59.183,-60.149,-63.034,-61.279,-60.654,-61.582
10-24-2025-Fri 18-56-17-PM,-62.781,-60.424,-59.205,-60.171,-63.045,-61.29,-60.665,-61.598
10-24-2025-Fri 18-56-20-PM,-62.765,-60.435,-59.227,-60.193,-63.034,-61.301,-60.687,-61.615
10-24-2025-Fri 18-56-22-PM,-62.798,-60.435,-59.238,-60.215,-63.045,-61.29,-60.709,-61.631
10-24-2025-Fri 18-56-24-PM,-62.781,-60.457,-59.271,-60.248,-63.045,-61.323,-60.731,-61.664
10-24-2025-Fri 18-56-27-PM,-62.798,-60.489,-59.282,-60.248,-63.067,-61.345,-60.742,-61.664
10-24-2025-Fri 18-56-29-PM,-62.781,-60.478,-59.293,-60.281,-63.045,-61.334,-60.753,-61.697
10-24-2025-Fri 18-56-32-PM,-62.781,-60.5,-59.337,-60.292,-63.056,-61.367,-60.786,-61.681
10-24-2025-Fri 18-56-34-PM,-62.798,-60.533,-59.348,-60.303,-63.067,-61.389,-60.786,-61.714
10-24-2025-Fri 18-56-37-PM,-62.781,-60.533,-59.37,-60.336,-63.056,-61.389,-60.819,-61.73
10-24-2025-Fri 18-56-39-PM,-62.814,-60.566,-59.392,-60.347,-63.078,-61.411,-60.83,-61.746
10-24-2025-Fri 18-56-42-PM,-62.798,-60.566,-59.425,-60.369,-63.067,-61.433,-60.841,-61.763
10-24-2025-Fri 18-56-44-PM,-62.831,-60.588,-59.425,-60.391,-63.089,-61.422,-60.863,-61.779
10-24-2025-Fri 18-56-47-PM,-62.831,-60.61,-59.447,-60.402,-63.089,-61.433,-60.874,-61.779
10-24-2025-Fri 18-56-49-PM,-62.831,-60.599,-59.458,-60.446,-63.089,-61.433,-60.906,-61.829
10-24-2025-Fri 18-56-51-PM,-62.847,-60.632,-59.491,-60.446,-63.1,-61.455,-60.906,-61.812
10-24-2025-Fri 18-56-54-PM,-62.831,-60.665,-59.535,-60.457,-63.1,-61.51,-60.928,-61.829
10-24-2025-Fri 18-56-56-PM,-62.864,-60.654,-59.502,-60.49,-63.122,-61.477,-60.95,-61.878
10-24-2025-Fri 18-56-59-PM,-62.847,-60.687,-59.557,-60.512,-63.111,-61.51,-60.961,-61.878
10-24-2025-Fri 18-57-01-PM,-62.88,-60.709,-59.557,-60.523,-63.133,-61.499,-60.961,-61.878
10-24-2025-Fri 18-57-03-PM,-62.864,-60.72,-59.59,-60.534,-63.122,-61.532,-60.994,-61.895
10-24-2025-Fri 18-57-06-PM,-62.929,-60.764,-59.612,-60.556,-63.166,-61.543,-61.005,-61.911
10-24-2025-Fri 18-57-08-PM,-62.897,-60.753,-59.623,-60.567,-63.155,-61.554,-61.016,-61.911
10-24-2025-Fri 18-57-10-PM,-62.88,-60.753,-59.656,-60.6,-63.133,-61.565,-61.049,-61.944
10-24-2025-Fri 18-57-13-PM,-62.897,-60.797,-59.699,-60.643,-63.155,-61.597,-61.082,-61.977
10-24-2025-Fri 18-57-15-PM,-62.88,-60.786,-59.688,-60.632,-63.144,-61.597,-61.071,-61.977
10-24-2025-Fri 18-57-17-PM,-62.913,-60.808,-59.71,-60.643,-63.155,-61.598,-61.093,-61.977
10-24-2025-Fri 18-57-20-PM,-62.913,-60.841,-59.732,-60.676,-63.166,-61.619,-61.093,-62.01
10-24-2025-Fri 18-57-22-PM,-62.913,-60.852,-59.765,-60.698,-63.166,-61.641,-61.126,-62.026
10-24-2025-Fri 18-57-25-PM,-62.946,-60.885,-59.776,-60.698,-63.199,-61.652,-61.126,-62.01
10-24-2025-Fri 18-57-27-PM,-62.913,-60.885,-59.798,-60.731,-63.177,-61.674,-61.159,-62.059
10-24-2025-Fri 18-57-29-PM,-62.93,-60.896,-59.831,-60.764,-63.177,-61.674,-61.181,-62.076
10-24-2025-Fri 18-57-32-PM,-62.93,-60.896,-59.831,-60.742,-63.188,-61.685,-61.181,-62.043
10-24-2025-Fri 18-57-34-PM,-62.93,-60.918,-59.842,-60.775,-63.188,-61.696,-61.181,-62.092
10-24-2025-Fri 18-57-36-PM,-62.946,-60.961,-59.875,-60.797,-63.21,-61.729,-61.214,-62.108
10-24-2025-Fri 18-57-39-PM,-62.995,-60.994,-59.897,-60.819,-63.264,-61.762,-61.247,-62.125
10-24-2025-Fri 18-57-41-PM,-63.045,-61.049,-59.919,-60.852,-63.341,-61.817,-61.28,-62.158
10-24-2025-Fri 18-57-43-PM,-63.143,-61.126,-59.952,-60.885,-63.462,-61.894,-61.312,-62.191
10-24-2025-Fri 18-57-46-PM,-63.225,-61.192,-60.007,-60.918,-63.571,-61.992,-61.378,-62.224
10-24-2025-Fri 18-57-48-PM,-63.324,-61.301,-60.095,-60.984,-63.692,-62.113,-61.444,-62.289
