Cell 1 Timestamp,DNEpct Cell 1 Current,DNEpct Cell 1 Voltage,DNEpct Cell 1 Temp,Cell 1 Resistance,Cell 2 Timestamp,DNEpct Cell 2 Current,DNEpct Cell 2 Voltage,DNEpct Cell 2 Temp,Cell 2 Resistance,Cell 3 Timestamp,DNEpct Cell 3 Current,DNEpct Cell 3 Voltage,DNEpct Cell 3 Temp,Cell 3 Resistance,Cell 4 Timestamp,DNEpct Cell 4 Current,DNEpct Cell 4 Voltage,DNEpct Cell 4 Temp,Cell 4 Resistance,Cell 5 Timestamp,DNEpct Cell 5 Current,DNEpct Cell 5 Voltage,DNEpct Cell 5 Temp,Cell 5 Resistance,Cell 6 Timestamp,DNEpct Cell 6 Current,DNEpct Cell 6 Voltage,DNEpct Cell 6 Temp,Cell 6 Resistance,Cell 7 Timestamp,DNEpct Cell 7 Current,DNEpct Cell 7 Voltage,DNEpct Cell 7 Temp,Cell 7 Resistance,Cell 8 Timestamp,DNEpct Cell 8 Current,DNEpct Cell 8 Voltage,DNEpct Cell 8 Temp,Cell 8 Resistance,Cell 9 Timestamp,15pct Cell 9 Current,15pct Cell 9 Voltage,15pct Cell 9 Temp,Cell 9 Resistance,Cell 10 Timestamp,15pct Cell 10 Current,15pct Cell 10 Voltage,15pct Cell 10 Temp,Cell 10 Resistance,Cell 11 Timestamp,15pct Cell 11 Current,15pct Cell 11 Voltage,15pct Cell 11 Temp,Cell 11 Resistance,Cell 12 Timestamp,15pct Cell 12 Current,15pct Cell 12 Voltage,15pct Cell 12 Temp,Cell 12 Resistance,Cell 13 Timestamp,10pct Cell 13 Current,10pct Cell 13 Voltage,10pct Cell 13 Temp,Cell 13 Resistance,Cell 14 Timestamp,10pct Cell 14 Current,10pct Cell 14 Voltage,10pct Cell 14 Temp,Cell 14 Resistance,Cell 15 Timestamp,10pct Cell 15 Current,10pct Cell 15 Voltage,10pct Cell 15 Temp,Cell 15 Resistance,Cell 16 Timestamp,10pct Cell 16 Current,10pct Cell 16 Voltage,10pct Cell 16 Temp,Cell 16 Resistance
09-12-2025-Fri 12-19-43-PM,0.6,5.96,-49.942,12.4167,09-12-2025-Fri 12-14-45-PM,0.2,5.944,-46.2551,37.15,09-12-2025-Fri 12-11-54-PM,0.2,5.948,-44.567,37.175,09-12-2025-Fri 12-14-17-PM,0.3,5.94,-44.4348,24.75,09-12-2025-Fri 11-49-05-AM,0.7,5.968,-33.134,10.6571,09-12-2025-Fri 12-05-35-PM,0.6,5.976,-41.0227,12.45,09-12-2025-Fri 11-55-50-AM,0.5,5.964,-37.44,14.91,09-12-2025-Fri 11-57-39-AM,0.5,5.976,-39.2986,14.94,09-12-2025-Fri 12-19-43-PM,0.6,5.96,-51.5111,12.4167,09-12-2025-Fri 12-14-45-PM,0.2,5.944,-48.294,37.15,09-12-2025-Fri 12-11-54-PM,0.2,5.948,-46.1888,37.175,09-12-2025-Fri 12-14-17-PM,0.3,5.94,-46.475,24.75,09-12-2025-Fri 11-49-05-AM,0.7,5.968,-35.8805,10.6571,09-12-2025-Fri 12-05-35-PM,0.6,5.976,-42.624,12.45,09-12-2025-Fri 11-55-50-AM,0.5,5.964,-38.801,14.91,09-12-2025-Fri 11-57-39-AM,0.5,5.976,-39.763,14.94
09-12-2025-Fri 12-21-14-PM,0.4,5.96,-50.206,18.625,09-12-2025-Fri 12-14-47-PM,0.5,5.944,-46.1559,14.86,09-12-2025-Fri 12-11-56-PM,0.2,5.952,-44.6,37.2,09-12-2025-Fri 12-14-19-PM,0.4,5.94,-44.4348,18.5625,09-12-2025-Fri 11-49-08-AM,0.5,5.972,-33.145,14.93,09-12-2025-Fri 12-05-40-PM,0.1,5.98,-41.0227,74.75,09-12-2025-Fri 11-55-53-AM,0.3,5.968,-37.474,24.8667,09-12-2025-Fri 11-57-42-AM,0.2,5.976,-39.2986,37.35,09-12-2025-Fri 12-21-14-PM,0.4,5.96,-51.7092,18.625,09-12-2025-Fri 12-14-47-PM,0.5,5.944,-48.272,14.86,09-12-2025-Fri 12-11-56-PM,0.2,5.952,-46.2551,37.2,09-12-2025-Fri 12-14-19-PM,0.4,5.94,-46.486,18.5625,09-12-2025-Fri 11-49-08-AM,0.5,5.972,-35.9137,14.93,09-12-2025-Fri 12-05-40-PM,0.1,5.98,-42.624,74.75,09-12-2025-Fri 11-55-53-AM,0.3,5.968,-38.8342,24.8667,09-12-2025-Fri 11-57-42-AM,0.2,5.976,-39.779,37.35
09-12-2025-Fri 12-21-16-PM,0.2,5.956,-50.206,37.225,09-12-2025-Fri 12-14-49-PM,0.3,5.944,-46.2882,24.7667,09-12-2025-Fri 12-11-59-PM,0.6,5.948,-44.622,12.3917,09-12-2025-Fri 12-14-22-PM,0.3,5.94,-44.5009,24.75,09-12-2025-Fri 11-49-10-AM,0.6,5.968,-33.2,12.4333,09-12-2025-Fri 12-09-48-PM,0.6,5.972,-42.2819,12.4417,09-12-2025-Fri 11-55-55-AM,0.4,5.968,-37.529,18.65,09-12-2025-Fri 11-57-44-AM,0.7,5.976,-39.3317,10.6714,09-12-2025-Fri 12-21-16-PM,0.2,5.956,-51.6762,37.225,09-12-2025-Fri 12-14-49-PM,0.3,5.944,-48.327,24.7667,09-12-2025-Fri 12-11-59-PM,0.6,5.948,-46.2882,12.3917,09-12-2025-Fri 12-14-22-PM,0.3,5.94,-46.53,24.75,09-12-2025-Fri 11-49-10-AM,0.6,5.968,-35.9137,12.4333,09-12-2025-Fri 12-09-48-PM,0.6,5.972,-43.552,12.4417,09-12-2025-Fri 11-55-55-AM,0.4,5.968,-38.9337,18.65,09-12-2025-Fri 11-57-44-AM,0.7,5.976,-39.796,10.6714
09-12-2025-Fri 12-21-21-PM,0.2,5.956,-50.222,37.225,09-12-2025-Fri 12-14-52-PM,0.2,5.944,-46.3213,37.15,09-12-2025-Fri 12-12-01-PM,0.5,5.952,-44.666,14.88,09-12-2025-Fri 12-14-24-PM,0.4,5.944,-44.4348,18.575,09-12-2025-Fri 11-50-38-AM,0.4,5.968,-33.843,18.65,09-12-2025-Fri 12-09-51-PM,0.4,5.976,-42.3482,18.675,09-12-2025-Fri 11-55-57-AM,0.5,5.968,-37.584,14.92,09-12-2025-Fri 11-57-46-AM,0.5,5.976,-39.3649,14.94,09-12-2025-Fri 12-21-21-PM,0.2,5.956,-51.6762,37.225,09-12-2025-Fri 12-14-52-PM,0.2,5.944,-48.349,37.15,09-12-2025-Fri 12-12-01-PM,0.5,5.952,-46.3213,14.88,09-12-2025-Fri 12-14-24-PM,0.4,5.944,-46.53,18.575,09-12-2025-Fri 11-50-38-AM,0.4,5.968,-36.4449,18.65,09-12-2025-Fri 12-09-51-PM,0.4,5.976,-43.585,18.675,09-12-2025-Fri 11-55-57-AM,0.5,5.968,-38.9669,14.92,09-12-2025-Fri 11-57-46-AM,0.5,5.976,-39.813,14.94
09-12-2025-Fri 12-21-26-PM,0.2,5.96,-50.239,37.25,09-12-2025-Fri 12-14-54-PM,0.4,5.948,-46.3543,18.5875,09-12-2025-Fri 12-12-18-PM,0.5,5.952,-44.887,14.88,09-12-2025-Fri 12-14-29-PM,0.4,5.944,-44.5009,18.575,09-12-2025-Fri 11-50-41-AM,0.3,5.968,-33.92,24.8667,09-12-2025-Fri 12-09-53-PM,0.5,5.976,-42.3151,14.94,09-12-2025-Fri 11-56-00-AM,0.3,5.964,-37.584,24.85,09-12-2025-Fri 11-57-49-AM,0.6,5.976,-39.3649,12.45,09-12-2025-Fri 12-21-26-PM,0.2,5.96,-51.7092,37.25,09-12-2025-Fri 12-14-54-PM,0.4,5.948,-48.371,18.5875,09-12-2025-Fri 12-12-18-PM,0.5,5.952,-46.5197,14.88,09-12-2025-Fri 12-14-29-PM,0.4,5.944,-46.574,18.575,09-12-2025-Fri 11-50-41-AM,0.3,5.968,-36.5113,24.8667,09-12-2025-Fri 12-09-53-PM,0.5,5.976,-43.574,14.94,09-12-2025-Fri 11-56-00-AM,0.3,5.964,-38.9669,24.85,09-12-2025-Fri 11-57-49-AM,0.6,5.976,-39.829,12.45
09-12-2025-Fri 12-21-28-PM,0.4,5.956,-50.255,18.6125,09-12-2025-Fri 12-14-56-PM,0.3,5.944,-46.3543,24.7667,09-12-2025-Fri 12-12-20-PM,0.5,5.948,-44.865,14.87,09-12-2025-Fri 12-14-33-PM,0.3,5.944,-44.534,24.7667,09-12-2025-Fri 11-50-43-AM,0.6,5.972,-33.92,12.4417,09-12-2025-Fri 12-09-55-PM,0.6,5.976,-42.3482,12.45,09-12-2025-Fri 11-56-02-AM,0.6,5.968,-37.628,12.4333,09-12-2025-Fri 11-59-05-AM,0.5,5.956,-40.1607,14.89,09-12-2025-Fri 12-21-28-PM,0.4,5.956,-51.7092,18.6125,09-12-2025-Fri 12-14-56-PM,0.3,5.944,-48.393,24.7667,09-12-2025-Fri 12-12-20-PM,0.5,5.948,-46.5529,14.87,09-12-2025-Fri 12-14-33-PM,0.3,5.944,-46.608,24.7667,09-12-2025-Fri 11-50-43-AM,0.6,5.972,-36.5113,12.4417,09-12-2025-Fri 12-09-55-PM,0.6,5.976,-43.596,12.45,09-12-2025-Fri 11-56-02-AM,0.6,5.968,-39.0332,12.4333,09-12-2025-Fri 11-59-05-AM,0.5,5.956,-40.575,14.89
09-12-2025-Fri 12-21-30-PM,0.7,5.956,-50.255,10.6357,09-12-2025-Fri 12-14-59-PM,0.3,5.948,-46.2551,24.7833,09-12-2025-Fri 12-12-22-PM,0.6,5.948,-44.931,12.3917,09-12-2025-Fri 12-14-45-PM,0.5,5.94,-44.6334,14.85,09-12-2025-Fri 11-50-45-AM,0.5,5.968,-33.92,14.92,09-12-2025-Fri 12-09-57-PM,0.6,5.98,-42.3482,12.4583,09-12-2025-Fri 11-56-36-AM,0.4,5.972,-38.093,18.6625,09-12-2025-Fri 11-59-07-AM,0.2,5.956,-40.1939,37.225,09-12-2025-Fri 12-21-30-PM,0.7,5.956,-51.7092,10.6357,09-12-2025-Fri 12-14-59-PM,0.3,5.948,-48.36,24.7833,09-12-2025-Fri 12-12-22-PM,0.6,5.948,-46.619,12.3917,09-12-2025-Fri 12-14-45-PM,0.5,5.94,-46.718,14.85,09-12-2025-Fri 11-50-45-AM,0.5,5.968,-36.5113,14.92,09-12-2025-Fri 12-09-57-PM,0.6,5.98,-43.585,12.4583,09-12-2025-Fri 11-56-36-AM,0.4,5.972,-39.4975,18.6625,09-12-2025-Fri 11-59-07-AM,0.2,5.956,-40.608,37.225
09-12-2025-Fri 12-23-04-PM,0.7,5.956,-50.503,10.6357,09-12-2025-Fri 12-15-01-PM,0.3,5.944,-46.3543,24.7667,09-12-2025-Fri 12-12-25-PM,0.0,5.948,-44.942,inf,09-12-2025-Fri 12-14-47-PM,0.4,5.944,-44.6665,18.575,09-12-2025-Fri 11-50-48-AM,0.4,5.972,-33.954,18.6625,09-12-2025-Fri 12-10-00-PM,0.5,5.976,-42.3482,14.94,09-12-2025-Fri 11-56-38-AM,0.6,5.968,-38.115,12.4333,09-12-2025-Fri 11-59-10-AM,0.5,5.952,-40.1939,14.88,09-12-2025-Fri 12-23-04-PM,0.7,5.956,-51.8744,10.6357,09-12-2025-Fri 12-15-01-PM,0.3,5.944,-48.404,24.7667,09-12-2025-Fri 12-12-25-PM,0.0,5.948,-46.619,inf,09-12-2025-Fri 12-14-47-PM,0.4,5.944,-46.74,18.575,09-12-2025-Fri 11-50-48-AM,0.4,5.972,-36.5445,18.6625,09-12-2025-Fri 12-10-00-PM,0.5,5.976,-43.618,14.94,09-12-2025-Fri 11-56-38-AM,0.6,5.968,-39.5307,12.4333,09-12-2025-Fri 11-59-10-AM,0.5,5.952,-40.608,14.88
09-12-2025-Fri 12-23-06-PM,0.5,5.952,-50.52,14.88,09-12-2025-Fri 12-15-03-PM,0.1,5.94,-46.3875,74.25,09-12-2025-Fri 12-12-27-PM,0.0,5.948,-44.986,inf,09-12-2025-Fri 12-14-49-PM,0.6,5.944,-44.6995,12.3833,09-12-2025-Fri 11-50-50-AM,0.7,5.968,-33.976,10.6571,09-12-2025-Fri 12-10-02-PM,0.5,5.972,-42.3482,14.93,09-12-2025-Fri 11-56-40-AM,0.3,5.976,-38.148,24.9,09-12-2025-Fri 11-59-12-AM,0.4,5.956,-40.1939,18.6125,09-12-2025-Fri 12-23-06-PM,0.5,5.952,-51.8744,14.88,09-12-2025-Fri 12-15-03-PM,0.1,5.94,-48.427,74.25,09-12-2025-Fri 12-12-27-PM,0.0,5.948,-46.6521,inf,09-12-2025-Fri 12-14-49-PM,0.6,5.944,-46.773,12.3833,09-12-2025-Fri 11-50-50-AM,0.7,5.968,-36.5445,10.6571,09-12-2025-Fri 12-10-02-PM,0.5,5.972,-43.618,14.93,09-12-2025-Fri 11-56-40-AM,0.3,5.976,-39.5638,24.9,09-12-2025-Fri 11-59-12-AM,0.4,5.956,-40.625,18.6125
09-12-2025-Fri 12-23-08-PM,0.5,5.952,-50.52,14.88,09-12-2025-Fri 12-15-06-PM,0.5,5.944,-46.4205,14.86,09-12-2025-Fri 12-12-30-PM,0.3,5.944,-44.986,24.7667,09-12-2025-Fri 12-14-52-PM,0.4,5.944,-44.6334,18.575,09-12-2025-Fri 11-50-52-AM,0.4,5.968,-33.976,18.65,09-12-2025-Fri 12-10-04-PM,0.3,5.976,-42.3813,24.9,09-12-2025-Fri 11-56-43-AM,0.4,5.972,-38.181,18.6625,09-12-2025-Fri 11-59-14-AM,0.4,5.956,-40.2602,18.6125,09-12-2025-Fri 12-23-08-PM,0.5,5.952,-51.8744,14.88,09-12-2025-Fri 12-15-06-PM,0.5,5.944,-48.449,14.86,09-12-2025-Fri 12-12-30-PM,0.3,5.944,-46.6852,24.7667,09-12-2025-Fri 12-14-52-PM,0.4,5.944,-46.751,18.575,09-12-2025-Fri 11-50-52-AM,0.4,5.968,-36.5113,18.65,09-12-2025-Fri 12-10-04-PM,0.3,5.976,-43.618,24.9,09-12-2025-Fri 11-56-43-AM,0.4,5.972,-39.597,18.6625,09-12-2025-Fri 11-59-14-AM,0.4,5.956,-40.675,18.6125
09-12-2025-Fri 12-23-10-PM,0.5,5.952,-50.503,14.88,09-12-2025-Fri 12-15-08-PM,0.4,5.944,-46.4205,18.575,09-12-2025-Fri 12-12-32-PM,0.2,5.948,-45.019,37.175,09-12-2025-Fri 12-14-54-PM,0.2,5.944,-44.6995,37.15,09-12-2025-Fri 11-50-54-AM,0.2,5.972,-34.009,37.325,09-12-2025-Fri 12-10-07-PM,0.2,5.972,-42.3813,37.325,09-12-2025-Fri 11-57-35-AM,0.6,5.968,-38.767,12.4333,09-12-2025-Fri 11-59-17-AM,0.5,5.96,-40.2602,14.9,09-12-2025-Fri 12-23-10-PM,0.5,5.952,-51.8744,14.88,09-12-2025-Fri 12-15-08-PM,0.4,5.944,-48.46,18.575,09-12-2025-Fri 12-12-32-PM,0.2,5.948,-46.7514,37.175,09-12-2025-Fri 12-14-54-PM,0.2,5.944,-46.795,37.15,09-12-2025-Fri 11-50-54-AM,0.2,5.972,-36.5445,37.325,09-12-2025-Fri 12-10-07-PM,0.2,5.972,-43.629,37.325,09-12-2025-Fri 11-57-35-AM,0.6,5.968,-40.1607,12.4333,09-12-2025-Fri 11-59-17-AM,0.5,5.96,-40.675,14.9
09-12-2025-Fri 12-23-13-PM,0.3,5.956,-50.553,24.8167,09-12-2025-Fri 12-15-10-PM,0.4,5.944,-46.4867,18.575,09-12-2025-Fri 12-12-34-PM,0.2,5.944,-45.063,37.15,09-12-2025-Fri 12-14-56-PM,0.4,5.944,-44.6665,18.575,09-12-2025-Fri 11-50-57-AM,0.5,5.972,-33.987,14.93,09-12-2025-Fri 12-10-09-PM,0.4,5.964,-42.4145,18.6375,09-12-2025-Fri 11-57-37-AM,0.6,5.972,-38.79,12.4417,09-12-2025-Fri 11-59-19-AM,0.4,5.956,-40.2934,18.6125,09-12-2025-Fri 12-23-13-PM,0.3,5.956,-51.8744,24.8167,09-12-2025-Fri 12-15-10-PM,0.4,5.944,-48.515,18.575,09-12-2025-Fri 12-12-34-PM,0.2,5.944,-46.7514,37.15,09-12-2025-Fri 12-14-56-PM,0.4,5.944,-46.806,18.575,09-12-2025-Fri 11-50-57-AM,0.5,5.972,-36.5776,14.93,09-12-2025-Fri 12-10-09-PM,0.4,5.964,-43.64,18.6375,09-12-2025-Fri 11-57-37-AM,0.6,5.972,-40.1939,12.4417,09-12-2025-Fri 11-59-19-AM,0.4,5.956,-40.708,18.6125
09-12-2025-Fri 12-23-15-PM,0.3,5.952,-50.52,24.8,09-12-2025-Fri 12-15-13-PM,0.5,5.944,-46.5197,14.86,09-12-2025-Fri 12-13-18-PM,0.3,5.944,-45.527,24.7667,09-12-2025-Fri 12-14-59-PM,0.5,5.944,-44.7658,14.86,09-12-2025-Fri 11-55-13-AM,0.4,5.968,-35.758,18.65,09-12-2025-Fri 12-10-57-PM,0.5,5.952,-42.7458,14.88,09-12-2025-Fri 11-57-39-AM,0.6,5.972,-38.823,12.4417,09-12-2025-Fri 12-01-06-PM,0.6,5.968,-41.2214,12.4333,09-12-2025-Fri 12-23-15-PM,0.3,5.952,-51.8744,24.8,09-12-2025-Fri 12-15-13-PM,0.5,5.944,-48.504,14.86,09-12-2025-Fri 12-13-18-PM,0.3,5.944,-47.2806,24.7667,09-12-2025-Fri 12-14-59-PM,0.5,5.944,-46.85,14.86,09-12-2025-Fri 11-55-13-AM,0.4,5.968,-37.9384,18.65,09-12-2025-Fri 12-10-57-PM,0.5,5.952,-44.048,14.88,09-12-2025-Fri 11-57-39-AM,0.6,5.972,-40.227,12.4417,09-12-2025-Fri 12-01-06-PM,0.6,5.968,-41.569,12.4333
09-12-2025-Fri 12-23-17-PM,0.4,5.952,-50.503,18.6,09-12-2025-Fri 12-15-15-PM,0.3,5.944,-46.4867,24.7667,09-12-2025-Fri 12-13-20-PM,0.3,5.94,-45.527,24.75,09-12-2025-Fri 12-15-01-PM,0.4,5.94,-44.7989,18.5625,09-12-2025-Fri 11-55-15-AM,0.4,5.968,-35.825,18.65,09-12-2025-Fri 12-11-00-PM,0.4,5.952,-42.7789,18.6,09-12-2025-Fri 11-57-42-AM,0.4,5.968,-38.845,18.65,09-12-2025-Fri 12-01-08-PM,0.6,5.968,-41.2214,12.4333,09-12-2025-Fri 12-23-17-PM,0.4,5.952,-51.9073,18.6,09-12-2025-Fri 12-15-15-PM,0.3,5.944,-48.526,24.7667,09-12-2025-Fri 12-13-20-PM,0.3,5.94,-47.3137,24.75,09-12-2025-Fri 12-15-01-PM,0.4,5.94,-46.872,18.5625,09-12-2025-Fri 11-55-15-AM,0.4,5.968,-37.9716,18.65,09-12-2025-Fri 12-11-00-PM,0.4,5.952,-44.081,18.6,09-12-2025-Fri 11-57-42-AM,0.4,5.968,-40.2602,18.65,09-12-2025-Fri 12-01-08-PM,0.6,5.968,-41.586,12.4333
09-12-2025-Fri 12-23-20-PM,0.3,5.948,-50.503,24.7833,09-12-2025-Fri 12-15-17-PM,0.5,5.944,-46.5197,14.86,09-12-2025-Fri 12-14-17-PM,0.5,5.944,-46.1,14.86,09-12-2025-Fri 12-15-03-PM,0.4,5.948,-44.7989,18.5875,09-12-2025-Fri 11-55-18-AM,0.6,5.964,-35.847,12.425,09-12-2025-Fri 12-11-02-PM,0.3,5.952,-42.812,24.8,09-12-2025-Fri 11-57-44-AM,0.3,5.968,-38.867,24.8667,09-12-2025-Fri 12-01-11-PM,0.4,5.968,-41.2214,18.65,09-12-2025-Fri 12-23-20-PM,0.3,5.948,-51.9073,24.7833,09-12-2025-Fri 12-15-17-PM,0.5,5.944,-48.548,14.86,09-12-2025-Fri 12-14-17-PM,0.5,5.944,-47.942,14.86,09-12-2025-Fri 12-15-03-PM,0.4,5.948,-46.883,18.5875,09-12-2025-Fri 11-55-18-AM,0.6,5.964,-38.0048,12.425,09-12-2025-Fri 12-11-02-PM,0.3,5.952,-44.137,24.8,09-12-2025-Fri 11-57-44-AM,0.3,5.968,-40.2602,24.8667,09-12-2025-Fri 12-01-11-PM,0.4,5.968,-41.586,18.65
09-12-2025-Fri 12-23-22-PM,0.3,5.952,-50.536,24.8,09-12-2025-Fri 12-15-20-PM,0.3,5.944,-46.586,24.7667,09-12-2025-Fri 12-14-19-PM,0.1,5.944,-46.111,74.3,09-12-2025-Fri 12-15-06-PM,0.2,5.944,-44.865,37.15,09-12-2025-Fri 11-55-20-AM,0.2,5.968,-35.858,37.3,09-12-2025-Fri 12-11-04-PM,0.2,5.956,-42.8451,37.225,09-12-2025-Fri 11-57-46-AM,0.4,5.972,-38.889,18.6625,09-12-2025-Fri 12-01-13-PM,0.5,5.964,-41.2878,14.91,09-12-2025-Fri 12-23-22-PM,0.3,5.952,-51.9404,24.8,09-12-2025-Fri 12-15-20-PM,0.3,5.944,-48.581,24.7667,09-12-2025-Fri 12-14-19-PM,0.1,5.944,-47.9751,74.3,09-12-2025-Fri 12-15-06-PM,0.2,5.944,-46.916,37.15,09-12-2025-Fri 11-55-20-AM,0.2,5.968,-38.038,37.3,09-12-2025-Fri 12-11-04-PM,0.2,5.956,-44.159,37.225,09-12-2025-Fri 11-57-46-AM,0.4,5.972,-40.2602,18.6625,09-12-2025-Fri 12-01-13-PM,0.5,5.964,-41.636,14.91
09-12-2025-Fri 12-23-24-PM,0.4,5.952,-50.635,18.6,09-12-2025-Fri 12-15-22-PM,0.6,5.944,-46.4867,12.3833,09-12-2025-Fri 12-14-22-PM,0.3,5.948,-46.177,24.7833,09-12-2025-Fri 12-15-08-PM,0.3,5.944,-44.7658,24.7667,09-12-2025-Fri 11-55-22-AM,0.5,5.968,-35.891,14.92,09-12-2025-Fri 12-11-09-PM,0.2,5.952,-42.8451,37.2,09-12-2025-Fri 11-57-49-AM,0.4,5.972,-38.9,18.6625,09-12-2025-Fri 12-01-15-PM,0.7,5.964,-41.2878,10.65,09-12-2025-Fri 12-23-24-PM,0.4,5.952,-52.0064,18.6,09-12-2025-Fri 12-15-22-PM,0.6,5.944,-48.559,12.3833,09-12-2025-Fri 12-14-22-PM,0.3,5.948,-48.0081,24.7833,09-12-2025-Fri 12-15-08-PM,0.3,5.944,-46.894,24.7667,09-12-2025-Fri 11-55-22-AM,0.5,5.968,-38.071,14.92,09-12-2025-Fri 12-11-09-PM,0.2,5.952,-44.181,37.2,09-12-2025-Fri 11-57-49-AM,0.4,5.972,-40.2934,18.6625,09-12-2025-Fri 12-01-15-PM,0.7,5.964,-41.652,10.65
09-12-2025-Fri 12-23-27-PM,0.4,5.952,-50.635,18.6,09-12-2025-Fri 12-15-24-PM,0.5,5.948,-46.586,14.87,09-12-2025-Fri 12-14-24-PM,0.2,5.944,-46.178,37.15,09-12-2025-Fri 12-15-10-PM,0.3,5.944,-44.7989,24.7667,09-12-2025-Fri 11-55-25-AM,0.4,5.964,-35.969,18.6375,09-12-2025-Fri 12-11-14-PM,0.5,5.952,-42.9114,14.88,09-12-2025-Fri 11-59-05-AM,0.4,5.948,-39.674,18.5875,09-12-2025-Fri 12-01-18-PM,0.5,5.964,-41.2878,14.91,09-12-2025-Fri 12-23-27-PM,0.4,5.952,-52.0395,18.6,09-12-2025-Fri 12-15-24-PM,0.5,5.948,-48.603,14.87,09-12-2025-Fri 12-14-24-PM,0.2,5.944,-48.0412,37.15,09-12-2025-Fri 12-15-10-PM,0.3,5.944,-46.949,24.7667,09-12-2025-Fri 11-55-25-AM,0.4,5.964,-38.1043,18.6375,09-12-2025-Fri 12-11-14-PM,0.5,5.952,-44.247,14.88,09-12-2025-Fri 11-59-05-AM,0.4,5.948,-40.9895,18.5875,09-12-2025-Fri 12-01-18-PM,0.5,5.964,-41.636,14.91
09-12-2025-Fri 12-23-29-PM,0.4,5.952,-50.685,18.6,09-12-2025-Fri 12-15-27-PM,0.3,5.944,-46.5529,24.7667,09-12-2025-Fri 12-14-29-PM,0.3,5.944,-46.189,24.7667,09-12-2025-Fri 12-15-13-PM,0.5,5.944,-44.8982,14.86,09-12-2025-Fri 11-55-27-AM,0.5,5.964,-35.991,14.91,09-12-2025-Fri 12-11-45-PM,0.5,5.952,-43.2757,14.88,09-12-2025-Fri 11-59-07-AM,0.5,5.948,-39.696,14.87,09-12-2025-Fri 12-01-20-PM,0.2,5.968,-41.321,37.3,09-12-2025-Fri 12-23-29-PM,0.4,5.952,-52.1055,18.6,09-12-2025-Fri 12-15-27-PM,0.3,5.944,-48.603,24.7667,09-12-2025-Fri 12-14-29-PM,0.3,5.944,-48.0743,24.7667,09-12-2025-Fri 12-15-13-PM,0.5,5.944,-46.96,14.86,09-12-2025-Fri 11-55-27-AM,0.5,5.964,-38.1707,14.91,09-12-2025-Fri 12-11-45-PM,0.5,5.952,-44.666,14.88,09-12-2025-Fri 11-59-07-AM,0.5,5.948,-41.0227,14.87,09-12-2025-Fri 12-01-20-PM,0.2,5.968,-41.669,37.3
09-12-2025-Fri 12-23-32-PM,0.2,5.952,-50.734,37.2,09-12-2025-Fri 12-15-29-PM,0.2,5.944,-46.619,37.15,09-12-2025-Fri 12-14-33-PM,0.3,5.944,-46.255,24.7667,09-12-2025-Fri 12-15-15-PM,0.4,5.944,-44.865,18.575,09-12-2025-Fri 11-55-29-AM,0.6,5.964,-36.046,12.425,09-12-2025-Fri 12-11-47-PM,0.2,5.952,-43.342,37.2,09-12-2025-Fri 11-59-10-AM,0.4,5.948,-39.707,18.5875,09-12-2025-Fri 12-01-22-PM,0.6,5.968,-41.321,12.4333,09-12-2025-Fri 12-23-32-PM,0.2,5.952,-52.1385,37.2,09-12-2025-Fri 12-15-29-PM,0.2,5.944,-48.636,37.15,09-12-2025-Fri 12-14-33-PM,0.3,5.944,-48.1074,24.7667,09-12-2025-Fri 12-15-15-PM,0.4,5.944,-46.971,18.575,09-12-2025-Fri 11-55-29-AM,0.6,5.964,-38.237,12.425,09-12-2025-Fri 12-11-47-PM,0.2,5.952,-44.71,37.2,09-12-2025-Fri 11-59-10-AM,0.4,5.948,-41.0227,18.5875,09-12-2025-Fri 12-01-22-PM,0.6,5.968,-41.686,12.4333
09-12-2025-Fri 12-23-36-PM,0.5,5.952,-50.768,14.88,09-12-2025-Fri 12-15-31-PM,0.1,5.944,-46.5197,74.3,09-12-2025-Fri 12-14-45-PM,0.3,5.944,-46.376,24.7667,09-12-2025-Fri 12-15-17-PM,0.2,5.944,-44.865,37.15,09-12-2025-Fri 11-55-50-AM,0.3,5.968,-36.4,24.8667,09-12-2025-Fri 12-11-49-PM,0.2,5.952,-43.342,37.2,09-12-2025-Fri 11-59-12-AM,0.1,5.952,-39.729,74.4,09-12-2025-Fri 12-03-08-PM,0.5,5.968,-42.0832,14.92,09-12-2025-Fri 12-23-36-PM,0.5,5.952,-52.2375,14.88,09-12-2025-Fri 12-15-31-PM,0.1,5.944,-48.614,74.3,09-12-2025-Fri 12-14-45-PM,0.3,5.944,-48.2396,24.7667,09-12-2025-Fri 12-15-17-PM,0.2,5.944,-46.994,37.15,09-12-2025-Fri 11-55-50-AM,0.3,5.968,-38.602,24.8667,09-12-2025-Fri 12-11-49-PM,0.2,5.952,-44.733,37.2,09-12-2025-Fri 11-59-12-AM,0.1,5.952,-41.0558,74.4,09-12-2025-Fri 12-03-08-PM,0.5,5.968,-42.381,14.92
